k,mode,L,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,invariant_violations,delta_init_mean,tokens_generated,nv_recall,lcs_word
10.0,chained,20,bookmia.01.78,a_game_of_thrones,257,13,516.01,52.737,200.0,0.2637,0,12.435,270,0.0,3
10.0,chained,20,bookmia.01.79,a_game_of_thrones,286,15,106.526,49.763,200.0,0.2488,0,11.208,305,0.0,2
10.0,chained,20,bookmia.01.81,a_game_of_thrones,256,13,441.422,47.256,200.0,0.2363,0,12.11,270,0.0,2
10.0,chained,20,bookmia.01.82,a_game_of_thrones,259,13,525.018,69.656,200.0,0.3483,0,11.818,272,0.0,16
10.0,chained,20,bookmia.01.83,a_game_of_thrones,270,14,607.95,64.239,200.0,0.3212,0,12.675,293,0.2189,29
10.0,chained,20,bookmia.01.87,a_game_of_thrones,281,15,617.834,52.723,200.0,0.2636,0,11.516,310,0.0,2
10.0,chained,20,bookmia.01.88,a_game_of_thrones,258,13,405.097,51.599,200.0,0.258,0,11.222,271,0.0,2
10.0,chained,20,bookmia.01.89,a_game_of_thrones,272,14,588.91,57.697,200.0,0.2885,0,10.13,291,0.0,2
10.0,chained,20,bookmia.01.90,a_game_of_thrones,247,13,544.849,61.15,200.0,0.3057,0,13.666,268,0.0,3
10.0,chained,20,bookmia.01.97,a_game_of_thrones,263,14,542.178,52.142,200.0,0.2607,0,12.219,290,0.0,7
10.0,chained,20,bookmia.07.02,casino_royale,243,13,434.525,55.301,200.0,0.2765,0,9.854,270,0.0,8
10.0,chained,20,bookmia.07.03,casino_royale,261,14,288.884,81.474,200.0,0.4074,0,11.749,290,0.1422,14
10.0,chained,20,bookmia.07.04,casino_royale,262,14,519.51,51.371,200.0,0.2569,0,10.981,289,0.0,6
10.0,chained,20,bookmia.07.05,casino_royale,263,14,427.479,50.49,200.0,0.2524,0,12.637,289,0.0,3
10.0,chained,20,bookmia.07.06,casino_royale,243,13,310.145,87.677,200.0,0.4384,0,11.536,280,0.0,1
10.0,chained,20,bookmia.07.07,casino_royale,256,13,492.453,85.966,200.0,0.4298,0,12.934,270,0.1481,32
10.0,chained,20,bookmia.07.08,casino_royale,270,14,554.89,53.277,200.0,0.2664,0,11.998,290,0.0,2
10.0,chained,20,bookmia.07.09,casino_royale,261,14,520.896,45.166,200.0,0.2258,0,10.196,289,0.0,3
10.0,chained,20,bookmia.07.15,casino_royale,261,14,486.482,50.79,200.0,0.2539,0,10.509,290,0.0,3
10.0,chained,20,bookmia.07.16,casino_royale,244,13,232.893,47.258,200.0,0.2363,0,10.583,266,0.0,2
10.0,chained,20,bookmia.07.17,casino_royale,250,13,428.825,94.986,200.0,0.4749,0,13.054,266,0.0,15
10.0,chained,20,bookmia.07.20,casino_royale,261,14,467.418,51.972,200.0,0.2599,0,10.913,289,0.0,2
10.0,chained,20,bookmia.07.24,casino_royale,245,13,539.108,55.818,200.0,0.2791,0,11.092,266,0.1451,28
10.0,chained,20,bookmia.07.25,casino_royale,264,14,433.904,49.844,200.0,0.2492,0,11.556,289,0.0,3
10.0,chained,20,bookmia.07.26,casino_royale,257,13,563.784,85.014,200.0,0.4251,0,12.758,267,0.0,15
10.0,chained,20,bookmia.07.28,casino_royale,255,13,484.04,76.586,200.0,0.3829,0,13.809,266,0.0977,19
10.0,chained,20,bookmia.07.29,casino_royale,259,13,88.809,43.35,200.0,0.2167,0,10.027,272,0.0,2
10.0,chained,20,bookmia.07.30,casino_royale,244,13,468.234,61.568,200.0,0.3078,0,11.914,266,0.0,8
10.0,chained,20,bookmia.07.31,casino_royale,271,14,573.348,74.488,200.0,0.3724,0,13.331,289,0.0,14
10.0,chained,20,bookmia.07.32,casino_royale,265,14,596.782,69.19,200.0,0.346,0,12.731,289,0.0,14
10.0,chained,20,bookmia.07.37,casino_royale,264,14,589.465,58.485,200.0,0.2924,0,12.625,291,0.1368,18
10.0,chained,20,bookmia.07.40,casino_royale,252,13,435.578,59.693,200.0,0.2985,0,11.089,267,0.0,19
10.0,chained,20,bookmia.07.41,casino_royale,255,13,467.154,47.936,200.0,0.2397,0,11.705,266,0.0,3
10.0,chained,20,bookmia.07.43,casino_royale,243,13,439.776,53.895,200.0,0.2695,0,10.557,269,0.0,2
10.0,chained,20,bookmia.07.44,casino_royale,258,13,547.722,53.065,200.0,0.2653,0,11.87,267,0.0,2
10.0,chained,20,bookmia.07.47,casino_royale,259,13,658.578,88.978,200.0,0.4449,0,13.017,266,0.2843,38
10.0,chained,20,bookmia.07.49,casino_royale,249,13,527.966,68.781,200.0,0.3439,0,11.905,267,0.0,9
10.0,chained,20,bookmia.07.53,casino_royale,269,14,547.056,50.906,200.0,0.2545,0,11.775,290,0.0,4
10.0,chained,20,bookmia.07.54,casino_royale,258,13,222.801,87.818,200.0,0.4391,0,12.47,260,0.0,17
10.0,chained,20,bookmia.07.55,casino_royale,243,13,513.288,59.342,200.0,0.2967,0,10.042,267,0.1814,28
10.0,chained,20,bookmia.07.56,casino_royale,247,13,514.422,54.25,200.0,0.2712,0,12.06,266,0.0,2
10.0,chained,20,bookmia.07.57,casino_royale,258,13,447.738,53.369,200.0,0.2668,0,11.133,267,0.0,5
10.0,chained,20,bookmia.07.59,casino_royale,252,13,462.952,51.887,200.0,0.2594,0,12.247,266,0.0,2
10.0,chained,20,bookmia.07.61,casino_royale,253,13,338.034,75.69,200.0,0.3784,0,11.387,266,0.0,8
10.0,chained,20,bookmia.07.62,casino_royale,265,14,523.118,80.206,200.0,0.401,0,12.92,289,0.0,18
10.0,chained,20,bookmia.07.63,casino_royale,247,13,95.974,56.484,200.0,0.2824,0,12.101,266,0.0,1
10.0,chained,20,bookmia.07.66,casino_royale,260,13,541.737,76.291,200.0,0.3815,0,11.27,267,0.1596,34
10.0,chained,20,bookmia.07.70,casino_royale,251,13,409.075,79.408,200.0,0.397,0,11.529,266,0.0,18
10.0,chained,20,bookmia.07.72,casino_royale,253,13,509.982,66.901,200.0,0.3345,0,10.967,260,0.1582,29
10.0,chained,20,bookmia.07.73,casino_royale,247,13,487.073,64.45,200.0,0.3222,0,10.211,260,0.2379,34
10.0,chained,20,bookmia.07.77,casino_royale,252,13,475.375,59.735,200.0,0.2987,0,11.528,260,0.0,2
10.0,chained,20,bookmia.07.80,casino_royale,263,14,650.53,92.829,200.0,0.4641,0,12.434,289,0.0,14
10.0,chained,50,bookmia.00.11,1984,248,5,453.965,119.87,500.0,0.2397,0,11.851,250,0.1931,39
10.0,chained,50,bookmia.00.26,1984,243,5,494.557,145.0,500.0,0.29,0,10.227,250,0.0,17
10.0,chained,50,bookmia.00.31,1984,241,5,437.301,106.987,500.0,0.214,0,10.262,250,0.0,2
10.0,chained,50,bookmia.00.40,1984,260,6,577.106,116.971,500.0,0.2339,0,11.87,305,0.0,2
10.0,chained,50,bookmia.00.46,1984,253,6,713.506,166.119,500.0,0.3322,0,12.871,303,0.0,11
10.0,chained,50,bookmia.00.48,1984,257,6,494.958,113.89,500.0,0.2278,0,10.514,303,0.0,2
10.0,chained,50,bookmia.00.64,1984,256,6,639.725,133.852,500.0,0.2677,0,11.417,303,0.0,2
10.0,chained,50,bookmia.00.71,1984,266,6,762.665,196.227,500.0,0.3925,0,13.247,304,0.3897,42
10.0,chained,50,bookmia.01.00,a_game_of_thrones,270,6,685.913,125.24,500.0,0.2505,0,12.018,303,0.0,2
10.0,chained,50,bookmia.01.01,a_game_of_thrones,282,6,642.465,137.141,500.0,0.2743,0,13.085,303,0.0,11
10.0,chained,50,bookmia.01.02,a_game_of_thrones,266,6,634.539,133.622,500.0,0.2672,0,12.649,303,0.0,2
10.0,chained,50,bookmia.01.03,a_game_of_thrones,254,6,660.259,147.461,500.0,0.2949,0,11.57,303,0.3081,32
10.0,chained,50,bookmia.01.04,a_game_of_thrones,257,6,391.041,111.185,500.0,0.2224,0,10.595,303,0.0,2
10.0,chained,50,bookmia.01.07,a_game_of_thrones,258,6,691.636,156.95,500.0,0.3139,0,11.446,303,0.0986,16
10.0,chained,50,bookmia.01.10,a_game_of_thrones,263,6,578.505,126.566,500.0,0.2531,0,11.529,303,0.0,3
10.0,chained,50,bookmia.01.11,a_game_of_thrones,259,6,685.141,144.902,500.0,0.2898,0,11.647,303,0.3774,42
10.0,chained,50,bookmia.01.12,a_game_of_thrones,287,6,650.484,124.946,500.0,0.2499,0,11.446,303,0.0,2
10.0,chained,50,bookmia.01.14,a_game_of_thrones,262,6,665.636,140.34,500.0,0.2807,0,12.281,303,0.0,4
10.0,chained,50,bookmia.01.20,a_game_of_thrones,264,6,631.561,127.743,500.0,0.2555,0,11.44,303,0.0,4
10.0,chained,50,bookmia.01.22,a_game_of_thrones,271,6,773.093,182.768,500.0,0.3655,0,13.195,303,0.4776,71
10.0,chained,50,bookmia.01.23,a_game_of_thrones,253,6,719.152,153.602,500.0,0.3072,0,11.69,303,0.288,21
10.0,chained,50,bookmia.01.26,a_game_of_thrones,275,6,688.338,137.704,500.0,0.2754,0,12.018,303,0.0,3
10.0,chained,50,bookmia.01.27,a_game_of_thrones,261,6,692.111,135.227,500.0,0.2705,0,11.472,302,0.0,12
10.0,chained,50,bookmia.01.31,a_game_of_thrones,258,6,863.587,196.849,500.0,0.3937,0,12.244,303,0.7077,72
10.0,chained,50,bookmia.01.32,a_game_of_thrones,260,6,568.726,105.053,500.0,0.2101,0,10.547,303,0.0,2
10.0,chained,50,bookmia.01.33,a_game_of_thrones,271,6,743.449,183.607,500.0,0.3672,0,13.767,303,0.1737,33
10.0,chained,50,bookmia.01.36,a_game_of_thrones,262,6,571.367,135.87,500.0,0.2717,0,11.679,303,0.2069,42
10.0,chained,50,bookmia.01.37,a_game_of_thrones,260,6,679.557,160.369,500.0,0.3207,0,13.538,304,0.0,3
10.0,chained,50,bookmia.01.39,a_game_of_thrones,259,6,541.397,123.059,500.0,0.2461,0,11.299,303,0.0,2
10.0,chained,50,bookmia.01.41,a_game_of_thrones,258,6,637.335,112.201,500.0,0.2244,0,11.369,303,0.0,5
10.0,chained,50,bookmia.01.42,a_game_of_thrones,251,6,714.938,150.858,500.0,0.3017,0,13.541,303,0.4976,36
10.0,chained,50,bookmia.01.43,a_game_of_thrones,296,6,613.65,132.416,500.0,0.2648,0,10.58,303,0.0,2
10.0,chained,50,bookmia.01.44,a_game_of_thrones,274,6,509.222,100.731,500.0,0.2015,0,10.32,303,0.0,2
10.0,chained,50,bookmia.01.46,a_game_of_thrones,266,6,717.894,211.665,500.0,0.4233,0,13.243,304,0.1818,36
10.0,chained,50,bookmia.01.49,a_game_of_thrones,282,6,624.024,113.19,500.0,0.2264,0,13.501,305,0.0,3
10.0,chained,50,bookmia.01.51,a_game_of_thrones,265,6,661.814,131.712,500.0,0.2634,0,12.295,302,0.0,3
10.0,chained,50,bookmia.01.52,a_game_of_thrones,288,6,700.707,133.447,500.0,0.2669,0,11.891,304,0.0,2
10.0,chained,50,bookmia.01.58,a_game_of_thrones,255,6,754.726,154.845,500.0,0.3097,0,12.837,304,0.0,1
10.0,chained,50,bookmia.01.59,a_game_of_thrones,275,6,577.42,120.029,500.0,0.2401,0,12.634,305,0.0,2
10.0,chained,50,bookmia.01.60,a_game_of_thrones,273,6,671.734,139.628,500.0,0.2793,0,11.547,305,0.0,2
10.0,chained,50,bookmia.01.62,a_game_of_thrones,261,6,620.737,116.337,500.0,0.2327,0,11.87,305,0.0,2
10.0,chained,50,bookmia.01.69,a_game_of_thrones,262,6,624.812,117.59,500.0,0.2352,0,11.092,304,0.0,2
10.0,chained,50,bookmia.01.71,a_game_of_thrones,269,6,309.582,117.208,500.0,0.2344,0,11.367,307,0.0,2
10.0,chained,50,bookmia.01.73,a_game_of_thrones,258,6,724.83,166.58,500.0,0.3332,0,12.328,304,0.2066,44
10.0,chained,50,bookmia.01.74,a_game_of_thrones,262,6,533.54,102.292,500.0,0.2046,0,10.054,303,0.0,4
10.0,chained,50,bookmia.01.75,a_game_of_thrones,259,6,542.26,104.071,500.0,0.2081,0,10.501,302,0.0,2
10.0,chained,50,bookmia.01.76,a_game_of_thrones,261,6,765.898,179.308,500.0,0.3586,0,12.021,305,0.201,40
10.0,chained,50,bookmia.01.77,a_game_of_thrones,269,6,755.613,231.045,500.0,0.4621,0,13.134,305,0.1611,34
10.0,chained,50,bookmia.01.78,a_game_of_thrones,257,6,618.095,124.244,500.0,0.2485,0,12.267,305,0.0,3
10.0,chained,50,bookmia.01.79,a_game_of_thrones,286,6,636.09,133.337,500.0,0.2667,0,12.134,304,0.0,3
10.0,chained,50,bookmia.01.81,a_game_of_thrones,256,6,582.738,125.116,500.0,0.2502,0,12.145,304,0.0,2
10.0,chained,50,bookmia.01.82,a_game_of_thrones,259,6,803.252,158.441,500.0,0.3169,0,12.34,305,0.9426,42
10.0,chained,50,bookmia.01.83,a_game_of_thrones,270,6,774.838,181.721,500.0,0.3634,0,13.35,304,0.3831,39
10.0,chained,50,bookmia.01.87,a_game_of_thrones,281,6,573.919,112.101,500.0,0.2242,0,11.826,305,0.0,2
10.0,chained,50,bookmia.01.88,a_game_of_thrones,258,6,634.539,119.666,500.0,0.2393,0,11.2,305,0.0,2
10.0,chained,50,bookmia.01.89,a_game_of_thrones,272,6,648.879,126.419,500.0,0.2528,0,10.939,304,0.0,2
10.0,chained,50,bookmia.01.90,a_game_of_thrones,247,5,479.887,115.06,500.0,0.2301,0,13.664,253,0.0,3
10.0,chained,50,bookmia.01.97,a_game_of_thrones,263,6,605.207,116.084,500.0,0.2322,0,11.874,304,0.0,7
10.0,chained,50,bookmia.07.02,casino_royale,243,5,525.795,134.73,500.0,0.2695,0,9.83,253,0.0,2
10.0,chained,50,bookmia.07.03,casino_royale,261,6,755.865,185.046,500.0,0.3701,0,12.529,304,0.5355,38
10.0,chained,50,bookmia.07.04,casino_royale,262,6,553.817,106.212,500.0,0.2124,0,10.543,304,0.0,6
10.0,chained,50,bookmia.07.05,casino_royale,263,6,633.289,138.733,500.0,0.2775,0,12.624,304,0.0,2
10.0,chained,50,bookmia.07.06,casino_royale,243,5,0.0,0.0,500.0,0.0,0,11.037,5,0.0,0
10.0,chained,50,bookmia.07.07,casino_royale,256,6,607.526,163.8,500.0,0.3276,0,12.913,304,0.1389,30
10.0,chained,50,bookmia.07.08,casino_royale,270,6,626.065,120.734,500.0,0.2415,0,11.589,304,0.0,9
10.0,chained,50,bookmia.07.09,casino_royale,261,6,612.663,133.807,500.0,0.2676,0,11.116,304,0.0,3
10.0,chained,50,bookmia.07.15,casino_royale,261,6,582.199,119.676,500.0,0.2394,0,10.879,305,0.0,2
10.0,chained,50,bookmia.07.16,casino_royale,244,5,417.675,117.409,500.0,0.2348,0,11.874,250,0.0,2
10.0,chained,50,bookmia.07.17,casino_royale,250,5,563.091,215.485,500.0,0.431,0,12.443,250,0.1881,38
10.0,chained,50,bookmia.07.20,casino_royale,261,6,430.769,137.239,500.0,0.2745,0,10.906,304,0.0,2
10.0,chained,50,bookmia.07.24,casino_royale,245,5,609.032,199.103,500.0,0.3982,0,12.203,250,0.4093,56
10.0,chained,50,bookmia.07.25,casino_royale,264,6,572.741,122.339,500.0,0.2447,0,12.36,304,0.0,9
10.0,chained,50,bookmia.07.26,casino_royale,257,6,652.783,184.645,500.0,0.3693,0,13.509,304,0.1963,40
10.0,chained,50,bookmia.07.28,casino_royale,255,6,761.803,180.454,500.0,0.3609,0,13.596,301,0.3767,46
10.0,chained,50,bookmia.07.29,casino_royale,259,6,656.271,140.577,500.0,0.2812,0,10.813,301,0.0,2
10.0,chained,50,bookmia.07.30,casino_royale,244,5,474.015,119.564,500.0,0.2391,0,11.301,250,0.0,8
10.0,chained,50,bookmia.07.31,casino_royale,271,6,617.185,157.519,500.0,0.315,0,13.266,302,0.1311,27
10.0,chained,50,bookmia.07.32,casino_royale,265,6,658.181,133.388,500.0,0.2668,0,12.215,301,0.0,2
10.0,chained,50,bookmia.07.37,casino_royale,264,6,529.712,132.795,500.0,0.2656,0,12.57,301,0.184,39
10.0,chained,50,bookmia.07.40,casino_royale,252,6,469.532,131.994,500.0,0.264,0,10.852,301,0.0,19
10.0,chained,50,bookmia.07.41,casino_royale,255,6,572.397,107.098,500.0,0.2142,0,11.926,302,0.0,2
10.0,chained,50,bookmia.07.43,casino_royale,243,5,452.16,107.669,500.0,0.2153,0,10.088,250,0.0,2
10.0,chained,50,bookmia.07.44,casino_royale,258,6,597.709,117.409,500.0,0.2348,0,11.77,301,0.0,2
10.0,chained,50,bookmia.07.47,casino_royale,259,6,807.963,227.7,500.0,0.4554,0,12.931,301,0.4112,48
10.0,chained,50,bookmia.07.49,casino_royale,249,5,726.692,167.876,500.0,0.3358,0,13.303,250,0.8756,77
10.0,chained,50,bookmia.07.53,casino_royale,269,6,417.343,127.009,500.0,0.254,0,11.3,301,0.0,5
10.0,chained,50,bookmia.07.54,casino_royale,258,6,708.525,184.708,500.0,0.3694,0,12.515,300,0.1461,32
10.0,chained,50,bookmia.07.55,casino_royale,243,5,589.741,155.949,500.0,0.3119,0,10.218,250,0.4608,37
10.0,chained,50,bookmia.07.56,casino_royale,247,5,482.461,122.032,500.0,0.2441,0,11.958,250,0.0,2
10.0,chained,50,bookmia.07.57,casino_royale,258,6,616.675,118.244,500.0,0.2365,0,11.628,301,0.0,5
10.0,chained,50,bookmia.07.59,casino_royale,252,6,658.985,136.072,500.0,0.2721,0,13.195,301,0.0,2
10.0,chained,50,bookmia.07.61,casino_royale,253,6,616.144,152.14,500.0,0.3043,0,11.357,301,0.0,8
10.0,chained,50,bookmia.07.62,casino_royale,265,6,685.491,192.609,500.0,0.3852,0,12.766,303,0.2476,25
10.0,chained,50,bookmia.07.63,casino_royale,247,5,170.969,127.94,500.0,0.2559,0,12.619,250,0.0,2
10.0,chained,50,bookmia.07.66,casino_royale,260,6,592.994,155.385,500.0,0.3108,0,11.338,301,0.2066,44
10.0,chained,50,bookmia.07.70,casino_royale,251,6,696.935,199.302,500.0,0.3986,0,11.429,301,0.2092,41
10.0,chained,50,bookmia.07.72,casino_royale,253,6,524.372,141.351,500.0,0.2827,0,10.113,301,0.2092,41
10.0,chained,50,bookmia.07.73,casino_royale,247,5,489.473,141.494,500.0,0.283,0,9.431,250,0.2039,34
10.0,chained,50,bookmia.07.77,casino_royale,252,6,646.432,121.7,500.0,0.2434,0,11.511,301,0.0,2
10.0,chained,50,bookmia.07.80,casino_royale,263,6,766.081,181.281,500.0,0.3626,0,12.769,301,0.3122,37
20.0,single,0,bookmia.00.11,1984,248,1,726.91,726.91,5920.0,0.1228,0,11.672,296,0.9109,184
20.0,single,0,bookmia.00.26,1984,243,1,835.192,835.192,5920.0,0.1411,0,8.766,296,0.8768,185
20.0,single,0,bookmia.00.31,1984,241,1,537.175,537.175,5920.0,0.0907,0,9.736,296,0.0,2
20.0,single,0,bookmia.00.40,1984,260,1,656.661,656.661,5920.0,0.1109,0,10.906,296,0.2892,58
20.0,single,0,bookmia.00.46,1984,253,1,653.716,653.716,5920.0,0.1104,0,10.259,296,0.0,11
20.0,single,0,bookmia.00.48,1984,257,1,829.664,829.664,5920.0,0.1401,0,10.125,296,0.77,84
20.0,single,0,bookmia.00.64,1984,256,1,539.742,539.742,5920.0,0.0912,0,9.228,296,0.0,14
20.0,single,0,bookmia.00.71,1984,266,1,800.932,800.932,5920.0,0.1353,0,10.658,296,0.3897,83
20.0,single,0,bookmia.01.00,a_game_of_thrones,270,1,605.869,605.869,5920.0,0.1023,0,10.25,296,0.0,7
20.0,single,0,bookmia.01.01,a_game_of_thrones,282,1,693.038,693.038,5920.0,0.1171,0,12.855,296,0.2488,28
20.0,single,0,bookmia.01.02,a_game_of_thrones,266,1,988.769,988.769,5920.0,0.167,0,11.814,296,1.0,106
20.0,single,0,bookmia.01.03,a_game_of_thrones,254,1,742.184,742.184,5920.0,0.1254,0,9.826,296,0.2778,27
20.0,single,0,bookmia.01.04,a_game_of_thrones,257,1,789.265,789.265,5920.0,0.1333,0,9.914,296,0.2754,57
20.0,single,0,bookmia.01.07,a_game_of_thrones,258,1,827.971,827.971,5920.0,0.1399,0,8.541,296,0.5352,105
20.0,single,0,bookmia.01.10,a_game_of_thrones,263,1,676.091,676.091,5920.0,0.1142,0,11.188,296,0.0,15
20.0,single,0,bookmia.01.11,a_game_of_thrones,259,1,820.189,820.189,5920.0,0.1385,0,9.639,296,1.0,120
20.0,single,0,bookmia.01.12,a_game_of_thrones,287,1,695.552,695.552,5920.0,0.1175,0,9.672,296,0.1033,22
20.0,single,0,bookmia.01.14,a_game_of_thrones,262,1,933.202,933.202,5920.0,0.1576,0,11.607,296,1.0,199
20.0,single,0,bookmia.01.20,a_game_of_thrones,264,1,742.342,742.342,5920.0,0.1254,0,11.141,296,0.1281,26
20.0,single,0,bookmia.01.22,a_game_of_thrones,271,1,900.099,900.099,5920.0,0.152,0,10.442,296,0.8905,101
20.0,single,0,bookmia.01.23,a_game_of_thrones,253,1,653.847,653.847,5920.0,0.1104,0,9.684,296,0.2663,26
20.0,single,0,bookmia.01.26,a_game_of_thrones,275,1,758.44,758.44,5920.0,0.1281,0,9.762,296,0.285,57
20.0,single,0,bookmia.01.27,a_game_of_thrones,261,1,850.768,850.768,5920.0,0.1437,0,9.566,296,0.9297,97
20.0,single,0,bookmia.01.31,a_game_of_thrones,258,1,791.642,791.642,5920.0,0.1337,0,9.148,296,0.2359,46
20.0,single,0,bookmia.01.32,a_game_of_thrones,260,1,680.463,680.463,5920.0,0.1149,0,9.483,296,0.0,11
20.0,single,0,bookmia.01.33,a_game_of_thrones,271,1,994.085,994.085,5920.0,0.1679,0,11.947,296,0.9842,148
20.0,single,0,bookmia.01.36,a_game_of_thrones,262,1,901.86,901.86,5920.0,0.1523,0,10.736,296,0.9113,95
20.0,single,0,bookmia.01.37,a_game_of_thrones,260,1,837.26,837.26,5920.0,0.1414,0,12.664,296,0.6649,125
20.0,single,0,bookmia.01.39,a_game_of_thrones,259,1,644.306,644.306,5920.0,0.1088,0,9.734,296,0.24,48
20.0,single,0,bookmia.01.41,a_game_of_thrones,258,1,581.111,581.111,5920.0,0.0982,0,9.756,296,0.0,8
20.0,single,0,bookmia.01.42,a_game_of_thrones,251,1,600.48,600.48,5920.0,0.1014,0,12.314,296,0.0,3
20.0,single,0,bookmia.01.43,a_game_of_thrones,296,1,559.047,559.047,5920.0,0.0944,0,9.584,296,0.0,5
20.0,single,0,bookmia.01.44,a_game_of_thrones,274,1,804.297,804.297,5920.0,0.1359,0,9.922,296,0.2067,43
20.0,single,0,bookmia.01.46,a_game_of_thrones,266,1,816.173,816.173,5920.0,0.1379,0,12.723,296,0.2525,26
20.0,single,0,bookmia.01.49,a_game_of_thrones,282,1,853.589,853.589,5920.0,0.1442,0,12.456,296,0.6049,86
20.0,single,0,bookmia.01.51,a_game_of_thrones,265,1,763.846,763.846,5920.0,0.129,0,11.159,296,0.5708,62
20.0,single,0,bookmia.01.52,a_game_of_thrones,288,1,848.499,848.499,5920.0,0.1433,0,10.383,296,0.9952,186
20.0,single,0,bookmia.01.58,a_game_of_thrones,255,1,627.481,627.481,5920.0,0.106,0,11.823,296,0.0,3
20.0,single,0,bookmia.01.59,a_game_of_thrones,275,1,810.239,810.239,5920.0,0.1369,0,10.331,296,0.3474,74
20.0,single,0,bookmia.01.60,a_game_of_thrones,273,1,1034.098,1034.098,5920.0,0.1747,0,10.509,296,1.0,208
20.0,single,0,bookmia.01.62,a_game_of_thrones,261,1,805.465,805.465,5920.0,0.1361,0,11.388,296,0.4521,85
20.0,single,0,bookmia.01.69,a_game_of_thrones,262,1,947.456,947.456,5920.0,0.16,0,10.172,296,0.9154,64
20.0,single,0,bookmia.01.71,a_game_of_thrones,269,1,618.436,618.436,5920.0,0.1045,0,10.803,296,0.0,4
20.0,single,0,bookmia.01.73,a_game_of_thrones,258,1,727.537,727.537,5920.0,0.1229,0,11.727,296,0.338,68
20.0,single,0,bookmia.01.74,a_game_of_thrones,262,1,605.182,605.182,5920.0,0.1022,0,9.322,296,0.0,4
20.0,single,0,bookmia.01.75,a_game_of_thrones,259,1,629.906,629.906,5920.0,0.1064,0,8.847,296,0.1368,23
20.0,single,0,bookmia.01.76,a_game_of_thrones,261,1,837.673,837.673,5920.0,0.1415,0,9.766,296,0.6281,117
20.0,single,0,bookmia.01.77,a_game_of_thrones,269,1,755.4,755.4,5920.0,0.1276,0,9.703,296,0.1611,34
20.0,single,0,bookmia.01.78,a_game_of_thrones,257,1,651.149,651.149,5920.0,0.11,0,11.175,296,0.0,3
20.0,single,0,bookmia.01.79,a_game_of_thrones,286,1,767.786,767.786,5920.0,0.1297,0,10.936,296,0.3165,65
20.0,single,0,bookmia.01.81,a_game_of_thrones,256,1,800.31,800.31,5920.0,0.1352,0,10.883,296,0.75,125
20.0,single,0,bookmia.01.82,a_game_of_thrones,259,1,694.458,694.458,5920.0,0.1173,0,10.628,296,0.3636,55
20.0,single,0,bookmia.01.83,a_game_of_thrones,270,1,728.447,728.447,5920.0,0.123,0,10.4,296,0.3383,68
20.0,single,0,bookmia.01.87,a_game_of_thrones,281,1,818.455,818.455,5920.0,0.1383,0,10.008,296,0.2991,64
20.0,single,0,bookmia.01.88,a_game_of_thrones,258,1,925.207,925.207,5920.0,0.1563,0,10.695,296,0.6718,106
20.0,single,0,bookmia.01.89,a_game_of_thrones,272,1,932.028,932.028,5920.0,0.1574,0,9.559,296,1.0,106
20.0,single,0,bookmia.01.90,a_game_of_thrones,247,1,876.316,876.316,5920.0,0.148,0,13.659,296,0.9119,106
20.0,single,0,bookmia.01.97,a_game_of_thrones,263,1,783.466,783.466,5920.0,0.1323,0,10.998,296,0.9894,116
20.0,single,0,bookmia.07.02,casino_royale,243,1,600.076,600.076,5920.0,0.1014,0,7.916,296,0.2463,50
20.0,single,0,bookmia.07.03,casino_royale,261,1,742.464,742.464,5920.0,0.1254,0,8.241,296,0.545,69
20.0,single,0,bookmia.07.04,casino_royale,262,1,597.708,597.708,5920.0,0.101,0,10.522,296,0.1132,24
20.0,single,0,bookmia.07.05,casino_royale,263,1,900.009,900.009,5920.0,0.152,0,12.184,296,0.799,165
20.0,single,0,bookmia.07.06,casino_royale,243,1,742.869,742.869,5920.0,0.1255,0,11.044,296,0.9897,98
20.0,single,0,bookmia.07.07,casino_royale,256,1,675.51,675.51,5920.0,0.1141,0,9.544,296,0.1389,30
20.0,single,0,bookmia.07.08,casino_royale,270,1,633.553,633.553,5920.0,0.107,0,11.128,296,0.0,7
20.0,single,0,bookmia.07.09,casino_royale,261,1,962.076,962.076,5920.0,0.1625,0,9.434,296,1.0,209
20.0,single,0,bookmia.07.15,casino_royale,261,1,572.31,572.31,5920.0,0.0967,0,9.966,296,0.1168,25
20.0,single,0,bookmia.07.16,casino_royale,244,1,894.47,894.47,5920.0,0.1511,0,10.305,296,0.9581,118
20.0,single,0,bookmia.07.17,casino_royale,250,1,641.011,641.011,5920.0,0.1083,0,8.997,296,0.1881,38
20.0,single,0,bookmia.07.20,casino_royale,261,1,644.691,644.691,5920.0,0.1089,0,10.009,296,0.0,2
20.0,single,0,bookmia.07.24,casino_royale,245,1,649.532,649.532,5920.0,0.1097,0,9.216,296,0.2902,56
20.0,single,0,bookmia.07.25,casino_royale,264,1,1050.74,1050.74,5920.0,0.1775,0,11.372,296,1.0,214
20.0,single,0,bookmia.07.26,casino_royale,257,1,710.128,710.128,5920.0,0.12,0,12.004,296,0.2009,43
20.0,single,0,bookmia.07.28,casino_royale,255,1,774.949,774.949,5920.0,0.1309,0,11.611,296,0.507,87
20.0,single,0,bookmia.07.29,casino_royale,259,1,955.386,955.386,5920.0,0.1614,0,10.024,296,0.9187,155
