prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.44.25,attack_train,their_eyes_were_watching_god,202.115,63,3.2082,16.021,183.53,2.9132,12.148,0.100568,0.150526,0.250167,0.498197,0.989817,1.0,1.0
bookmia.44.27,attack_train,their_eyes_were_watching_god,191.82,63,3.0448,0.706,162.913,2.5859,0.171,0.106027,0.158677,0.263668,0.524929,1.0,1.0,1.0
bookmia.44.30,attack_train,their_eyes_were_watching_god,220.499,59,3.7373,1.736,177.527,3.0089,1.248,0.092097,0.137874,0.2292,0.456643,0.908422,1.0,1.0
bookmia.44.32,attack_train,their_eyes_were_watching_god,251.488,71,3.5421,14.985,212.47,2.9925,14.007,0.080641,0.120755,0.200811,0.40031,0.797271,1.0,1.0
bookmia.44.33,attack_train,their_eyes_were_watching_god,233.538,62,3.7667,11.497,229.652,3.7041,10.919,0.086904,0.130114,0.216334,0.431123,0.85814,1.0,1.0
bookmia.44.34,attack_train,their_eyes_were_watching_god,194.466,57,3.4117,16.495,156.335,2.7427,15.747,0.104568,0.156499,0.260062,0.51779,1.0,1.0,1.0
bookmia.44.36,attack_train,their_eyes_were_watching_god,187.643,61,3.0761,11.393,162.404,2.6624,8.002,0.108414,0.162241,0.26957,0.536607,1.0,1.0,1.0
bookmia.44.40,attack_train,their_eyes_were_watching_god,275.034,69,3.986,12.183,238.336,3.4541,12.667,0.073675,0.11034,0.183529,0.365979,0.729306,1.0,1.0
bookmia.44.45,attack_train,their_eyes_were_watching_god,233.181,64,3.6435,0.258,193.38,3.0216,0.333,0.087038,0.130315,0.216667,0.431784,0.859444,1.0,1.0
bookmia.44.46,attack_train,their_eyes_were_watching_god,220.447,64,3.4445,11.848,184.056,2.8759,12.487,0.092119,0.137907,0.229254,0.456751,0.908634,1.0,1.0
bookmia.44.47,attack_train,their_eyes_were_watching_god,270.159,67,4.0322,11.239,205.547,3.0679,10.63,0.075017,0.112346,0.186859,0.372597,0.742417,1.0,1.0
bookmia.44.49,attack_train,their_eyes_were_watching_god,231.182,61,3.7899,17.111,177.461,2.9092,13.854,0.087798,0.131451,0.218551,0.435522,0.866817,1.0,1.0
bookmia.44.50,attack_train,their_eyes_were_watching_god,246.237,66,3.7309,7.145,220.42,3.3397,7.25,0.082378,0.123351,0.205117,0.40886,0.814175,1.0,1.0
bookmia.44.51,attack_train,their_eyes_were_watching_god,224.616,77,2.9171,12.199,187.227,2.4315,10.25,0.090392,0.135326,0.224976,0.448266,0.891933,1.0,1.0
bookmia.44.52,attack_train,their_eyes_were_watching_god,235.19,57,4.1261,6.958,187.33,3.2865,5.573,0.086287,0.129193,0.214806,0.428091,0.852158,1.0,1.0
bookmia.44.53,attack_train,their_eyes_were_watching_god,218.913,60,3.6485,12.526,184.296,3.0716,12.637,0.092772,0.138881,0.230869,0.459954,0.914934,1.0,1.0
bookmia.44.54,attack_train,their_eyes_were_watching_god,197.685,75,2.6358,0.2,143.092,1.9079,0.03,0.102847,0.153929,0.255804,0.509361,1.0,1.0,1.0
bookmia.44.58,attack_train,their_eyes_were_watching_god,161.238,58,2.78,18.565,148.516,2.5606,17.68,0.126394,0.189068,0.31396,0.624306,1.0,1.0,1.0
bookmia.44.61,attack_train,their_eyes_were_watching_god,261.785,61,4.2916,6.252,214.225,3.5119,9.369,0.077439,0.115969,0.19287,0.384538,0.766064,1.0,1.0
bookmia.44.62,attack_train,their_eyes_were_watching_god,210.476,59,3.5674,11.851,166.173,2.8165,8.348,0.096531,0.144496,0.240176,0.478402,0.951154,1.0,1.0
bookmia.44.67,attack_train,their_eyes_were_watching_god,209.247,59,3.5466,14.128,186.268,3.1571,15.196,0.097104,0.145352,0.241594,0.481213,0.956661,1.0,1.0
bookmia.44.68,attack_train,their_eyes_were_watching_god,208.038,67,3.105,11.733,178.557,2.665,8.844,0.097674,0.146204,0.243006,0.484011,0.962137,1.0,1.0
bookmia.44.72,attack_train,their_eyes_were_watching_god,198.506,65,3.0539,12.576,180.779,2.7812,14.432,0.102417,0.153287,0.25474,0.507254,1.0,1.0,1.0
bookmia.44.73,attack_train,their_eyes_were_watching_god,248.318,57,4.3565,11.738,206.161,3.6169,13.598,0.081681,0.122309,0.203389,0.405428,0.807392,1.0,1.0
bookmia.44.74,attack_train,their_eyes_were_watching_god,255.595,69,3.7043,14.229,221.625,3.212,12.365,0.079333,0.118799,0.197567,0.393867,0.784527,1.0,1.0
bookmia.44.75,attack_train,their_eyes_were_watching_god,210.521,64,3.2894,13.331,174.683,2.7294,12.53,0.09651,0.144465,0.240124,0.4783,0.950954,1.0,1.0
bookmia.44.76,attack_train,their_eyes_were_watching_god,217.416,75,2.8989,13.194,209.662,2.7955,17.178,0.093417,0.139846,0.232468,0.463123,0.921165,1.0,1.0
bookmia.44.81,attack_train,their_eyes_were_watching_god,269.657,68,3.9655,15.196,203.67,2.9951,10.474,0.075158,0.112557,0.187209,0.373292,0.743793,1.0,1.0
bookmia.44.82,attack_train,their_eyes_were_watching_god,314.213,73,4.3043,11.533,283.668,3.8859,9.243,0.064412,0.096486,0.16053,0.320251,0.638593,1.0,1.0
bookmia.44.85,attack_train,their_eyes_were_watching_god,223.236,60,3.7206,13.401,215.875,3.5979,12.358,0.090956,0.13617,0.226374,0.45104,0.897395,1.0,1.0
bookmia.44.87,attack_train,their_eyes_were_watching_god,267.001,67,3.9851,11.282,242.697,3.6223,11.23,0.075912,0.113686,0.189081,0.377012,0.751162,1.0,1.0
bookmia.44.88,attack_train,their_eyes_were_watching_god,199.764,66,3.0267,1.77,179.426,2.7186,2.118,0.101765,0.152313,0.253127,0.50406,1.0,1.0,1.0
bookmia.44.89,attack_train,their_eyes_were_watching_god,252.286,67,3.7655,12.674,244.01,3.6419,12.227,0.080384,0.12037,0.200172,0.399042,0.794763,1.0,1.0
bookmia.44.92,attack_train,their_eyes_were_watching_god,214.082,64,3.345,9.17,192.31,3.0048,10.416,0.094887,0.142042,0.236108,0.47034,0.935341,1.0,1.0
bookmia.44.93,attack_train,their_eyes_were_watching_god,295.602,66,4.4788,12.863,244.333,3.702,10.795,0.068503,0.102607,0.170692,0.340462,0.678709,1.0,1.0
bookmia.44.94,attack_train,their_eyes_were_watching_god,243.618,64,3.8065,10.786,248.127,3.877,12.509,0.083273,0.124688,0.207334,0.413262,0.822874,1.0,1.0
bookmia.44.95,attack_train,their_eyes_were_watching_god,221.436,72,3.0755,7.249,173.731,2.4129,5.445,0.091704,0.137286,0.228225,0.454709,0.904617,1.0,1.0
bookmia.44.98,attack_train,their_eyes_were_watching_god,217.753,65,3.35,11.839,210.396,3.2369,12.533,0.093271,0.139627,0.232106,0.462406,0.919755,1.0,1.0
bookmia.46.01,attack_train,to_kill_a_mockingbird,210.387,62,3.3933,14.597,179.104,2.8888,13.724,0.096572,0.144558,0.240278,0.478605,0.951551,1.0,1.0
bookmia.46.02,attack_train,to_kill_a_mockingbird,209.639,68,3.0829,12.469,183.634,2.7005,13.7,0.09692,0.145078,0.24114,0.480313,0.954898,1.0,1.0
bookmia.46.04,attack_train,to_kill_a_mockingbird,233.149,64,3.643,14.645,187.247,2.9257,12.876,0.08705,0.130333,0.216697,0.431843,0.859561,1.0,1.0
bookmia.46.05,attack_train,to_kill_a_mockingbird,215.269,70,3.0753,11.737,195.919,2.7988,10.494,0.094359,0.141252,0.234799,0.467745,0.930245,1.0,1.0
bookmia.46.07,attack_train,to_kill_a_mockingbird,202.516,71,2.8523,14.746,161.859,2.2797,13.516,0.100367,0.150226,0.249669,0.497211,0.987899,1.0,1.0
bookmia.46.08,attack_train,to_kill_a_mockingbird,229.069,73,3.1379,1.928,169.711,2.3248,1.045,0.088617,0.132674,0.220578,0.439544,0.874746,1.0,1.0
bookmia.46.09,attack_train,to_kill_a_mockingbird,184.051,64,2.8758,10.939,158.021,2.4691,9.713,0.110555,0.165436,0.274859,0.54707,1.0,1.0,1.0
bookmia.46.10,attack_train,to_kill_a_mockingbird,248.707,57,4.3633,15.333,202.083,3.5453,14.347,0.081552,0.122116,0.203069,0.404793,0.806136,1.0,1.0
bookmia.46.13,attack_train,to_kill_a_mockingbird,204.444,67,3.0514,5.862,196.147,2.9276,5.131,0.09941,0.148797,0.247302,0.492521,0.978766,1.0,1.0
bookmia.46.15,attack_train,to_kill_a_mockingbird,188.368,59,3.1927,12.188,166.839,2.8278,9.971,0.107992,0.161611,0.268526,0.534543,1.0,1.0,1.0
bookmia.46.16,attack_train,to_kill_a_mockingbird,165.481,59,2.8048,9.332,155.36,2.6332,10.643,0.123114,0.184176,0.305871,0.608345,1.0,1.0,1.0
bookmia.46.19,attack_train,to_kill_a_mockingbird,204.15,61,3.3467,5.166,168.485,2.762,4.751,0.099555,0.149013,0.24766,0.493231,0.980149,1.0,1.0
bookmia.46.20,attack_train,to_kill_a_mockingbird,188.978,60,3.1496,10.39,169.138,2.819,10.86,0.10764,0.161085,0.267655,0.532819,1.0,1.0,1.0
bookmia.46.21,attack_train,to_kill_a_mockingbird,180.649,70,2.5807,14.546,155.557,2.2222,14.104,0.112661,0.168579,0.280063,0.55736,1.0,1.0,1.0
bookmia.46.22,attack_train,to_kill_a_mockingbird,234.153,60,3.9025,15.169,200.105,3.3351,15.805,0.086673,0.12977,0.215763,0.429989,0.855903,1.0,1.0
bookmia.46.24,attack_train,to_kill_a_mockingbird,177.464,62,2.8623,11.652,151.418,2.4422,12.637,0.114706,0.171632,0.285115,0.567349,1.0,1.0,1.0
bookmia.46.25,attack_train,to_kill_a_mockingbird,215.243,62,3.4717,1.849,194.828,3.1424,1.505,0.09437,0.141269,0.234828,0.467802,0.930356,1.0,1.0
bookmia.46.27,attack_train,to_kill_a_mockingbird,179.593,58,3.0964,11.859,156.093,2.6913,9.538,0.113331,0.169579,0.281718,0.560633,1.0,1.0,1.0
bookmia.46.30,attack_train,to_kill_a_mockingbird,261.167,77,3.3918,8.709,202.53,2.6303,8.123,0.077624,0.116245,0.193328,0.385449,0.767868,1.0,1.0
bookmia.46.31,attack_train,to_kill_a_mockingbird,199.649,66,3.025,12.307,171.231,2.5944,10.767,0.101824,0.152402,0.253274,0.504351,1.0,1.0,1.0
bookmia.46.32,attack_train,to_kill_a_mockingbird,187.634,68,2.7593,8.355,159.269,2.3422,6.885,0.10842,0.162249,0.269583,0.536632,1.0,1.0,1.0
bookmia.46.33,attack_train,to_kill_a_mockingbird,208.957,61,3.4255,12.289,159.316,2.6117,10.795,0.09724,0.145556,0.241932,0.481881,0.957969,1.0,1.0
bookmia.46.34,attack_train,to_kill_a_mockingbird,201.482,68,2.963,2.447,174.49,2.566,1.939,0.100888,0.151003,0.250957,0.499762,0.992855,1.0,1.0
bookmia.46.35,attack_train,to_kill_a_mockingbird,210.926,60,3.5154,16.296,177.97,2.9662,13.239,0.096323,0.144186,0.239661,0.477381,0.949153,1.0,1.0
bookmia.46.36,attack_train,to_kill_a_mockingbird,180.381,68,2.6527,10.602,151.689,2.2307,12.957,0.11283,0.168832,0.280481,0.558187,1.0,1.0,1.0
bookmia.46.39,attack_train,to_kill_a_mockingbird,200.66,62,3.2365,14.333,190.086,3.0659,15.577,0.101305,0.151627,0.251991,0.50181,0.996818,1.0,1.0
bookmia.46.40,attack_train,to_kill_a_mockingbird,234.626,66,3.5549,0.819,188.166,2.851,0.424,0.086497,0.129506,0.215325,0.429122,0.854191,1.0,1.0
bookmia.46.41,attack_train,to_kill_a_mockingbird,237.291,63,3.7665,13.726,191.293,3.0364,14.713,0.085515,0.12804,0.212894,0.424296,0.844667,1.0,1.0
bookmia.46.42,attack_train,to_kill_a_mockingbird,205.48,68,3.0218,13.313,169.708,2.4957,14.46,0.098903,0.14804,0.246048,0.490038,0.973919,1.0,1.0
bookmia.46.46,attack_train,to_kill_a_mockingbird,180.038,59,3.0515,16.532,153.151,2.5958,15.558,0.113047,0.169156,0.281018,0.559249,1.0,1.0,1.0
bookmia.46.50,attack_train,to_kill_a_mockingbird,166.539,65,2.5621,12.796,123.917,1.9064,13.184,0.122323,0.182996,0.303918,0.60449,1.0,1.0,1.0
bookmia.46.52,attack_train,to_kill_a_mockingbird,202.141,67,3.017,16.451,181.35,2.7067,15.027,0.100555,0.150507,0.250135,0.498133,0.989692,1.0,1.0
bookmia.46.53,attack_train,to_kill_a_mockingbird,229.905,68,3.3809,17.811,184.559,2.7141,19.683,0.088291,0.132187,0.219772,0.437944,0.871592,1.0,1.0
bookmia.46.59,attack_train,to_kill_a_mockingbird,153.76,68,2.2612,4.499,117.957,1.7347,5.87,0.132618,0.198349,0.329303,0.654556,1.0,1.0,1.0
bookmia.46.61,attack_train,to_kill_a_mockingbird,234.101,67,3.4941,1.242,204.588,3.0536,0.935,0.086693,0.129799,0.215811,0.430085,0.856092,1.0,1.0
bookmia.46.62,attack_train,to_kill_a_mockingbird,211.098,66,3.1985,12.868,176.107,2.6683,13.277,0.096243,0.144067,0.239464,0.476992,0.94839,1.0,1.0
bookmia.46.65,attack_train,to_kill_a_mockingbird,260.074,64,4.0636,3.272,208.312,3.2549,2.172,0.077954,0.116737,0.194145,0.387072,0.77108,1.0,1.0
bookmia.46.66,attack_train,to_kill_a_mockingbird,192.759,61,3.16,10.934,168.058,2.755,9.944,0.105505,0.157898,0.262377,0.522373,1.0,1.0,1.0
bookmia.46.67,attack_train,to_kill_a_mockingbird,182.26,56,3.2546,14.604,166.596,2.9749,12.81,0.111653,0.167076,0.277574,0.55244,1.0,1.0,1.0
bookmia.46.70,attack_train,to_kill_a_mockingbird,289.385,67,4.3192,4.225,250.669,3.7413,2.534,0.069988,0.104828,0.174379,0.347793,0.693251,1.0,1.0
bookmia.46.72,attack_train,to_kill_a_mockingbird,198.353,63,3.1485,12.33,163.332,2.5926,12.07,0.102497,0.153406,0.254938,0.507646,1.0,1.0,1.0
bookmia.46.76,attack_train,to_kill_a_mockingbird,193.489,66,2.9317,14.608,152.235,2.3066,12.432,0.105102,0.157297,0.261382,0.520403,1.0,1.0,1.0
bookmia.46.77,attack_train,to_kill_a_mockingbird,212.948,72,2.9576,11.964,165.682,2.3011,12.725,0.095398,0.142805,0.237373,0.472846,0.940259,1.0,1.0
bookmia.46.79,attack_train,to_kill_a_mockingbird,243.373,61,3.9897,13.192,194.922,3.1954,11.443,0.083357,0.124814,0.207544,0.413678,0.823698,1.0,1.0
bookmia.46.80,attack_train,to_kill_a_mockingbird,218.586,64,3.4154,11.126,181.584,2.8373,11.21,0.092912,0.139091,0.231217,0.460643,0.916288,1.0,1.0
bookmia.46.82,attack_train,to_kill_a_mockingbird,205.769,66,3.1177,3.016,161.977,2.4542,6.133,0.098763,0.14783,0.245701,0.489349,0.972574,1.0,1.0
bookmia.46.87,attack_train,to_kill_a_mockingbird,179.621,69,2.6032,4.941,142.307,2.0624,5.795,0.113313,0.169552,0.281674,0.560546,1.0,1.0,1.0
bookmia.46.90,attack_train,to_kill_a_mockingbird,241.228,68,3.5475,15.236,195.41,2.8737,11.081,0.084106,0.125933,0.2094,0.417362,0.830975,1.0,1.0
bookmia.46.93,attack_train,to_kill_a_mockingbird,177.268,62,2.8592,14.551,145.029,2.3392,11.453,0.114835,0.171823,0.285432,0.567975,1.0,1.0,1.0
bookmia.46.99,attack_train,to_kill_a_mockingbird,217.293,64,3.3952,17.083,184.246,2.8788,16.73,0.093471,0.139925,0.2326,0.463386,0.92168,1.0,1.0
bookmia.13.01,test,fifty_shades_of_grey,185.549,56,3.3134,11.165,154.3,2.7554,8.702,0.109652,0.164088,0.272628,0.542657,1.0,1.0,1.0
bookmia.13.03,test,fifty_shades_of_grey,242.186,78,3.105,13.26,173.892,2.2294,9.753,0.08377,0.125431,0.208567,0.415709,0.827709,1.0,1.0
bookmia.13.04,test,fifty_shades_of_grey,278.299,76,3.6618,15.08,193.63,2.5478,13.005,0.072802,0.109036,0.181364,0.361677,0.72078,1.0,1.0
bookmia.13.05,test,fifty_shades_of_grey,241.346,67,3.6022,12.589,184.087,2.7476,10.792,0.084064,0.125871,0.209297,0.417158,0.830571,1.0,1.0
bookmia.13.08,test,fifty_shades_of_grey,212.657,63,3.3755,13.579,161.464,2.5629,14.371,0.09553,0.143002,0.237699,0.473494,0.941529,1.0,1.0
bookmia.13.09,test,fifty_shades_of_grey,220.263,60,3.6711,12.613,198.64,3.3107,13.191,0.092197,0.138023,0.229447,0.457133,0.909385,1.0,1.0
bookmia.13.10,test,fifty_shades_of_grey,205.507,64,3.211,9.914,161.073,2.5168,11.289,0.09889,0.148021,0.246016,0.489973,0.973793,1.0,1.0
bookmia.13.12,test,fifty_shades_of_grey,223.427,64,3.4911,20.842,159.978,2.4997,15.734,0.090878,0.136052,0.22618,0.450654,0.896635,1.0,1.0
bookmia.13.13,test,fifty_shades_of_grey,277.234,76,3.6478,11.722,214.536,2.8228,8.235,0.073085,0.109458,0.182065,0.363069,0.723539,1.0,1.0
bookmia.13.16,test,fifty_shades_of_grey,217.284,75,2.8971,14.468,193.992,2.5866,16.099,0.093474,0.139931,0.23261,0.463405,0.921718,1.0,1.0
bookmia.13.18,test,fifty_shades_of_grey,203.758,73,2.7912,2.429,160.029,2.1922,1.149,0.099748,0.149302,0.248139,0.49418,0.981999,1.0,1.0
bookmia.13.22,test,fifty_shades_of_grey,275.961,71,3.8868,4.16,182.438,2.5695,5.446,0.073425,0.109966,0.182909,0.364748,0.726865,1.0,1.0
bookmia.13.23,test,fifty_shades_of_grey,214.364,62,3.4575,15.63,185.374,2.9899,16.477,0.094761,0.141854,0.235796,0.469721,0.934125,1.0,1.0
bookmia.13.25,test,fifty_shades_of_grey,212.667,60,3.5444,0.378,191.585,3.1931,0.349,0.095526,0.142995,0.237688,0.473471,0.941485,1.0,1.0
bookmia.13.27,test,fifty_shades_of_grey,233.895,72,3.2485,18.513,174.161,2.4189,13.782,0.08677,0.129914,0.216002,0.430464,0.85684,1.0,1.0
bookmia.13.29,test,fifty_shades_of_grey,166.005,68,2.4413,0.29,151.015,2.2208,0.277,0.122721,0.18359,0.3049,0.606429,1.0,1.0,1.0
bookmia.13.31,test,fifty_shades_of_grey,158.767,66,2.4056,7.313,108.141,1.6385,7.376,0.128385,0.192037,0.31887,0.633991,1.0,1.0,1.0
bookmia.13.32,test,fifty_shades_of_grey,166.159,61,2.7239,11.996,155.231,2.5448,11.926,0.122606,0.183418,0.304616,0.605869,1.0,1.0,1.0
bookmia.13.34,test,fifty_shades_of_grey,229.699,70,3.2814,18.822,141.593,2.0228,16.011,0.088371,0.132307,0.21997,0.438337,0.872367,1.0,1.0
bookmia.13.35,test,fifty_shades_of_grey,204.867,63,3.2519,19.623,176.93,2.8084,19.697,0.099203,0.148487,0.246788,0.491504,0.976782,1.0,1.0
bookmia.13.37,test,fifty_shades_of_grey,183.345,58,3.1611,11.461,142.251,2.4526,14.888,0.110985,0.166078,0.275923,0.549174,1.0,1.0,1.0
bookmia.13.41,test,fifty_shades_of_grey,227.845,67,3.4007,11.179,162.523,2.4257,12.847,0.089098,0.133392,0.22177,0.441907,0.879405,1.0,1.0
bookmia.13.42,test,fifty_shades_of_grey,173.676,61,2.8472,13.905,142.581,2.3374,14.385,0.117238,0.175409,0.291367,0.579702,1.0,1.0,1.0
bookmia.13.43,test,fifty_shades_of_grey,222.556,66,3.3721,11.19,159.459,2.416,11.334,0.091237,0.136589,0.22707,0.452419,0.90011,1.0,1.0
bookmia.13.44,test,fifty_shades_of_grey,223.692,64,3.4952,11.56,185.806,2.9032,8.938,0.090769,0.13589,0.22591,0.45012,0.895583,1.0,1.0
bookmia.13.45,test,fifty_shades_of_grey,214.272,65,3.2965,8.62,137.378,2.1135,9.159,0.094802,0.141915,0.235898,0.469923,0.934521,1.0,1.0
bookmia.13.46,test,fifty_shades_of_grey,203.504,64,3.1798,12.419,157.688,2.4639,13.242,0.099874,0.14949,0.24845,0.494797,0.983201,1.0,1.0
bookmia.13.47,test,fifty_shades_of_grey,228.811,60,3.8135,17.213,176.174,2.9362,13.4,0.088718,0.132825,0.220828,0.44004,0.875724,1.0,1.0
bookmia.13.51,test,fifty_shades_of_grey,183.594,57,3.2209,10.769,150.964,2.6485,10.502,0.110833,0.165851,0.275547,0.54843,1.0,1.0,1.0
bookmia.13.52,test,fifty_shades_of_grey,227.802,64,3.5594,14.217,174.681,2.7294,12.796,0.089115,0.133418,0.221812,0.441991,0.87957,1.0,1.0
bookmia.13.53,test,fifty_shades_of_grey,255.759,67,3.8173,15.038,195.621,2.9197,13.974,0.079282,0.118723,0.197439,0.393614,0.784026,1.0,1.0
bookmia.13.54,test,fifty_shades_of_grey,216.783,68,3.188,4.27,169.676,2.4952,5.799,0.093693,0.140257,0.23315,0.464477,0.923824,1.0,1.0
bookmia.13.58,test,fifty_shades_of_grey,205.837,65,3.1667,10.365,168.305,2.5893,14.253,0.09873,0.147781,0.245619,0.489188,0.972259,1.0,1.0
bookmia.13.59,test,fifty_shades_of_grey,231.254,66,3.5039,15.979,183.952,2.7872,14.553,0.087771,0.13141,0.218483,0.435386,0.866549,1.0,1.0
bookmia.13.61,test,fifty_shades_of_grey,184.611,63,2.9303,11.386,140.436,2.2291,12.359,0.110215,0.164929,0.274021,0.545412,1.0,1.0,1.0
bookmia.13.64,test,fifty_shades_of_grey,197.788,62,3.1901,19.064,161.674,2.6076,15.488,0.102793,0.153848,0.25567,0.509096,1.0,1.0,1.0
bookmia.13.67,test,fifty_shades_of_grey,271.996,78,3.4871,8.815,228.739,2.9325,11.993,0.074505,0.111582,0.18559,0.370075,0.737422,1.0,1.0
bookmia.13.72,test,fifty_shades_of_grey,154.627,65,2.3789,11.465,114.203,1.757,12.021,0.131865,0.197226,0.327448,0.650901,1.0,1.0,1.0
bookmia.13.74,test,fifty_shades_of_grey,175.828,60,2.9305,15.136,141.649,2.3608,14.528,0.115786,0.173243,0.287782,0.57262,1.0,1.0,1.0
bookmia.13.75,test,fifty_shades_of_grey,252.741,63,4.0118,12.359,195.554,3.104,11.828,0.080238,0.120152,0.19981,0.398322,0.79334,1.0,1.0
bookmia.13.79,test,fifty_shades_of_grey,207.548,63,3.2944,3.63,168.497,2.6746,4.111,0.097907,0.146553,0.243583,0.485154,0.964373,1.0,1.0
bookmia.13.82,test,fifty_shades_of_grey,172.557,65,2.6547,14.221,135.295,2.0815,9.53,0.118007,0.176557,0.293266,0.583454,1.0,1.0,1.0
bookmia.13.83,test,fifty_shades_of_grey,173.92,59,2.9478,13.343,158.718,2.6901,13.62,0.117071,0.175161,0.290956,0.578891,1.0,1.0,1.0
bookmia.13.85,test,fifty_shades_of_grey,178.371,65,2.7442,11.524,124.956,1.9224,11.98,0.114116,0.170751,0.283658,0.564469,1.0,1.0,1.0
bookmia.13.87,test,fifty_shades_of_grey,192.574,63,3.0567,10.637,149.454,2.3723,14.103,0.105607,0.158051,0.26263,0.522875,1.0,1.0,1.0
bookmia.13.93,test,fifty_shades_of_grey,198.012,68,2.9119,9.353,151.265,2.2245,11.553,0.102675,0.153673,0.255379,0.50852,1.0,1.0,1.0
bookmia.13.94,test,fifty_shades_of_grey,202.859,63,3.22,15.474,173.56,2.7549,12.06,0.100195,0.149969,0.249245,0.49637,0.986264,1.0,1.0
bookmia.13.95,test,fifty_shades_of_grey,215.621,72,2.9947,17.315,172.072,2.3899,11.816,0.094203,0.14102,0.234414,0.466981,0.928745,1.0,1.0
bookmia.13.96,test,fifty_shades_of_grey,217.875,72,3.026,14.873,156.717,2.1766,11.561,0.093218,0.139549,0.231975,0.462147,0.919245,1.0,1.0
bookmia.13.99,test,fifty_shades_of_grey,218.657,76,2.8771,15.959,183.335,2.4123,16.776,0.092881,0.139045,0.231141,0.460493,0.915994,1.0,1.0
bookmia.17.00,test,harry_potter_and_the_sorcerer's_stone,193.08,61,3.1653,14.477,153.768,2.5208,12.345,0.105327,0.157633,0.261938,0.521505,1.0,1.0,1.0
bookmia.17.03,test,harry_potter_and_the_sorcerer's_stone,184.543,68,2.7139,1.524,116.623,1.715,0.465,0.110256,0.164991,0.274122,0.545613,1.0,1.0,1.0
bookmia.17.04,test,harry_potter_and_the_sorcerer's_stone,239.231,68,3.5181,13.656,157.458,2.3156,11.255,0.084815,0.126993,0.211158,0.420851,0.837865,1.0,1.0
bookmia.17.06,test,harry_potter_and_the_sorcerer's_stone,271.676,71,3.8264,14.943,198.536,2.7963,15.48,0.074594,0.111714,0.18581,0.370512,0.738287,1.0,1.0
bookmia.17.08,test,harry_potter_and_the_sorcerer's_stone,205.059,64,3.204,12.08,129.836,2.0287,11.711,0.099109,0.148347,0.246556,0.491044,0.975883,1.0,1.0
bookmia.17.11,test,harry_potter_and_the_sorcerer's_stone,186.946,58,3.2232,16.681,134.745,2.3232,12.951,0.108823,0.162851,0.27058,0.538606,1.0,1.0,1.0
bookmia.17.12,test,harry_potter_and_the_sorcerer's_stone,146.129,70,2.0876,2.141,104.565,1.4938,1.42,0.139632,0.208804,0.346579,0.688571,1.0,1.0,1.0
bookmia.17.13,test,harry_potter_and_the_sorcerer's_stone,154.934,58,2.6713,12.912,130.373,2.2478,13.342,0.131601,0.196832,0.326796,0.649617,1.0,1.0,1.0
bookmia.17.14,test,harry_potter_and_the_sorcerer's_stone,156.014,64,2.4377,13.652,126.86,1.9822,10.74,0.130678,0.195457,0.324524,0.645137,1.0,1.0,1.0
bookmia.17.16,test,harry_potter_and_the_sorcerer's_stone,199.072,64,3.1105,14.79,129.241,2.0194,10.288,0.102122,0.152847,0.254012,0.505812,1.0,1.0,1.0
bookmia.17.18,test,harry_potter_and_the_sorcerer's_stone,165.921,63,2.6337,15.594,132.527,2.1036,13.113,0.122784,0.183683,0.305055,0.606736,1.0,1.0,1.0
bookmia.17.22,test,harry_potter_and_the_sorcerer's_stone,192.38,58,3.3169,12.949,154.923,2.6711,11.785,0.105715,0.158211,0.262897,0.523402,1.0,1.0,1.0
bookmia.17.24,test,harry_potter_and_the_sorcerer's_stone,197.113,60,3.2852,11.356,132.274,2.2046,11.627,0.103149,0.15438,0.25655,0.510839,1.0,1.0,1.0
bookmia.17.26,test,harry_potter_and_the_sorcerer's_stone,219.342,67,3.2738,7.433,155.528,2.3213,7.842,0.092588,0.138607,0.230415,0.459054,0.913164,1.0,1.0
bookmia.17.28,test,harry_potter_and_the_sorcerer's_stone,188.561,56,3.3672,15.877,141.877,2.5335,14.213,0.107881,0.161444,0.26825,0.533996,1.0,1.0,1.0
bookmia.17.31,test,harry_potter_and_the_sorcerer's_stone,275.511,79,3.4875,14.693,178.25,2.2563,13.932,0.073546,0.110147,0.183209,0.365345,0.728048,1.0,1.0
bookmia.17.32,test,harry_potter_and_the_sorcerer's_stone,211.964,63,3.3645,8.6,172.194,2.7332,10.904,0.095846,0.143474,0.238481,0.475042,0.944567,1.0,1.0
bookmia.17.33,test,harry_potter_and_the_sorcerer's_stone,183.389,67,2.7372,13.388,136.702,2.0403,10.181,0.110958,0.166038,0.275856,0.549042,1.0,1.0,1.0
bookmia.17.35,test,harry_potter_and_the_sorcerer's_stone,212.487,72,2.9512,8.81,153.307,2.1293,9.062,0.095607,0.143117,0.23789,0.473873,0.942273,1.0,1.0
bookmia.17.38,test,harry_potter_and_the_sorcerer's_stone,212.553,69,3.0805,0.897,122.936,1.7817,0.319,0.095577,0.143073,0.237816,0.473725,0.941984,1.0,1.0
bookmia.17.41,test,harry_potter_and_the_sorcerer's_stone,238.547,62,3.8475,14.538,190.315,3.0696,14.374,0.085061,0.12736,0.211767,0.422059,0.840251,1.0,1.0
