arm,prompt_id,n_facts,n_supported,precision,abstained
met_k0.5,fact_00110_Andreea Marin,11,0,0.0,0
met_k0.5,fact_00114_Ahn Jae-hyun,8,0,0.0,0
met_k0.5,fact_00116_Bobo Baldé,14,0,0.0,0
met_k0.5,fact_00118_Chacho Gaytán,1,0,0.0,0
met_k0.5,fact_00119_Bastian Schweinsteiger,0,0,,1
met_k0.5,fact_00120_Erich Hartmann,0,0,,1
met_k0.5,fact_00127_Ezechiel N'Douassel,6,1,0.166667,0
met_k0.5,fact_00131_Aditya Kalyanpur,8,0,0.0,0
met_k0.5,fact_00132_Dennis Andersson,10,0,0.0,0
met_k0.5,fact_00133_Daniel Bedingfield,10,0,0.0,0
met_k0.5,fact_00134_Celâl Bayar,13,4,0.307692,0
met_k0.5,fact_00138_Diana Ivanova,0,0,,1
met_k0.5,fact_00140_André Le Nôtre,0,0,,1
met_k0.5,fact_00142_Cierre Wood,0,0,,1
met_k0.5,fact_00145_Carmelo Anthony,0,0,,1
met_k0.5,fact_00146_Asafa Powell,0,0,,1
met_k0.5,fact_00152_Felix Newman,0,0,,1
met_k0.5,fact_00154_Earl Garrison,10,0,0.0,0
met_k0.5,fact_00162_Aleksandar Kolarov,3,0,0.0,0
met_k0.5,fact_00163_Alexandre Hohagen,4,0,0.0,0
met_k0.5,fact_00166_Emcee N.I.C.E.,0,0,,1
met_k0.5,fact_00181_Chris Woakes,10,5,0.5,0
met_k0.5,fact_00182_Diosdado Cabello,6,1,0.166667,0
met_k0.5,fact_00184_Dana Awartani,0,0,,1
met_k0.5,fact_00185_Brianna Keilar,9,3,0.333333,0
met_k0.5,fact_00188_Cédric Bakambu,13,3,0.230769,0
met_k0.5,fact_00193_Bobby Fischer,0,0,,1
met_k0.5,fact_00198_Benjamin Lawrence Reid,5,0,0.0,0
met_k0.5,fact_00199_Djimon Hounsou,0,0,,1
met_k0.5,fact_00202_Ahsee Tuala,5,0,0.0,0
met_k0.5,fact_00204_Don DeLillo,0,0,,1
met_k0.5,fact_00207_Elizabeth Inglis,14,1,0.071429,0
met_k0.5,fact_00208_Fifi Cooper,0,0,,1
met_k0.5,fact_00223_Ahmed Mumin Warfa,15,0,0.0,0
met_k0.5,fact_00226_Dewi Sartika,0,0,,1
met_k0.5,fact_00227_Alf Garland,4,0,0.0,0
met_k0.5,fact_00230_Abdul Ilah Khatib,5,0,0.0,0
met_k0.5,fact_00239_Bif Naked,16,2,0.125,0
met_k0.5,fact_00245_Dominique Blake,8,2,0.25,0
met_k0.5,fact_00247_Diafra Sakho,4,0,0.0,0
met_k0.5,fact_00249_Fahadh Faasil,0,0,,1
met_k0.5,fact_00250_Dr. Dre,0,0,,1
met_k0.5,fact_00255_Caitlin Lowe,0,0,,1
met_k0.5,fact_00257_Camille Paulus,0,0,,1
met_k0.5,fact_00258_Charley Boorman,0,0,,1
met_k0.5,fact_00260_Douglas Wood (engineer),11,1,0.090909,0
met_k0.5,fact_00263_Billy Snedden,13,1,0.076923,0
met_k0.5,fact_00264_Esteban Espíndola,11,0,0.0,0
met_k0.5,fact_00270_Daniel Ek,10,1,0.1,0
met_k0.5,fact_00275_Belisarius,0,0,,1
met_k0.5,fact_00276_Carol Dweck,9,5,0.555556,0
met_k0.5,fact_00286_Amr Diab,0,0,,1
met_k0.5,fact_00296_Akbar Hossain,8,0,0.0,0
met_k0.5,fact_00300_Coco Chanel,9,2,0.222222,0
met_k0.5,fact_00302_Enamul Haque (engineer),10,0,0.0,0
met_k0.5,fact_00304_Abdelhamid Shabana,0,0,,1
met_k0.5,fact_00307_Abdullahi Mohammad Ahmad Hassan,6,0,0.0,0
met_k0.5,fact_00309_Diego Godín,0,0,,1
met_k0.5,fact_00312_Adel Emam,19,1,0.052632,0
met_k0.5,fact_00315_Billy Conigliaro,0,0,,1
met_k0.5,fact_00316_Arif Mohammad Khan,0,0,,1
met_k0.5,fact_00321_Bob Marley,17,10,0.588235,0
met_k0.5,fact_00328_Dana Ashbrook,0,0,,1
met_k0.5,fact_00332_Cha Eun-woo,10,2,0.2,0
met_k0.5,fact_00333_Abdul Halik Hudu,0,0,,1
met_k0.5,fact_00335_Carl Braun (obstetrician),13,3,0.230769,0
met_k0.5,fact_00343_Ameyaw Debrah,8,3,0.375,0
met_k0.5,fact_00344_Cleopatra,9,4,0.444444,0
met_k0.5,fact_00345_Ana Cláudia Bolzan,0,0,,1
met_k0.5,fact_00347_Evgeny Shalunov,11,0,0.0,0
met_k0.5,fact_00348_Charles Allen (jurist),8,0,0.0,0
met_k0.5,fact_00349_Deyverson,0,0,,1
met_k0.5,fact_00351_Cris Cyborg,5,0,0.0,0
met_k0.5,fact_00354_Bobby Thomson,16,6,0.375,0
met_k0.5,fact_00356_Eric Winter,0,0,,1
met_k0.5,fact_00362_Aert van der Neer,5,1,0.2,0
met_k0.5,fact_00364_Blanca Errázuriz,4,1,0.25,0
met_k0.5,fact_00366_Deitrick Haddon,18,5,0.277778,0
met_k0.5,fact_00367_Andreas Ivanschitz,0,0,,1
met_k0.5,fact_00368_Clancy Brown,0,0,,1
met_k0.5,fact_00371_Carrie Ann Inaba,19,4,0.210526,0
met_k0.5,fact_00374_Cicero,17,1,0.058824,0
met_k0.5,fact_00376_14th Dalai Lama,12,7,0.583333,0
met_k0.5,fact_00377_Christian Almeida,20,0,0.0,0
met_k0.5,fact_00378_Arthur Wakefield,6,0,0.0,0
met_k0.5,fact_00384_Andry Rajoelina,12,0,0.0,0
met_k0.5,fact_00394_Danny Almonte,0,0,,1
met_k0.5,fact_00396_Andy Middleton,6,2,0.333333,0
met_k0.5,fact_00397_Anderson Silva,0,0,,1
met_k0.5,fact_00399_Edgar Bennett,4,0,0.0,0
met_k0.5,fact_00401_Balázs Bekő,11,0,0.0,0
met_k0.5,fact_00404_Abraham Ancer,7,3,0.428571,0
met_k0.5,fact_00418_A. K. Ramanujan,12,0,0.0,0
met_k0.5,fact_00420_Carlos Ghosn,0,0,,1
met_k0.5,fact_00421_Anurag Kashyap,0,0,,1
met_k0.5,fact_00425_Angela Bairstow,0,0,,1
met_k0.5,fact_00427_Ernestine Eckstein,7,0,0.0,0
met_k0.5,fact_00430_Ezekiel Elliott,12,0,0.0,0
met_k0.5,fact_00433_Aaron Burr,9,1,0.111111,0
met_k0.5,fact_00444_Charles B. McVay III,0,0,,1
met_k0.5,fact_00448_Carol Chell,14,1,0.071429,0
met_k0.5,fact_00449_Alen Omić,11,0,0.0,0
met_k0.5,fact_00452_Alice Torriani,14,1,0.071429,0
met_k0.5,fact_00454_Albert Outler,0,0,,1
met_k0.5,fact_00459_Felician of Foligno,17,0,0.0,0
met_k0.5,fact_00460_Annie Landouw,10,0,0.0,0
met_k0.5,fact_00462_Bhāskara I,0,0,,1
met_k0.5,fact_00464_Damon Herriman,0,0,,1
met_k0.5,fact_00466_Feroze Gandhi,10,1,0.1,0
met_k0.5,fact_00471_D. B. Nihalsinghe,0,0,,1
met_k0.5,fact_00478_F. Gwynplaine MacIntyre,5,0,0.0,0
met_k0.5,fact_00486_Fidel Castro,12,4,0.333333,0
met_k0.5,fact_00489_Bir Hambir,0,0,,1
met_k0.5,fact_00491_Avraham Eilam-Amzallag,0,0,,1
met_k0.5,fact_00492_Date Narikuni,0,0,,1
met_k0.5,fact_00495_Ariel Behar,11,2,0.181818,0
met_k0.5,fact_00498_DeAnna Bennett,11,1,0.090909,0
met_k1,fact_00003_Fernando da Costa Novaes,0,0,,1
met_k1,fact_00006_David Galloway (writer),16,4,0.25,0
met_k1,fact_00007_Cheyenne Brando,0,0,,1
met_k1,fact_00012_Braulio Lara,14,0,0.0,0
met_k1,fact_00015_Amr Shabana,18,2,0.111111,0
met_k1,fact_00017_Abdulqawi Yusuf,9,2,0.222222,0
met_k1,fact_00025_Carlos P. Romulo,14,9,0.642857,0
met_k1,fact_00027_Arthur Ewert,13,3,0.230769,0
met_k1,fact_00032_Flavio Méndez Santiago,0,0,,1
met_k1,fact_00039_Chris Duffield,9,0,0.0,0
met_k1,fact_00040_Daniil Medvedev,11,2,0.181818,0
met_k1,fact_00043_Alexander Vovin,0,0,,1
met_k1,fact_00044_Cobhams Asuquo,20,5,0.25,0
met_k1,fact_00045_David Bogue,9,0,0.0,0
met_k1,fact_00048_Don Beard,10,0,0.0,0
met_k1,fact_00053_Andriy Yarmolenko,0,0,,1
met_k1,fact_00058_Danny Faure,0,0,,1
met_k1,fact_00063_Ayman al-Zawahiri,11,7,0.636364,0
met_k1,fact_00064_Diego Suarez (garden designer),8,6,0.75,0
met_k1,fact_00066_Daniel Alexander Cameron,12,0,0.0,0
met_k1,fact_00075_Antonio Leviste,0,0,,1
met_k1,fact_00078_Chi Pu,7,2,0.285714,0
met_k1,"fact_00080_Felipe (footballer, born 1977)",12,4,0.333333,0
met_k1,fact_00084_Alfred Hitchcock,20,10,0.5,0
met_k1,fact_00085_Dascha Polanco,14,3,0.214286,0
met_k1,fact_00086_Amelia Earhart,12,6,0.5,0
met_k1,fact_00087_Chris John (boxer),10,2,0.2,0
met_k1,fact_00088_Blair Tugman,9,0,0.0,0
met_k1,fact_00093_David Oyite-Ojok,6,1,0.166667,0
met_k1,fact_00097_Chris Cuomo,20,4,0.2,0
met_k1,fact_00098_Adnan Sami,21,6,0.285714,0
met_k1,fact_00108_Bhuma Nagi Reddy,15,1,0.066667,0
met_k1,fact_00109_Charmion King,9,0,0.0,0
met_k1,fact_00110_Andreea Marin,5,1,0.2,0
met_k1,fact_00114_Ahn Jae-hyun,4,2,0.5,0
met_k1,fact_00116_Bobo Baldé,6,0,0.0,0
met_k1,fact_00118_Chacho Gaytán,7,0,0.0,0
met_k1,fact_00119_Bastian Schweinsteiger,17,11,0.647059,0
met_k1,fact_00120_Erich Hartmann,4,1,0.25,0
met_k1,fact_00127_Ezechiel N'Douassel,8,3,0.375,0
met_k1,fact_00131_Aditya Kalyanpur,9,0,0.0,0
met_k1,fact_00132_Dennis Andersson,11,0,0.0,0
met_k1,fact_00133_Daniel Bedingfield,12,2,0.166667,0
met_k1,fact_00134_Celâl Bayar,14,6,0.428571,0
met_k1,fact_00138_Diana Ivanova,17,5,0.294118,0
met_k1,fact_00140_André Le Nôtre,0,0,,1
met_k1,fact_00142_Cierre Wood,7,1,0.142857,0
met_k1,fact_00145_Carmelo Anthony,13,8,0.615385,0
met_k1,fact_00146_Asafa Powell,12,2,0.166667,0
met_k1,fact_00152_Felix Newman,0,0,,1
met_k1,fact_00154_Earl Garrison,12,0,0.0,0
met_k1,fact_00162_Aleksandar Kolarov,11,0,0.0,0
met_k1,fact_00163_Alexandre Hohagen,14,0,0.0,0
met_k1,fact_00166_Emcee N.I.C.E.,0,0,,1
met_k1,fact_00181_Chris Woakes,12,5,0.416667,0
met_k1,fact_00182_Diosdado Cabello,0,0,,1
met_k1,fact_00184_Dana Awartani,0,0,,1
met_k1,fact_00185_Brianna Keilar,16,5,0.3125,0
met_k1,fact_00188_Cédric Bakambu,0,0,,1
met_k1,fact_00193_Bobby Fischer,6,1,0.166667,0
met_k1,fact_00198_Benjamin Lawrence Reid,6,1,0.166667,0
met_k1,fact_00199_Djimon Hounsou,0,0,,1
met_k1,fact_00202_Ahsee Tuala,13,1,0.076923,0
met_k1,fact_00204_Don DeLillo,13,7,0.538462,0
met_k1,fact_00207_Elizabeth Inglis,21,1,0.047619,0
met_k1,fact_00208_Fifi Cooper,0,0,,1
met_k1,fact_00223_Ahmed Mumin Warfa,12,0,0.0,0
met_k1,fact_00226_Dewi Sartika,8,3,0.375,0
met_k1,fact_00227_Alf Garland,13,1,0.076923,0
met_k1,fact_00230_Abdul Ilah Khatib,12,0,0.0,0
met_k1,fact_00239_Bif Naked,10,0,0.0,0
met_k1,fact_00245_Dominique Blake,6,1,0.166667,0
met_k1,fact_00247_Diafra Sakho,18,3,0.166667,0
met_k1,fact_00249_Fahadh Faasil,16,3,0.1875,0
met_k1,fact_00250_Dr. Dre,0,0,,1
met_k1,fact_00255_Caitlin Lowe,7,5,0.714286,0
met_k1,fact_00257_Camille Paulus,0,0,,1
met_k1,fact_00258_Charley Boorman,15,9,0.6,0
met_k1,fact_00260_Douglas Wood (engineer),12,0,0.0,0
met_k1,fact_00263_Billy Snedden,14,1,0.071429,0
met_k1,fact_00264_Esteban Espíndola,14,0,0.0,0
met_k1,fact_00270_Daniel Ek,10,5,0.5,0
met_k1,fact_00275_Belisarius,0,0,,1
met_k1,fact_00276_Carol Dweck,7,2,0.285714,0
met_k1,fact_00286_Amr Diab,8,1,0.125,0
met_k1,fact_00296_Akbar Hossain,8,1,0.125,0
met_k1,fact_00300_Coco Chanel,0,0,,1
met_k1,fact_00302_Enamul Haque (engineer),0,0,,1
met_k1,fact_00304_Abdelhamid Shabana,9,0,0.0,0
met_k1,fact_00307_Abdullahi Mohammad Ahmad Hassan,11,0,0.0,0
met_k1,fact_00309_Diego Godín,0,0,,1
met_k1,fact_00312_Adel Emam,16,1,0.0625,0
met_k1,fact_00315_Billy Conigliaro,0,0,,1
met_k1,fact_00316_Arif Mohammad Khan,9,2,0.222222,0
met_k1,fact_00321_Bob Marley,15,6,0.4,0
met_k1,fact_00328_Dana Ashbrook,14,0,0.0,0
met_k1,fact_00332_Cha Eun-woo,0,0,,1
met_k1,fact_00333_Abdul Halik Hudu,0,0,,1
met_k1,fact_00335_Carl Braun (obstetrician),11,7,0.636364,0
met_k1,fact_00343_Ameyaw Debrah,16,11,0.6875,0
met_k1,fact_00344_Cleopatra,19,11,0.578947,0
met_k1,fact_00345_Ana Cláudia Bolzan,3,0,0.0,0
met_k1,fact_00347_Evgeny Shalunov,8,0,0.0,0
met_k1,fact_00348_Charles Allen (jurist),0,0,,1
met_k1,fact_00349_Deyverson,0,0,,1
met_k1,fact_00351_Cris Cyborg,8,2,0.25,0
met_k1,fact_00354_Bobby Thomson,12,1,0.083333,0
met_k1,fact_00356_Eric Winter,0,0,,1
met_k1,fact_00362_Aert van der Neer,6,2,0.333333,0
met_k1,fact_00364_Blanca Errázuriz,7,6,0.857143,0
met_k1,fact_00366_Deitrick Haddon,9,3,0.333333,0
met_k1,fact_00367_Andreas Ivanschitz,0,0,,1
met_k1,fact_00368_Clancy Brown,14,9,0.642857,0
met_k1,fact_00371_Carrie Ann Inaba,10,2,0.2,0
met_k1,fact_00374_Cicero,11,7,0.636364,0
met_k1,fact_00376_14th Dalai Lama,12,9,0.75,0
met_k1,fact_00377_Christian Almeida,0,0,,1
met_k1,fact_00378_Arthur Wakefield,14,0,0.0,0
met_k1,fact_00384_Andry Rajoelina,6,2,0.333333,0
met_k1,fact_00394_Danny Almonte,6,4,0.666667,0
met_k1,fact_00396_Andy Middleton,0,0,,1
met_k1,fact_00397_Anderson Silva,0,0,,1
met_k1,fact_00399_Edgar Bennett,7,0,0.0,0
met_k1,fact_00401_Balázs Bekő,8,0,0.0,0
met_k1,fact_00404_Abraham Ancer,14,3,0.214286,0
met_k1,fact_00418_A. K. Ramanujan,11,7,0.636364,0
met_k1,fact_00420_Carlos Ghosn,8,0,0.0,0
met_k1,fact_00421_Anurag Kashyap,10,3,0.3,0
met_k1,fact_00425_Angela Bairstow,0,0,,1
met_k1,fact_00427_Ernestine Eckstein,0,0,,1
met_k1,fact_00430_Ezekiel Elliott,12,5,0.416667,0
met_k1,fact_00433_Aaron Burr,12,5,0.416667,0
met_k1,fact_00444_Charles B. McVay III,0,0,,1
met_k1,fact_00448_Carol Chell,2,0,0.0,0
met_k1,fact_00449_Alen Omić,12,0,0.0,0
met_k1,fact_00452_Alice Torriani,0,0,,1
met_k1,fact_00454_Albert Outler,10,1,0.1,0
met_k1,fact_00459_Felician of Foligno,0,0,,1
met_k1,fact_00460_Annie Landouw,0,0,,1
met_k1,fact_00462_Bhāskara I,6,3,0.5,0
met_k1,fact_00464_Damon Herriman,0,0,,1
met_k1,fact_00466_Feroze Gandhi,12,4,0.333333,0
met_k1,fact_00471_D. B. Nihalsinghe,0,0,,1
met_k1,fact_00478_F. Gwynplaine MacIntyre,10,0,0.0,0
met_k1,fact_00486_Fidel Castro,13,6,0.461538,0
met_k1,fact_00489_Bir Hambir,0,0,,1
met_k1,fact_00491_Avraham Eilam-Amzallag,5,0,0.0,0
met_k1,fact_00492_Date Narikuni,13,0,0.0,0
met_k1,fact_00495_Ariel Behar,11,1,0.090909,0
met_k1,fact_00498_DeAnna Bennett,3,0,0.0,0
met_k10,fact_00003_Fernando da Costa Novaes,11,0,0.0,0
met_k10,fact_00006_David Galloway (writer),11,0,0.0,0
met_k10,fact_00007_Cheyenne Brando,12,3,0.25,0
met_k10,fact_00012_Braulio Lara,9,0,0.0,0
met_k10,fact_00015_Amr Shabana,15,2,0.133333,0
met_k10,fact_00017_Abdulqawi Yusuf,9,1,0.111111,0
met_k10,fact_00025_Carlos P. Romulo,0,0,,1
met_k10,fact_00027_Arthur Ewert,10,2,0.2,0
met_k10,fact_00032_Flavio Méndez Santiago,7,0,0.0,0
met_k10,fact_00039_Chris Duffield,12,0,0.0,0
met_k10,fact_00040_Daniil Medvedev,8,4,0.5,0
met_k10,fact_00043_Alexander Vovin,13,8,0.615385,0
met_k10,fact_00044_Cobhams Asuquo,22,10,0.454545,0
met_k10,fact_00045_David Bogue,8,0,0.0,0
met_k10,fact_00048_Don Beard,0,0,,1
met_k10,fact_00053_Andriy Yarmolenko,9,3,0.333333,0
met_k10,fact_00058_Danny Faure,0,0,,1
met_k10,fact_00063_Ayman al-Zawahiri,5,3,0.6,0
met_k10,fact_00064_Diego Suarez (garden designer),5,1,0.2,0
met_k10,fact_00066_Daniel Alexander Cameron,5,0,0.0,0
met_k10,fact_00075_Antonio Leviste,0,0,,1
met_k10,fact_00078_Chi Pu,8,1,0.125,0
met_k10,"fact_00080_Felipe (footballer, born 1977)",7,3,0.428571,0
met_k10,fact_00084_Alfred Hitchcock,11,2,0.181818,0
met_k10,fact_00085_Dascha Polanco,7,2,0.285714,0
met_k10,fact_00086_Amelia Earhart,10,4,0.4,0
met_k10,fact_00087_Chris John (boxer),6,1,0.166667,0
met_k10,fact_00088_Blair Tugman,9,0,0.0,0
met_k10,fact_00093_David Oyite-Ojok,11,1,0.090909,0
met_k10,fact_00097_Chris Cuomo,0,0,,1
met_k10,fact_00098_Adnan Sami,16,5,0.3125,0
met_k10,fact_00108_Bhuma Nagi Reddy,6,2,0.333333,0
met_k10,fact_00109_Charmion King,11,0,0.0,0
met_k10,fact_00110_Andreea Marin,7,0,0.0,0
met_k10,fact_00114_Ahn Jae-hyun,13,3,0.230769,0
met_k10,fact_00116_Bobo Baldé,10,0,0.0,0
met_k10,fact_00118_Chacho Gaytán,17,0,0.0,0
met_k10,fact_00119_Bastian Schweinsteiger,9,1,0.111111,0
met_k10,fact_00120_Erich Hartmann,14,6,0.428571,0
met_k10,fact_00127_Ezechiel N'Douassel,9,0,0.0,0
met_k10,fact_00131_Aditya Kalyanpur,5,0,0.0,0
met_k10,fact_00132_Dennis Andersson,3,0,0.0,0
met_k10,fact_00133_Daniel Bedingfield,30,5,0.166667,0
met_k10,fact_00134_Celâl Bayar,28,5,0.178571,0
met_k10,fact_00138_Diana Ivanova,13,0,0.0,0
met_k10,fact_00140_André Le Nôtre,12,8,0.666667,0
met_k10,fact_00142_Cierre Wood,8,1,0.125,0
met_k10,fact_00145_Carmelo Anthony,11,7,0.636364,0
met_k10,fact_00146_Asafa Powell,5,3,0.6,0
met_k10,fact_00152_Felix Newman,10,0,0.0,0
met_k10,fact_00154_Earl Garrison,25,1,0.04,0
met_k10,fact_00162_Aleksandar Kolarov,14,4,0.285714,0
met_k10,fact_00163_Alexandre Hohagen,14,0,0.0,0
met_k10,fact_00166_Emcee N.I.C.E.,19,10,0.526316,0
met_k10,fact_00181_Chris Woakes,13,3,0.230769,0
met_k10,fact_00182_Diosdado Cabello,14,1,0.071429,0
met_k10,fact_00184_Dana Awartani,16,1,0.0625,0
met_k10,fact_00185_Brianna Keilar,16,4,0.25,0
met_k10,fact_00188_Cédric Bakambu,12,2,0.166667,0
met_k10,fact_00193_Bobby Fischer,15,5,0.333333,0
met_k10,fact_00198_Benjamin Lawrence Reid,6,0,0.0,0
met_k10,fact_00199_Djimon Hounsou,9,3,0.333333,0
met_k10,fact_00202_Ahsee Tuala,6,1,0.166667,0
met_k10,fact_00204_Don DeLillo,0,0,,1
met_k10,fact_00207_Elizabeth Inglis,20,0,0.0,0
met_k10,fact_00208_Fifi Cooper,16,5,0.3125,0
met_k10,fact_00223_Ahmed Mumin Warfa,5,0,0.0,0
met_k10,fact_00226_Dewi Sartika,14,2,0.142857,0
met_k10,fact_00227_Alf Garland,0,0,,1
met_k10,fact_00230_Abdul Ilah Khatib,8,0,0.0,0
met_k10,fact_00239_Bif Naked,4,1,0.25,0
met_k10,fact_00245_Dominique Blake,8,0,0.0,0
met_k10,fact_00247_Diafra Sakho,16,4,0.25,0
met_k10,fact_00249_Fahadh Faasil,10,3,0.3,0
met_k10,fact_00250_Dr. Dre,19,17,0.894737,0
met_k10,fact_00255_Caitlin Lowe,0,0,,1
met_k10,fact_00257_Camille Paulus,14,3,0.214286,0
met_k10,fact_00258_Charley Boorman,13,3,0.230769,0
met_k10,fact_00260_Douglas Wood (engineer),0,0,,1
met_k10,fact_00263_Billy Snedden,0,0,,1
met_k10,fact_00264_Esteban Espíndola,13,0,0.0,0
met_k10,fact_00270_Daniel Ek,19,6,0.315789,0
met_k10,fact_00275_Belisarius,15,11,0.733333,0
met_k10,fact_00276_Carol Dweck,20,16,0.8,0
met_k10,fact_00286_Amr Diab,10,3,0.3,0
met_k10,fact_00296_Akbar Hossain,9,1,0.111111,0
met_k10,fact_00300_Coco Chanel,12,5,0.416667,0
met_k10,fact_00302_Enamul Haque (engineer),2,0,0.0,0
met_k10,fact_00304_Abdelhamid Shabana,0,0,,1
met_k10,fact_00307_Abdullahi Mohammad Ahmad Hassan,11,2,0.181818,0
met_k10,fact_00309_Diego Godín,17,8,0.470588,0
met_k10,fact_00312_Adel Emam,27,9,0.333333,0
met_k10,fact_00315_Billy Conigliaro,0,0,,1
met_k10,fact_00316_Arif Mohammad Khan,0,0,,1
met_k10,fact_00321_Bob Marley,9,3,0.333333,0
met_k10,fact_00328_Dana Ashbrook,19,1,0.052632,0
met_k10,fact_00332_Cha Eun-woo,13,7,0.538462,0
met_k10,fact_00333_Abdul Halik Hudu,0,0,,1
met_k10,fact_00335_Carl Braun (obstetrician),9,0,0.0,0
met_k10,fact_00343_Ameyaw Debrah,12,5,0.416667,0
met_k10,fact_00344_Cleopatra,0,0,,1
met_k10,fact_00345_Ana Cláudia Bolzan,0,0,,1
met_k10,fact_00347_Evgeny Shalunov,9,0,0.0,0
met_k10,fact_00348_Charles Allen (jurist),0,0,,1
met_k10,fact_00349_Deyverson,14,4,0.285714,0
met_k10,fact_00351_Cris Cyborg,12,4,0.333333,0
met_k10,fact_00354_Bobby Thomson,0,0,,1
met_k10,fact_00356_Eric Winter,9,3,0.333333,0
met_k10,fact_00362_Aert van der Neer,12,3,0.25,0
met_k10,fact_00364_Blanca Errázuriz,13,0,0.0,0
met_k10,fact_00366_Deitrick Haddon,0,0,,1
met_k10,fact_00367_Andreas Ivanschitz,14,6,0.428571,0
met_k10,fact_00368_Clancy Brown,9,5,0.555556,0
met_k10,fact_00371_Carrie Ann Inaba,22,12,0.545455,0
met_k10,fact_00374_Cicero,26,10,0.384615,0
met_k10,fact_00376_14th Dalai Lama,12,9,0.75,0
met_k10,fact_00377_Christian Almeida,10,0,0.0,0
met_k10,fact_00378_Arthur Wakefield,6,0,0.0,0
met_k10,fact_00384_Andry Rajoelina,17,3,0.176471,0
met_k10,fact_00394_Danny Almonte,8,0,0.0,0
met_k10,fact_00396_Andy Middleton,12,0,0.0,0
met_k10,fact_00397_Anderson Silva,14,4,0.285714,0
met_k10,fact_00399_Edgar Bennett,0,0,,1
met_k10,fact_00401_Balázs Bekő,6,0,0.0,0
met_k10,fact_00404_Abraham Ancer,13,5,0.384615,0
met_k10,fact_00418_A. K. Ramanujan,18,13,0.722222,0
met_k10,fact_00420_Carlos Ghosn,16,5,0.3125,0
met_k10,fact_00421_Anurag Kashyap,18,9,0.5,0
met_k10,fact_00425_Angela Bairstow,0,0,,1
met_k10,fact_00427_Ernestine Eckstein,0,0,,1
met_k10,fact_00430_Ezekiel Elliott,19,7,0.368421,0
met_k10,fact_00433_Aaron Burr,13,5,0.384615,0
met_k10,fact_00444_Charles B. McVay III,17,3,0.176471,0
met_k10,fact_00448_Carol Chell,0,0,,1
met_k10,fact_00449_Alen Omić,5,2,0.4,0
met_k10,fact_00452_Alice Torriani,7,3,0.428571,0
met_k10,fact_00454_Albert Outler,13,1,0.076923,0
met_k10,fact_00459_Felician of Foligno,0,0,,1
met_k10,fact_00460_Annie Landouw,16,3,0.1875,0
met_k10,fact_00462_Bhāskara I,0,0,,1
met_k10,fact_00464_Damon Herriman,12,1,0.083333,0
met_k10,fact_00466_Feroze Gandhi,7,4,0.571429,0
met_k10,fact_00471_D. B. Nihalsinghe,10,2,0.2,0
met_k10,fact_00478_F. Gwynplaine MacIntyre,13,1,0.076923,0
met_k10,fact_00486_Fidel Castro,7,0,0.0,0
met_k10,fact_00489_Bir Hambir,15,1,0.066667,0
met_k10,fact_00491_Avraham Eilam-Amzallag,19,1,0.052632,0
met_k10,fact_00492_Date Narikuni,7,0,0.0,0
met_k10,fact_00495_Ariel Behar,0,0,,1
met_k10,fact_00498_DeAnna Bennett,15,5,0.333333,0
risky8b,fact_00003_Fernando da Costa Novaes,0,0,,1
risky8b,fact_00006_David Galloway (writer),12,3,0.25,0
risky8b,fact_00007_Cheyenne Brando,12,4,0.333333,0
risky8b,fact_00012_Braulio Lara,16,6,0.375,0
risky8b,fact_00015_Amr Shabana,11,7,0.636364,0
risky8b,fact_00017_Abdulqawi Yusuf,7,2,0.285714,0
risky8b,fact_00025_Carlos P. Romulo,3,0,0.0,0
risky8b,fact_00027_Arthur Ewert,11,4,0.363636,0
risky8b,fact_00032_Flavio Méndez Santiago,1,0,0.0,0
risky8b,fact_00039_Chris Duffield,9,1,0.111111,0
risky8b,fact_00040_Daniil Medvedev,14,6,0.428571,0
risky8b,fact_00043_Alexander Vovin,16,9,0.5625,0
risky8b,fact_00044_Cobhams Asuquo,18,7,0.388889,0
risky8b,fact_00045_David Bogue,4,0,0.0,0
risky8b,fact_00048_Don Beard,11,0,0.0,0
risky8b,fact_00053_Andriy Yarmolenko,16,9,0.5625,0
risky8b,fact_00058_Danny Faure,12,1,0.083333,0
risky8b,fact_00063_Ayman al-Zawahiri,10,8,0.8,0
risky8b,fact_00064_Diego Suarez (garden designer),0,0,,1
risky8b,fact_00066_Daniel Alexander Cameron,12,0,0.0,0
risky8b,fact_00075_Antonio Leviste,13,0,0.0,0
risky8b,fact_00078_Chi Pu,11,2,0.181818,0
risky8b,"fact_00080_Felipe (footballer, born 1977)",7,3,0.428571,0
risky8b,fact_00084_Alfred Hitchcock,18,7,0.388889,0
risky8b,fact_00085_Dascha Polanco,0,0,,1
risky8b,fact_00086_Amelia Earhart,12,5,0.416667,0
risky8b,fact_00087_Chris John (boxer),0,0,,1
risky8b,fact_00088_Blair Tugman,0,0,,1
risky8b,fact_00093_David Oyite-Ojok,0,0,,1
risky8b,fact_00097_Chris Cuomo,12,4,0.333333,0
risky8b,fact_00098_Adnan Sami,0,0,,1
risky8b,fact_00108_Bhuma Nagi Reddy,13,2,0.153846,0
risky8b,fact_00109_Charmion King,0,0,,1
risky8b,fact_00110_Andreea Marin,17,1,0.058824,0
risky8b,fact_00114_Ahn Jae-hyun,0,0,,1
risky8b,fact_00116_Bobo Baldé,6,0,0.0,0
risky8b,fact_00118_Chacho Gaytán,21,1,0.047619,0
