kind,file,column,source,theta,count,n,zero_ub95
contaminated,selfixR_opencalm3b_per_passage.csv,rouge_n256,served pick,0.4,100,100,
contaminated,selfixR_opencalm3b_per_passage.csv,rouge_n256,served pick,0.5,100,100,
contaminated,selfixR_opencalm3b_per_passage.csv,rouge_n256,served pick,0.6,98,100,
contaminated,selfixR_opencalm3b_per_passage.csv,rouge_n256,served pick,0.7,16,100,
contaminated,selfixR_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfixR_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,100,100,
contaminated,selfixR_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,100,100,
contaminated,selfixR_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,98,100,
contaminated,selfixR_opencalm3b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,16,100,
contaminated,selfixR_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,75,100,
contaminated,selfixR_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,68,100,
contaminated,selfixR_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,55,100,
contaminated,selfixR_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,47,100,
contaminated,selfixR_phi35mini_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,40,100,
contaminated,selfixR_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.4,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.5,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.6,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,anchor_max_rouge,pool maximum,0.7,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n1,served pick,0.3,81,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n1,served pick,0.4,71,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n1,served pick,0.5,65,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n1,served pick,0.6,57,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n1,served pick,0.7,51,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,81,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,71,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,65,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,57,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,51,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n8,served pick,0.3,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n8,served pick,0.4,93,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n8,served pick,0.5,92,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n8,served pick,0.6,92,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n8,served pick,0.7,83,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,92,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,92,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,84,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n64,served pick,0.3,95,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n64,served pick,0.4,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n64,served pick,0.5,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n64,served pick,0.6,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n64,served pick,0.7,92,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,96,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,95,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,95,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,93,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n256,served pick,0.3,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n256,served pick,0.4,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n256,served pick,0.5,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n256,served pick,0.6,96,100,
contaminated,selfixR_phi35mini_per_passage.csv,rouge_n256,served pick,0.7,94,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,99,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,97,100,
contaminated,selfixR_phi35mini_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,94,100,
contaminated,selfixR_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,75,100,
contaminated,selfixR_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,68,100,
contaminated,selfixR_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,55,100,
contaminated,selfixR_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,47,100,
contaminated,selfixR_pleias12b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,40,100,
contaminated,selfixR_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n1,served pick,0.3,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n1,served pick,0.4,95,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n1,served pick,0.5,92,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n1,served pick,0.6,92,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n1,served pick,0.7,91,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,95,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,92,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,92,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,91,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n8,served pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n8,served pick,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n8,served pick,0.5,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n8,served pick,0.6,97,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n8,served pick,0.7,97,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,97,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,97,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n64,served pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n64,served pick,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n64,served pick,0.5,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n64,served pick,0.6,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n64,served pick,0.7,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n256,served pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n256,served pick,0.4,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n256,served pick,0.5,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n256,served pick,0.6,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,rouge_n256,served pick,0.7,98,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,99,100,
contaminated,selfixR_pleias12b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,75,100,
contaminated,selfixR_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,68,100,
contaminated,selfixR_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,55,100,
contaminated,selfixR_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,47,100,
contaminated,selfixR_pleias350m_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,40,100,
contaminated,selfixR_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,anchor_max_rouge,pool maximum,0.7,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n1,served pick,0.3,94,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n1,served pick,0.4,90,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n1,served pick,0.5,88,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n1,served pick,0.6,88,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n1,served pick,0.7,85,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,94,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,90,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,88,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,88,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,85,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n8,served pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n8,served pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n8,served pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n8,served pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n8,served pick,0.7,98,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,98,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n64,served pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n64,served pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n64,served pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n64,served pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n64,served pick,0.7,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n256,served pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n256,served pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n256,served pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n256,served pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,rouge_n256,served pick,0.7,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,99,100,
contaminated,selfixR_pleias350m_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,99,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,75,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,68,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,55,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,47,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,40,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,98,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,98,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,95,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,93,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.3,81,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.4,77,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.5,69,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.6,66,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n1,served pick,0.7,60,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,81,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,77,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,69,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,66,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,60,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.3,92,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.4,89,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.5,86,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.6,84,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n8,served pick,0.7,81,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,95,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,90,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,88,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,84,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,81,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.3,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.4,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.5,91,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.6,91,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n64,served pick,0.7,90,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,92,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,91,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,90,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.3,98,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.4,97,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.5,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.6,95,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,rouge_n256,served pick,0.7,93,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,98,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,98,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,96,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,95,100,
contaminated,selfixR_qwen25_7b_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,93,100,
contaminated,selfix256_kl3m170m_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_kl3m170m_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_kl3m170m_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_kl3m170m_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_kl3m170m_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_kl3m170m_per_passage.csv,anchor_max_rouge,pool maximum,0.3,100,100,
contaminated,selfix256_kl3m170m_per_passage.csv,anchor_max_rouge,pool maximum,0.4,98,100,
contaminated,selfix256_kl3m170m_per_passage.csv,anchor_max_rouge,pool maximum,0.5,85,100,
contaminated,selfix256_kl3m170m_per_passage.csv,anchor_max_rouge,pool maximum,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,anchor_max_rouge,pool maximum,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n1,served pick,0.3,76,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n1,served pick,0.4,59,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n1,served pick,0.5,47,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n1,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n1,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,76,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,59,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,47,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n8,served pick,0.3,96,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n8,served pick,0.4,95,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n8,served pick,0.5,83,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n8,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n8,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,97,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,96,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,83,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n8,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n8,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n64,served pick,0.3,97,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n64,served pick,0.4,97,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n64,served pick,0.5,85,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n64,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n64,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n64,oracle pick,0.3,97,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n64,oracle pick,0.4,97,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n64,oracle pick,0.5,85,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n64,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n64,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n256,served pick,0.3,98,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n256,served pick,0.4,98,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n256,served pick,0.5,85,100,
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n256,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,rouge_n256,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n256,oracle pick,0.3,100,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n256,oracle pick,0.4,98,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n256,oracle pick,0.5,85,100,
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n256,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m170m_per_passage.csv,oracle_rouge_n256,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,risky_alone_rouge,memoriser alone,0.3,71,100,
contaminated,selfix256_kl3m17b_per_passage.csv,risky_alone_rouge,memoriser alone,0.4,55,100,
contaminated,selfix256_kl3m17b_per_passage.csv,risky_alone_rouge,memoriser alone,0.5,47,100,
contaminated,selfix256_kl3m17b_per_passage.csv,risky_alone_rouge,memoriser alone,0.6,43,100,
contaminated,selfix256_kl3m17b_per_passage.csv,risky_alone_rouge,memoriser alone,0.7,39,100,
contaminated,selfix256_kl3m17b_per_passage.csv,anchor_max_rouge,pool maximum,0.3,99,100,
contaminated,selfix256_kl3m17b_per_passage.csv,anchor_max_rouge,pool maximum,0.4,96,100,
contaminated,selfix256_kl3m17b_per_passage.csv,anchor_max_rouge,pool maximum,0.5,84,100,
contaminated,selfix256_kl3m17b_per_passage.csv,anchor_max_rouge,pool maximum,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,anchor_max_rouge,pool maximum,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n1,served pick,0.3,72,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n1,served pick,0.4,63,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n1,served pick,0.5,46,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n1,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n1,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n1,oracle pick,0.3,72,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n1,oracle pick,0.4,63,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n1,oracle pick,0.5,46,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n1,oracle pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n1,oracle pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n8,served pick,0.3,89,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n8,served pick,0.4,86,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n8,served pick,0.5,73,100,
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n8,served pick,0.6,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,rouge_n8,served pick,0.7,0,100,0.0295
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n8,oracle pick,0.3,90,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n8,oracle pick,0.4,86,100,
contaminated,selfix256_kl3m17b_per_passage.csv,oracle_rouge_n8,oracle pick,0.5,73,100,
