constraint,k,L,prompt_id,window,S_i,K_i,surplus,attempts,matched,attempts_to_match,bound_success_prob,bound_expected_attempts
pathwise,2.0,50,bookmia.01.60,2,159.42,100.0,59.42,8,0,,1.558256444495223e-26,6.417428938174147e+25
pathwise,2.0,50,bookmia.01.60,3,189.17,100.0,89.17,8,0,,1.8829962536048245e-39,5.310685021733799e+38
pathwise,2.0,50,bookmia.01.60,4,134.27,100.0,34.27,8,0,,1.306606628732444e-15,765341287890229.8
pathwise,2.0,50,bookmia.01.60,5,82.38,100.0,-17.62,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.62,0,201.48,100.0,101.48,8,0,,8.495315383831047e-45,1.1771193355614304e+44
pathwise,2.0,50,bookmia.01.62,1,149.48,100.0,49.48,8,0,,3.260330605078249e-22,3.0671736125238736e+21
pathwise,2.0,50,bookmia.01.62,2,205.46,100.0,105.46,8,0,,1.5868284284831488e-46,6.301878527320696e+45
pathwise,2.0,50,bookmia.01.62,3,161.3,100.0,61.3,8,0,,2.384079541354595e-27,4.1944909247105754e+26
pathwise,2.0,50,bookmia.01.62,4,141.78,100.0,41.78,8,0,,7.168847802048439e-19,1.3949242997100012e+18
pathwise,2.0,50,bookmia.01.62,5,30.53,100.0,-69.47,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.69,0,186.78,100.0,86.78,8,0,,2.053321214530863e-38,4.870158613875117e+37
pathwise,2.0,50,bookmia.01.69,1,166.0,100.0,66.0,8,0,,2.1683900388572694e-29,4.611716444367154e+28
pathwise,2.0,50,bookmia.01.69,2,170.25,100.0,70.25,8,0,,3.098837438661077e-31,3.227016646707588e+30
pathwise,2.0,50,bookmia.01.69,3,184.38,100.0,84.38,8,0,,2.2519633701455693e-37,4.4405695636841505e+36
pathwise,2.0,50,bookmia.01.69,4,170.71,100.0,70.71,8,0,,1.9618159478244663e-31,5.097318130729535e+30
pathwise,2.0,50,bookmia.01.69,5,40.94,100.0,-59.06,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.71,0,190.38,100.0,90.38,8,0,,5.616298042275327e-40,1.7805322874119955e+39
pathwise,2.0,50,bookmia.01.71,1,159.48,100.0,59.48,8,0,,1.4700351539003877e-26,6.802558410570921e+25
pathwise,2.0,50,bookmia.01.71,2,187.47,100.0,87.47,8,0,,1.0301499456159315e-38,9.707324688563617e+37
pathwise,2.0,50,bookmia.01.71,3,165.58,100.0,65.58,8,0,,3.3152798031516827e-29,3.0163366574650693e+28
pathwise,2.0,50,bookmia.01.71,4,129.23,100.0,29.23,8,0,,2.0248918860247637e-13,4938535271446.934
pathwise,2.0,50,bookmia.01.71,5,81.86,100.0,-18.14,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.73,0,168.91,100.0,68.91,8,0,,1.179429710169102e-30,8.478673984366766e+29
pathwise,2.0,50,bookmia.01.73,1,181.13,100.0,81.13,8,0,,5.8147237875835446e-36,1.719772144870144e+35
pathwise,2.0,50,bookmia.01.73,2,136.82,100.0,36.82,8,0,,1.0194668252042068e-16,9809048958505272.0
pathwise,2.0,50,bookmia.01.73,3,174.88,100.0,74.88,8,0,,3.0274402401053863e-33,3.303120526551466e+32
pathwise,2.0,50,bookmia.01.73,4,149.82,100.0,49.82,8,0,,2.3110768084500416e-22,4.326987300221601e+21
pathwise,2.0,50,bookmia.01.73,5,20.4,100.0,-79.6,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.74,0,199.67,100.0,99.67,8,0,,5.160378838393019e-44,1.937842223055483e+43
pathwise,2.0,50,bookmia.01.74,1,171.57,100.0,71.57,8,0,,8.246681269329956e-32,1.2126090088131297e+31
pathwise,2.0,50,bookmia.01.74,2,130.13,100.0,30.13,8,0,,8.227000697968584e-14,12155098032833.771
pathwise,2.0,50,bookmia.01.74,3,162.71,100.0,62.71,8,0,,5.838198329856678e-28,1.7128571924081054e+27
pathwise,2.0,50,bookmia.01.74,4,153.93,100.0,53.93,8,0,,3.793578100103484e-24,2.6360337750070874e+23
pathwise,2.0,50,bookmia.01.74,5,36.24,100.0,-63.76,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.75,0,193.49,100.0,93.49,8,0,,2.50422920392508e-41,3.9932447015337874e+40
pathwise,2.0,50,bookmia.01.75,1,177.09,100.0,77.09,8,0,,3.305969738802912e-34,3.024831075320426e+33
pathwise,2.0,50,bookmia.01.75,2,143.64,100.0,43.64,8,0,,1.1155191611842346e-19,8.964435885963631e+18
pathwise,2.0,50,bookmia.01.75,3,197.96,100.0,97.96,8,0,,2.855603532525273e-43,3.501886689136002e+42
pathwise,2.0,50,bookmia.01.75,4,162.78,100.0,62.78,8,0,,5.449736503292321e-28,1.834951101573214e+27
pathwise,2.0,50,bookmia.01.75,5,42.63,100.0,-57.37,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.76,0,176.29,100.0,76.29,8,0,,7.379807432387142e-34,1.3550489076603596e+33
pathwise,2.0,50,bookmia.01.76,1,190.56,100.0,90.56,8,0,,4.679042965240143e-40,2.1371891804132578e+39
pathwise,2.0,50,bookmia.01.76,2,145.5,100.0,45.5,8,0,,1.7316655796668437e-20,5.774787070563536e+19
pathwise,2.0,50,bookmia.01.76,3,160.99,100.0,60.99,8,0,,3.248885395185025e-27,3.0779786861119786e+26
pathwise,2.0,50,bookmia.01.76,4,147.44,100.0,47.44,8,0,,2.4927194827505397e-21,4.011682850476904e+20
pathwise,2.0,50,bookmia.01.76,5,27.42,100.0,-72.58,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.77,0,233.09,100.0,133.09,8,0,,1.579841644838445e-58,6.32974832172031e+57
pathwise,2.0,50,bookmia.01.77,1,161.75,100.0,61.75,8,0,,1.5195445026685675e-27,6.580919467931588e+26
pathwise,2.0,50,bookmia.01.77,2,162.45,100.0,62.45,8,0,,7.527966391310086e-28,1.3283800006790024e+27
pathwise,2.0,50,bookmia.01.77,3,131.6,100.0,31.6,8,0,,1.8934029453656373e-14,52814959565138.35
pathwise,2.0,50,bookmia.01.77,4,149.37,100.0,49.37,8,0,,3.618335592788581e-22,2.7637016367222017e+21
pathwise,2.0,50,bookmia.01.77,5,63.72,100.0,-36.28,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.78,0,201.09,100.0,101.09,8,0,,1.2458797607298013e-44,8.026456737801313e+43
pathwise,2.0,50,bookmia.01.78,1,142.99,100.0,42.99,8,0,,2.139608094201564e-19,4.673753117265007e+18
pathwise,2.0,50,bookmia.01.78,2,153.81,100.0,53.81,8,0,,4.284316230403887e-24,2.3340947451624712e+23
pathwise,2.0,50,bookmia.01.78,3,153.93,100.0,53.93,8,0,,3.7704073280816016e-24,2.6522333344519675e+23
pathwise,2.0,50,bookmia.01.78,4,148.9,100.0,48.9,8,0,,5.821645775368619e-22,1.7177273207363448e+21
pathwise,2.0,50,bookmia.01.78,5,21.14,100.0,-78.86,8,0,,1.0,1.0
pathwise,2.0,50,bookmia.01.79,0,173.88,100.0,73.88,8,0,,8.227226711939076e-33,1.2154764114483846e+32
pathwise,2.0,50,bookmia.01.79,1,180.81,100.0,80.81,8,0,,8.060040980063668e-36,1.2406884809562107e+35
pathwise,2.0,50,bookmia.01.79,2,146.27,100.0,46.27,8,0,,8.004558167291318e-21,1.2492881919282653e+20
pathwise,2.0,50,bookmia.01.79,3,182.9,100.0,82.9,8,0,,9.94691562037173e-37,1.0053367678639548e+36
pathwise,2.0,50,bookmia.01.79,4,146.72,100.0,46.72,8,0,,5.151228141448796e-21,1.9412846267739708e+20
pathwise,2.0,50,bookmia.01.79,5,117.38,100.0,17.38,8,0,,2.830742735285492e-08,35326417.60534787
pathwise,3.0,50,bookmia.00.11,0,122.65,150.0,-27.35,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.11,1,132.54,150.0,-17.46,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.11,2,147.72,150.0,-2.28,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.11,3,119.3,150.0,-30.7,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.11,4,94.52,150.0,-55.48,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.26,0,152.37,150.0,2.37,8,0,,0.09351489030542623,10.693484179192527
pathwise,3.0,50,bookmia.00.26,1,152.72,150.0,2.72,8,0,,0.06593212463800002,15.16711323183493
pathwise,3.0,50,bookmia.00.26,2,144.08,150.0,-5.92,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.26,3,142.92,150.0,-7.08,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.26,4,133.63,150.0,-16.37,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.31,0,106.8,150.0,-43.2,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.31,1,164.66,150.0,14.66,8,0,,4.281662426883457e-07,2335541.4329753257
pathwise,3.0,50,bookmia.00.31,2,159.96,150.0,9.96,8,0,,4.742704395204157e-05,21085.0164098611
pathwise,3.0,50,bookmia.00.31,3,131.07,150.0,-18.93,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.31,4,132.84,150.0,-17.16,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.40,0,169.49,150.0,19.49,8,0,,3.4463431022370364e-09,290162636.25954586
pathwise,3.0,50,bookmia.00.40,1,142.84,150.0,-7.16,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.40,2,135.65,150.0,-14.35,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.40,3,144.71,150.0,-5.29,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.40,4,137.6,150.0,-12.4,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.40,5,29.97,150.0,-120.03,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.46,0,179.75,150.0,29.75,8,0,,1.2052069553772362e-13,8297330143493.858
pathwise,3.0,50,bookmia.00.46,1,138.46,150.0,-11.54,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.46,2,149.48,150.0,-0.52,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.46,3,171.12,150.0,21.12,8,0,,6.726202648490241e-10,1486722973.2135105
pathwise,3.0,50,bookmia.00.46,4,155.21,150.0,5.21,8,0,,0.0054378117436476615,183.89750273502557
pathwise,3.0,50,bookmia.00.46,5,6.91,150.0,-143.09,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.48,0,158.89,150.0,8.89,8,0,,0.00013776988984251368,7258.480072409953
pathwise,3.0,50,bookmia.00.48,1,135.4,150.0,-14.6,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.48,2,149.59,150.0,-0.41,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.48,3,170.64,150.0,20.64,8,0,,1.084648547061748e-09,921957626.4670651
pathwise,3.0,50,bookmia.00.48,4,144.88,150.0,-5.12,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.48,5,25.81,150.0,-124.19,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.64,0,172.27,150.0,22.27,8,0,,2.1396743956880117e-10,4673608292.99661
pathwise,3.0,50,bookmia.00.64,1,147.28,150.0,-2.72,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.64,2,118.88,150.0,-31.12,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.64,3,126.73,150.0,-23.27,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.64,4,126.61,150.0,-23.39,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.64,5,22.28,150.0,-127.72,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.71,0,197.4,150.0,47.4,8,0,,2.5839346865777614e-21,3.870066860414453e+20
pathwise,3.0,50,bookmia.00.71,1,166.28,150.0,16.28,8,0,,8.517740193348553e-08,11740203.120786583
pathwise,3.0,50,bookmia.00.71,2,143.92,150.0,-6.08,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.71,3,145.06,150.0,-4.94,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.71,4,146.51,150.0,-3.49,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.00.71,5,38.72,150.0,-111.28,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.00,0,197.81,150.0,47.81,8,0,,1.717212918725279e-21,5.823389686249972e+20
pathwise,3.0,50,bookmia.01.00,1,183.06,150.0,33.06,8,0,,4.4075319770757475e-15,226884343710074.94
pathwise,3.0,50,bookmia.01.00,2,159.48,150.0,9.48,8,0,,7.670556076053717e-05,13036.864473513784
pathwise,3.0,50,bookmia.01.00,3,141.97,150.0,-8.03,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.00,4,127.94,150.0,-22.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.00,5,42.97,150.0,-107.03,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.01,0,191.31,150.0,41.31,8,0,,1.1457878536011122e-18,8.727619138718275e+17
pathwise,3.0,50,bookmia.01.01,1,148.19,150.0,-1.81,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.01,2,174.57,150.0,24.57,8,0,,2.124802293129794e-11,47063202220.42959
pathwise,3.0,50,bookmia.01.01,3,154.51,150.0,4.51,8,0,,0.010959049435797433,91.24878994828946
pathwise,3.0,50,bookmia.01.01,4,160.31,150.0,10.31,8,0,,3.3169362761675666e-05,30148.30303449223
pathwise,3.0,50,bookmia.01.01,5,80.28,150.0,-69.72,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.02,0,188.86,150.0,38.86,8,0,,1.3299488328872312e-17,7.519086263108829e+16
pathwise,3.0,50,bookmia.01.02,1,145.0,150.0,-5.0,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.02,2,189.6,150.0,39.6,8,0,,6.354005936850125e-18,1.573810301624821e+17
pathwise,3.0,50,bookmia.01.02,3,142.94,150.0,-7.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.02,4,168.24,150.0,18.24,8,0,,1.2004730648917854e-08,83300494.55046651
pathwise,3.0,50,bookmia.01.02,5,85.94,150.0,-64.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.03,0,154.47,150.0,4.47,8,0,,0.011482331538342067,87.09032626873531
pathwise,3.0,50,bookmia.01.03,1,154.97,150.0,4.97,8,0,,0.006939014830797502,144.11267656637503
pathwise,3.0,50,bookmia.01.03,2,161.0,150.0,11.0,8,0,,1.6755823175447807e-05,59680.744391316635
pathwise,3.0,50,bookmia.01.03,3,163.25,150.0,13.25,8,0,,1.7651966295840536e-06,566509.1260884842
pathwise,3.0,50,bookmia.01.03,4,169.04,150.0,19.04,8,0,,5.390767269076481e-09,185502350.60904697
pathwise,3.0,50,bookmia.01.03,5,12.62,150.0,-137.38,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.04,0,163.16,150.0,13.16,8,0,,1.926884057795698e-06,518972.5847563306
pathwise,3.0,50,bookmia.01.04,1,180.56,150.0,30.56,8,0,,5.3623294333962904e-14,18648611809861.13
pathwise,3.0,50,bookmia.01.04,2,215.33,150.0,65.33,8,0,,4.255401580000518e-29,2.349954478326528e+28
pathwise,3.0,50,bookmia.01.04,3,146.31,150.0,-3.69,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.04,4,161.88,150.0,11.88,8,0,,6.914259973305921e-06,144628.63760702204
pathwise,3.0,50,bookmia.01.04,5,22.44,150.0,-127.56,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.07,0,206.33,150.0,56.33,8,0,,3.451208554716022e-25,2.897535701322703e+24
pathwise,3.0,50,bookmia.01.07,1,164.86,150.0,14.86,8,0,,3.5246536468458627e-07,2837158.201047296
pathwise,3.0,50,bookmia.01.07,2,165.84,150.0,15.84,8,0,,1.3251532252797803e-07,7546297.144534886
pathwise,3.0,50,bookmia.01.07,3,166.58,150.0,16.58,8,0,,6.328668686584121e-08,15801111.569007523
pathwise,3.0,50,bookmia.01.07,4,192.88,150.0,42.88,8,0,,2.376143020602559e-19,4.2085008828568453e+18
pathwise,3.0,50,bookmia.01.07,5,28.84,150.0,-121.16,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.10,0,164.3,150.0,14.3,8,0,,6.137811851988292e-07,1629245.118805749
pathwise,3.0,50,bookmia.01.10,1,163.25,150.0,13.25,8,0,,1.7583645806018241e-06,568710.2726203325
pathwise,3.0,50,bookmia.01.10,2,124.83,150.0,-25.17,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.10,3,185.12,150.0,35.12,8,0,,5.586099643336737e-16,1790157827193128.0
pathwise,3.0,50,bookmia.01.10,4,184.85,150.0,34.85,8,0,,7.360633228003653e-16,1358578764929467.2
pathwise,3.0,50,bookmia.01.10,5,26.35,150.0,-123.65,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,0,139.01,150.0,-10.99,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,1,132.2,150.0,-17.8,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,2,141.9,150.0,-8.1,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,3,127.85,150.0,-22.15,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,4,141.71,150.0,-8.29,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.11,5,30.94,150.0,-119.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.12,0,172.66,150.0,22.66,8,0,,1.4419533586419201e-10,6935037073.195165
pathwise,3.0,50,bookmia.01.12,1,193.11,150.0,43.11,8,0,,1.8975253313059351e-19,5.27002187270812e+18
pathwise,3.0,50,bookmia.01.12,2,161.4,150.0,11.4,8,0,,1.1249516515798355e-05,88892.70917515802
pathwise,3.0,50,bookmia.01.12,3,137.0,150.0,-13.0,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.12,4,148.08,150.0,-1.92,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.12,5,116.44,150.0,-33.56,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.14,0,218.31,150.0,68.31,8,0,,2.1544893954454725e-30,4.641470977364617e+29
pathwise,3.0,50,bookmia.01.14,1,160.22,150.0,10.22,8,0,,3.643783537413389e-05,27444.001262211903
pathwise,3.0,50,bookmia.01.14,2,137.22,150.0,-12.78,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.14,3,162.92,150.0,12.92,8,0,,2.458066962271601e-06,406823.74213103566
pathwise,3.0,50,bookmia.01.14,4,140.92,150.0,-9.08,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.14,5,40.2,150.0,-109.8,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.20,0,186.26,150.0,36.26,8,0,,1.7962962024447824e-16,5567010600139259.0
pathwise,3.0,50,bookmia.01.20,1,151.51,150.0,1.51,8,0,,0.22116666167401108,4.521477117893796
pathwise,3.0,50,bookmia.01.20,2,150.27,150.0,0.27,8,0,,0.7597594045290572,1.3162061489977315
pathwise,3.0,50,bookmia.01.20,3,185.33,150.0,35.33,8,0,,4.518791109291951e-16,2212981250546653.0
pathwise,3.0,50,bookmia.01.20,4,155.88,150.0,5.88,8,0,,0.0028066193042381666,356.30054937979617
pathwise,3.0,50,bookmia.01.20,5,29.47,150.0,-120.53,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.22,0,184.19,150.0,34.19,8,0,,1.4159784444694246e-15,706225440016995.4
pathwise,3.0,50,bookmia.01.22,1,163.58,150.0,13.58,8,0,,1.2703632573458926e-06,787176.4191993799
pathwise,3.0,50,bookmia.01.22,2,144.91,150.0,-5.09,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.22,3,164.07,150.0,14.07,8,0,,7.731421468444911e-07,1293423.2134173624
pathwise,3.0,50,bookmia.01.22,4,128.85,150.0,-21.15,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.22,5,93.1,150.0,-56.9,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.23,0,156.24,150.0,6.24,8,0,,0.001942683922870165,514.7517762552837
pathwise,3.0,50,bookmia.01.23,1,147.89,150.0,-2.11,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.23,2,161.02,150.0,11.02,8,0,,1.636096031618686e-05,61121.10662664716
pathwise,3.0,50,bookmia.01.23,3,172.37,150.0,22.37,8,0,,1.9215682635703682e-10,5204082618.131665
pathwise,3.0,50,bookmia.01.23,4,152.14,150.0,2.14,8,0,,0.11751679687559706,8.509421857869366
pathwise,3.0,50,bookmia.01.23,5,13.26,150.0,-136.74,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.26,0,212.96,150.0,62.96,8,0,,4.546791189893377e-28,2.1993532542748025e+27
pathwise,3.0,50,bookmia.01.26,1,173.97,150.0,23.97,8,0,,3.902749959700869e-11,25622958435.099083
pathwise,3.0,50,bookmia.01.26,2,131.38,150.0,-18.62,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.26,3,129.1,150.0,-20.9,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.26,4,136.75,150.0,-13.25,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.26,5,67.17,150.0,-82.83,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.27,0,153.8,150.0,3.8,8,0,,0.022429120548546535,44.584895686639065
pathwise,3.0,50,bookmia.01.27,1,165.99,150.0,15.99,8,0,,1.1373741578367482e-07,8792181.474405663
pathwise,3.0,50,bookmia.01.27,2,142.83,150.0,-7.17,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.27,3,150.41,150.0,0.41,8,0,,0.6640473746734847,1.5059166531479848
pathwise,3.0,50,bookmia.01.27,4,172.14,150.0,22.14,8,0,,2.4227412626580983e-10,4127555902.9479485
pathwise,3.0,50,bookmia.01.27,5,28.45,150.0,-121.55,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.31,0,204.46,150.0,54.46,8,0,,2.2348877114864647e-24,4.474497733646232e+23
pathwise,3.0,50,bookmia.01.31,1,164.46,150.0,14.46,8,0,,5.231898592284243e-07,1911352.0309333839
pathwise,3.0,50,bookmia.01.31,2,137.27,150.0,-12.73,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.31,3,152.53,150.0,2.53,8,0,,0.07951009837925872,12.577018773515483
pathwise,3.0,50,bookmia.01.31,4,146.14,150.0,-3.86,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.31,5,21.11,150.0,-128.89,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.32,0,183.91,150.0,33.91,8,0,,1.872975801136427e-15,533909727714181.1
pathwise,3.0,50,bookmia.01.32,1,226.77,150.0,76.77,8,0,,4.55563210120394e-34,2.19508506785639e+33
pathwise,3.0,50,bookmia.01.32,2,167.92,150.0,17.92,8,0,,1.650252038441348e-08,60596804.40961572
pathwise,3.0,50,bookmia.01.32,3,139.17,150.0,-10.83,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.32,4,155.77,150.0,5.77,8,0,,0.0031071305736442784,321.840352794419
pathwise,3.0,50,bookmia.01.32,5,28.52,150.0,-121.48,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.33,0,187.26,150.0,37.26,8,0,,6.584814345211812e-17,1.5186457014192906e+16
pathwise,3.0,50,bookmia.01.33,1,166.26,150.0,16.26,8,0,,8.710339495302359e-08,11480608.770063644
pathwise,3.0,50,bookmia.01.33,2,222.3,150.0,72.3,8,0,,3.9660745272175516e-32,2.521384792790473e+31
pathwise,3.0,50,bookmia.01.33,3,150.68,150.0,0.68,8,0,,0.5068468951836514,1.9729823927157706
pathwise,3.0,50,bookmia.01.33,4,160.5,150.0,10.5,8,0,,2.7444354246060278e-05,36437.3667179126
pathwise,3.0,50,bookmia.01.33,5,66.05,150.0,-83.95,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.36,0,138.94,150.0,-11.06,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.36,1,160.42,150.0,10.42,8,0,,2.996776409317559e-05,33369.18953615645
pathwise,3.0,50,bookmia.01.36,2,149.31,150.0,-0.69,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.36,3,157.41,150.0,7.41,8,0,,0.0006024829385501056,1659.7980391055255
pathwise,3.0,50,bookmia.01.36,4,184.55,150.0,34.55,8,0,,9.881986022421395e-16,1011942333991450.8
pathwise,3.0,50,bookmia.01.36,5,58.44,150.0,-91.56,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.37,0,182.45,150.0,32.45,8,0,,8.10304284831167e-15,123410429726205.58
pathwise,3.0,50,bookmia.01.37,1,165.86,150.0,15.86,8,0,,1.2899479460964584e-07,7752250.802260071
pathwise,3.0,50,bookmia.01.37,2,142.02,150.0,-7.98,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.37,3,134.18,150.0,-15.82,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.37,4,143.22,150.0,-6.78,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.37,5,32.78,150.0,-117.22,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.39,0,199.98,150.0,49.98,8,0,,1.9732319789683516e-22,5.06782786138922e+21
pathwise,3.0,50,bookmia.01.39,1,164.67,150.0,14.67,8,0,,4.273132908153487e-07,2340203.362483573
pathwise,3.0,50,bookmia.01.39,2,198.43,150.0,48.43,8,0,,9.251880052923705e-22,1.0808613971211051e+21
pathwise,3.0,50,bookmia.01.39,3,181.43,150.0,31.43,8,0,,2.2470361843687015e-14,44503066170291.66
pathwise,3.0,50,bookmia.01.39,4,142.53,150.0,-7.47,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.39,5,25.49,150.0,-124.51,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.41,0,171.09,150.0,21.09,8,0,,6.924965976654643e-10,1444050416.0904
pathwise,3.0,50,bookmia.01.41,1,172.94,150.0,22.94,8,0,,1.09195004592484e-10,9157928091.417755
pathwise,3.0,50,bookmia.01.41,2,128.96,150.0,-21.04,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.41,3,171.57,150.0,21.57,8,0,,4.2671973850644437e-10,2343458503.9353595
pathwise,3.0,50,bookmia.01.41,4,157.16,150.0,7.16,8,0,,0.0007758175313577138,1288.9628805499628
pathwise,3.0,50,bookmia.01.41,5,21.08,150.0,-128.92,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.42,0,161.19,150.0,11.19,8,0,,1.37986192290256e-05,72471.0192666586
pathwise,3.0,50,bookmia.01.42,1,155.91,150.0,5.91,8,0,,0.002724597938400904,367.0266302069181
pathwise,3.0,50,bookmia.01.42,2,134.97,150.0,-15.03,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.42,3,170.76,150.0,20.76,8,0,,9.632443838683794e-10,1038158142.1570406
pathwise,3.0,50,bookmia.01.42,4,198.19,150.0,48.19,8,0,,1.1773724311887232e-21,8.493489175641383e+20
pathwise,3.0,50,bookmia.01.42,5,0.5,150.0,-149.5,8,0,,1.0,1.0
pathwise,3.0,50,bookmia.01.43,0,196.09,150.0,46.09,8,0,,9.620211802903732e-21,1.0394781533792877e+20
pathwise,3.0,50,bookmia.01.43,1,211.0,150.0,61.0,8,0,,3.229710399299616e-27,3.0962528411737985e+26
pathwise,3.0,50,bookmia.01.43,2,179.76,150.0,29.76,8,0,,1.1853880415669088e-13,8436056084032.592
pathwise,3.0,50,bookmia.01.43,3,201.73,150.0,51.73,8,0,,3.41570835709565e-23,2.9276504181706318e+22
pathwise,3.0,50,bookmia.01.43,4,151.41,150.0,1.41,8,0,,0.2429768986057967,4.115617598784113
