model,id,split,novel,n_tok,n_char,total_nats,s_rate,k_crit,uncertified_width,nats_per_tok
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.32,test,lord_of_the_flies,69,278,304.2784750599167,1.0945268887047361,7.2824350992838545,6.6535004068304735,4.40983297188285
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.38,test,lord_of_the_flies,66,251,253.21483909414928,1.008824060136053,3.5754754543304443,3.544201209721589,3.836588471123474
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.39,test,lord_of_the_flies,54,248,215.32242080196738,0.8682355677498684,9.126976013183594,10.51209643119919,3.98745223707347
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.43,test,lord_of_the_flies,60,267,238.00023443298164,0.8913866458164107,8.830316543579102,9.906269725963325,3.9666705738830275
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.44,test,lord_of_the_flies,70,289,246.46912946278462,0.852834358002715,6.211614608764648,7.28349479647122,3.520987563754066
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.45,test,lord_of_the_flies,64,234,232.75678065749526,0.9946870968269028,5.13096555074056,5.158371478939029,3.6368246977733634
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.46,test,lord_of_the_flies,60,251,183.5318530166187,0.7312026016598354,4.066952705383301,5.562005244717795,3.058864216943645
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.48,test,lord_of_the_flies,61,279,271.27153005066793,0.9722993908626091,5.9632568359375,6.133148793446214,4.447074263125704
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.52,test,lord_of_the_flies,63,265,233.25333050412883,0.8802012471853918,8.95218563079834,10.17061229965832,3.702433817525854
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.53,test,lord_of_the_flies,60,269,205.37092568541357,0.7634606902803478,2.6717096328735352,3.4994724245625086,3.4228487614235594
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.57,test,lord_of_the_flies,66,256,307.5492251244141,1.2013641606422425,5.5486501057942705,4.618624633206965,4.659836744309304
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.59,test,lord_of_the_flies,67,254,246.28660840529483,0.9696323165562789,3.510062408447266,3.619993216514805,3.675919528437236
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.61,test,lord_of_the_flies,67,247,208.69397598296382,0.8449148825221208,3.7200191497802733,4.4028330270095335,3.114835462432296
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.62,test,lord_of_the_flies,67,264,259.5758355588264,0.9832418013591908,5.636807123819987,5.732879863353968,3.874266202370543
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.66,test,lord_of_the_flies,60,254,218.61910672033264,0.8607051445682388,7.100350697835286,8.249457718063347,3.6436517786722105
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.67,test,lord_of_the_flies,61,252,211.8591079916805,0.8407107459987322,16.366615295410156,19.467593786929942,3.4731001310111558
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.68,test,lord_of_the_flies,70,266,282.00125219812617,1.060155083451602,6.771110534667969,6.386905689894833,4.028589317116088
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.70,test,lord_of_the_flies,56,238,178.277214706839,0.7490639273396597,4.464320373535156,5.959865654444778,3.1835216911935538
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.77,test,lord_of_the_flies,63,239,173.86621152118983,0.7274736883731792,0.7955109788750055,1.093525431351305,2.7597811352569814
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.78,test,lord_of_the_flies,74,271,245.0631127198576,0.9042919288555631,3.3465420405069985,3.700731958032903,3.311663685403481
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.79,test,lord_of_the_flies,62,254,195.79476780437653,0.7708455425369155,6.214699427286784,8.062185073852412,3.157980125877041
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.85,test,lord_of_the_flies,63,271,234.63448272713867,0.8658098993621354,3.214855909347534,3.7131198334830797,3.724356868684741
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.86,test,lord_of_the_flies,57,264,253.74396280641668,0.9611513742667298,8.81827449798584,9.174698943455574,4.451648470288012
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.88,test,lord_of_the_flies,59,297,323.3557335946243,1.0887398437529439,1.5250162528111384,1.4007168577153626,5.480605654146175
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.89,test,lord_of_the_flies,69,252,205.18991933435245,0.8142457116442557,4.106055736541748,5.0427723202252315,2.9737669468746732
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.90,test,lord_of_the_flies,61,250,222.40805048070615,0.8896322019228247,11.129592895507812,12.51033052923741,3.6460336144378056
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.91,test,lord_of_the_flies,74,257,232.23893687144482,0.903653450861653,3.6328023274739585,4.020127764697853,3.1383640117762814
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.92,test,lord_of_the_flies,63,209,165.5025570093503,0.7918782632026331,1.1108685731887817,1.4028274607463527,2.627024714434132
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.94,test,lord_of_the_flies,68,271,206.1227166815006,0.7606004305590428,8.7822847366333,11.54651559975887,3.0312164217867736
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.95,test,lord_of_the_flies,65,295,316.9529154811862,1.0744166626480889,15.71955680847168,14.63078278191262,4.876198699710557
jacquelinehe/tinycomma-1.8b-llama3-tokenizer,bookmia.22.96,test,lord_of_the_flies,72,302,273.76548776450363,0.9065082376308067,2.818305333455404,3.1089682547410167,3.8022984411736616
