source,k,split,L_over_K
released,5.0,attack_train,0.23891
released,5.0,attack_train,0.1693
released,5.0,attack_train,0.16199
released,5.0,attack_train,0.19074
released,5.0,attack_train,0.19162
released,5.0,attack_train,0.17073
released,5.0,attack_train,0.18601
released,5.0,attack_train,0.15362
released,5.0,attack_train,0.16933
released,5.0,attack_train,0.16817
released,5.0,attack_train,0.2336
released,5.0,attack_train,0.20424
released,5.0,attack_train,0.20712
released,5.0,attack_train,0.18907
released,5.0,attack_train,0.14071
released,5.0,attack_train,0.2949
released,5.0,attack_train,0.19809
released,5.0,attack_train,0.13603
released,5.0,attack_train,0.20851
released,5.0,attack_train,0.21274
released,5.0,attack_train,0.2038
released,5.0,attack_train,0.16119
released,5.0,attack_train,0.12322
released,5.0,attack_train,0.1771
released,5.0,attack_train,0.18615
released,5.0,attack_train,0.10994
released,5.0,attack_train,0.16676
released,5.0,attack_train,0.19878
released,5.0,attack_train,0.15785
released,5.0,attack_train,0.14282
released,5.0,attack_train,0.14908
released,5.0,attack_train,0.12398
released,5.0,attack_train,0.17345
released,5.0,attack_train,0.12477
released,5.0,attack_train,0.1063
released,5.0,attack_train,0.15291
released,5.0,attack_train,0.21335
released,5.0,attack_train,0.1618
released,5.0,attack_train,0.1828
released,5.0,attack_train,0.20064
released,5.0,attack_train,0.15671
released,5.0,attack_train,0.14796
released,5.0,attack_train,0.23646
released,5.0,attack_train,0.1457
released,5.0,attack_train,0.09391
released,5.0,attack_train,0.13075
released,5.0,attack_train,0.14195
released,5.0,attack_train,0.13974
released,5.0,attack_train,0.18008
released,5.0,attack_train,0.27936
released,5.0,attack_train,0.23412
released,5.0,attack_train,0.22158
released,5.0,attack_train,0.15425
released,5.0,attack_train,0.16997
released,5.0,attack_train,0.15112
released,5.0,attack_train,0.19492
released,5.0,attack_train,0.18096
released,5.0,attack_train,0.16032
released,5.0,attack_train,0.24742
released,5.0,attack_train,0.25061
released,5.0,attack_train,0.10634
released,5.0,attack_train,0.18767
released,5.0,attack_train,0.15665
released,5.0,attack_train,0.2656
released,5.0,attack_train,0.13648
released,5.0,attack_train,0.136
released,5.0,attack_train,0.17918
released,5.0,attack_train,0.16715
released,5.0,attack_train,0.18759
released,5.0,attack_train,0.15352
released,5.0,attack_train,0.18555
released,5.0,attack_train,0.16314
released,5.0,attack_train,0.16731
released,5.0,attack_train,0.1736
released,5.0,attack_train,0.13602
released,5.0,attack_train,0.26862
released,5.0,attack_train,0.17731
released,5.0,attack_train,0.14411
released,5.0,attack_train,0.11649
released,5.0,attack_train,0.19869
released,5.0,attack_train,0.18433
released,5.0,attack_train,0.24336
released,5.0,attack_train,0.25836
released,5.0,attack_train,0.23855
released,5.0,attack_train,0.19209
released,5.0,attack_train,0.1667
released,5.0,attack_train,0.15684
released,5.0,attack_train,0.20378
released,5.0,attack_train,0.20627
released,5.0,attack_train,0.22534
released,5.0,attack_train,0.1855
released,5.0,attack_train,0.20495
released,5.0,attack_train,0.20737
released,5.0,attack_train,0.20044
released,5.0,attack_train,0.20331
released,5.0,attack_train,0.13917
released,5.0,attack_train,0.1308
released,5.0,attack_train,0.15789
released,5.0,attack_train,0.13424
released,5.0,attack_train,0.20689
released,5.0,attack_train,0.19824
released,5.0,attack_train,0.1834
released,5.0,attack_train,0.21662
released,5.0,attack_train,0.2169
released,5.0,attack_train,0.22244
released,5.0,attack_train,0.16168
released,5.0,attack_train,0.06222
released,5.0,attack_train,0.2171
released,5.0,attack_train,0.19926
released,5.0,attack_train,0.14527
released,5.0,attack_train,0.13975
released,5.0,attack_train,0.04256
released,5.0,attack_train,0.18407
released,5.0,attack_train,0.09279
released,5.0,attack_train,0.23286
released,5.0,attack_train,0.18882
released,5.0,attack_train,0.17232
released,5.0,attack_train,0.19238
released,5.0,attack_train,0.25239
released,5.0,attack_train,0.2113
released,5.0,attack_train,0.14515
released,5.0,attack_train,0.25046
released,5.0,attack_train,0.24842
released,5.0,attack_train,0.115
released,5.0,attack_train,0.19389
released,5.0,attack_train,0.18414
released,5.0,attack_train,0.22097
released,5.0,attack_train,0.13211
released,5.0,attack_train,0.17815
released,5.0,attack_train,0.17289
released,5.0,attack_train,0.16975
released,5.0,attack_train,0.19617
released,5.0,attack_train,0.13518
released,5.0,attack_train,0.18015
released,5.0,attack_train,0.19487
released,5.0,attack_train,0.31126
released,5.0,attack_train,0.158
released,5.0,attack_train,0.22291
released,5.0,attack_train,0.18819
released,5.0,attack_train,0.20554
released,5.0,attack_train,0.27879
released,5.0,attack_train,0.20055
released,5.0,attack_train,0.24607
released,5.0,attack_train,0.21084
released,5.0,attack_train,0.16744
released,5.0,attack_train,0.20414
released,5.0,attack_train,0.2588
released,5.0,attack_train,0.19469
released,5.0,attack_train,0.17414
released,5.0,attack_train,0.21278
released,5.0,attack_train,0.24964
released,5.0,attack_train,0.1904
released,5.0,attack_train,0.16869
released,5.0,attack_train,0.22161
released,5.0,attack_train,0.19602
released,5.0,attack_train,0.19654
released,5.0,attack_train,0.17111
released,5.0,attack_train,0.16729
released,5.0,attack_train,0.25243
released,5.0,attack_train,0.18118
released,5.0,attack_train,0.20045
released,5.0,attack_train,0.09509
released,5.0,attack_train,0.11042
released,5.0,attack_train,0.17689
released,5.0,attack_train,0.17239
released,5.0,attack_train,0.1501
released,5.0,attack_train,0.17766
released,5.0,attack_train,0.123
released,5.0,attack_train,0.19506
released,5.0,attack_train,0.12756
released,5.0,attack_train,0.14378
released,5.0,attack_train,0.22657
released,5.0,attack_train,0.24452
released,5.0,attack_train,0.19111
released,5.0,attack_train,0.22789
released,5.0,attack_train,0.16613
released,5.0,attack_train,0.23662
released,5.0,attack_train,0.24155
released,5.0,attack_train,0.19915
released,5.0,attack_train,0.11218
released,5.0,attack_train,0.10337
released,5.0,attack_train,0.09994
released,5.0,attack_train,0.14543
released,5.0,attack_train,0.11331
released,5.0,attack_train,0.12297
released,5.0,attack_train,0.09889
released,5.0,attack_train,0.22064
released,5.0,attack_train,0.14915
released,5.0,attack_train,0.21888
released,5.0,attack_train,0.19563
released,5.0,attack_train,0.19807
released,5.0,attack_train,0.22602
released,5.0,attack_train,0.1144
released,5.0,attack_train,0.21911
released,5.0,attack_train,0.19259
released,5.0,attack_train,0.20431
released,5.0,attack_train,0.13504
released,5.0,attack_train,0.17886
released,5.0,attack_train,0.1698
released,5.0,attack_train,0.10905
released,5.0,attack_train,0.17157
released,5.0,attack_train,0.15822
released,5.0,attack_train,0.1364
released,5.0,attack_train,0.1541
released,5.0,attack_train,0.20359
released,5.0,attack_train,0.20845
released,5.0,attack_train,0.14269
released,5.0,attack_train,0.18083
released,5.0,attack_train,0.15004
released,5.0,attack_train,0.21231
released,5.0,attack_train,0.16541
released,5.0,attack_train,0.16512
released,5.0,attack_train,0.21898
released,5.0,attack_train,0.23199
released,5.0,attack_train,0.22117
released,5.0,attack_train,0.26457
released,5.0,attack_train,0.24681
released,5.0,attack_train,0.20954
released,5.0,attack_train,0.23452
released,5.0,attack_train,0.18758
released,5.0,attack_train,0.11582
released,5.0,attack_train,0.15301
released,5.0,attack_train,0.17854
released,5.0,attack_train,0.1521
released,5.0,attack_train,0.15357
released,5.0,attack_train,0.20652
released,5.0,attack_train,0.16437
released,5.0,attack_train,0.32797
released,5.0,attack_train,0.11905
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.0
plain,0.1,attack_train,1.02825
plain,0.1,attack_train,0.53884
plain,0.1,attack_train,0.82221
plain,0.1,attack_train,0.46116
plain,0.1,attack_train,0.84135
plain,0.1,attack_train,0.47897
plain,0.1,attack_train,0.73657
plain,0.1,attack_train,0.23978
plain,0.1,attack_train,0.46646
plain,0.1,attack_train,0.75033
plain,0.1,attack_train,0.14575
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.06719
plain,0.1,attack_train,0.71224
plain,0.1,attack_train,0.27883
plain,0.1,attack_train,0.84861
plain,0.1,attack_train,0.51549
plain,0.1,attack_train,0.88571
plain,0.1,attack_train,1.06893
plain,0.1,attack_train,0.66634
plain,0.1,attack_train,0.83418
plain,0.1,attack_train,0.80643
plain,0.1,attack_train,1.13506
plain,0.1,attack_train,0.30199
plain,0.1,attack_train,1.18579
plain,0.1,attack_train,1.01568
plain,0.1,attack_train,0.60585
plain,0.1,attack_train,1.11507
plain,0.1,attack_train,0.92382
plain,0.1,attack_train,-0.00383
plain,0.1,attack_train,0.82249
plain,0.1,attack_train,0.51405
plain,0.1,attack_train,1.02116
plain,0.1,attack_train,0.65756
plain,0.1,attack_train,0.98627
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.51707
plain,0.1,attack_train,0.86615
plain,0.1,attack_train,0.95413
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.49281
plain,0.1,attack_train,0.08704
plain,0.1,attack_train,0.18197
plain,0.1,attack_train,0.97883
plain,0.1,attack_train,0.56155
plain,0.1,attack_train,0.11459
plain,0.1,attack_train,0.63754
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.58118
plain,0.1,attack_train,0.65402
plain,0.1,attack_train,1.2993
plain,0.1,attack_train,-0.00439
plain,0.1,attack_train,0.47848
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.56059
plain,0.1,attack_train,0.35645
plain,0.1,attack_train,0.86933
plain,0.1,attack_train,0.4453
plain,0.1,attack_train,0.91476
plain,0.1,attack_train,0.52077
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.29096
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.51349
plain,0.1,attack_train,0.82435
plain,0.1,attack_train,0.45204
plain,0.1,attack_train,0.33728
plain,0.1,attack_train,0.61812
plain,0.1,attack_train,0.70072
plain,0.1,attack_train,0.99725
plain,0.1,attack_train,0.41393
plain,0.1,attack_train,0.28479
plain,0.1,attack_train,0.87918
plain,0.1,attack_train,0.25234
plain,0.1,attack_train,1.18164
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.99655
plain,0.1,attack_train,0.78
plain,0.1,attack_train,0.97624
plain,0.1,attack_train,0.19336
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.53535
plain,0.1,attack_train,0.50382
plain,0.1,attack_train,0.66367
plain,0.1,attack_train,0.19055
plain,0.1,attack_train,0.40639
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.67274
plain,0.1,attack_train,0.36419
plain,0.1,attack_train,0.38891
plain,0.1,attack_train,0.71734
plain,0.1,attack_train,0.44162
plain,0.1,attack_train,0.25849
plain,0.1,attack_train,0.41247
plain,0.1,attack_train,0.60973
plain,0.1,attack_train,0.18623
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.09806
plain,0.1,attack_train,1.30745
plain,0.1,attack_train,0.64082
plain,0.1,attack_train,0.86473
plain,0.1,attack_train,1.10983
plain,0.1,attack_train,0.99555
plain,0.1,attack_train,0.54613
plain,0.1,attack_train,0.29388
plain,0.1,attack_train,0.64406
plain,0.1,attack_train,0.66634
plain,0.1,attack_train,0.67692
plain,0.1,attack_train,1.04752
plain,0.1,attack_train,0.24503
plain,0.1,attack_train,0.34834
plain,0.1,attack_train,0.71882
plain,0.1,attack_train,0.52031
plain,0.1,attack_train,0.40147
plain,0.1,attack_train,0.93937
plain,0.1,attack_train,-0.00423
plain,0.1,attack_train,0.42195
plain,0.1,attack_train,0.91006
plain,0.1,attack_train,0.77743
plain,0.1,attack_train,0.48951
plain,0.1,attack_train,0.8908
plain,0.1,attack_train,0.54357
plain,0.1,attack_train,0.51739
plain,0.1,attack_train,1.34425
plain,0.1,attack_train,0.62167
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.73667
plain,0.1,attack_train,0.47623
plain,0.1,attack_train,0.58777
plain,0.1,attack_train,0.70864
plain,0.1,attack_train,0.48559
plain,0.1,attack_train,1.05419
plain,0.1,attack_train,0.71824
plain,0.1,attack_train,1.01148
plain,0.1,attack_train,0.26094
plain,0.1,attack_train,1.38782
plain,0.1,attack_train,0.18163
plain,0.1,attack_train,0.63062
plain,0.1,attack_train,0.46423
plain,0.1,attack_train,0.40474
plain,0.1,attack_train,0.37173
plain,0.1,attack_train,0.23674
plain,0.1,attack_train,0.60174
plain,0.1,attack_train,0.72957
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.33025
plain,0.1,attack_train,0.91723
plain,0.1,attack_train,0.24281
plain,0.1,attack_train,0.96783
plain,0.1,attack_train,0.41484
plain,0.1,attack_train,0.30646
plain,0.1,attack_train,0.02248
plain,0.1,attack_train,0.48745
plain,0.1,attack_train,0.63849
plain,0.1,attack_train,0.64342
plain,0.1,attack_train,0.49119
plain,0.1,attack_train,0.8337
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.86648
plain,0.1,attack_train,0.72738
plain,0.1,attack_train,0.0
plain,0.1,attack_train,1.05804
plain,0.1,attack_train,0.78762
plain,0.1,attack_train,0.0
plain,0.1,attack_train,1.07996
plain,0.1,attack_train,0.516
plain,0.1,attack_train,0.13416
plain,0.1,attack_train,0.71365
plain,0.1,attack_train,0.91809
plain,0.1,attack_train,1.08384
plain,0.1,attack_train,-0.00437
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.46197
plain,0.1,attack_train,0.64909
plain,0.1,attack_train,0.68199
plain,0.1,attack_train,1.01643
plain,0.1,attack_train,0.36303
plain,0.1,attack_train,0.69472
plain,0.1,attack_train,0.97131
plain,0.1,attack_train,0.73313
plain,0.1,attack_train,0.59387
plain,0.1,attack_train,0.50039
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.42874
plain,0.1,attack_train,0.33681
plain,0.1,attack_train,0.67914
plain,0.1,attack_train,0.48083
plain,0.1,attack_train,0.44414
plain,0.1,attack_train,0.58036
plain,0.1,attack_train,0.35845
plain,0.1,attack_train,1.00492
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.87028
plain,0.1,attack_train,0.36182
plain,0.1,attack_train,0.36954
plain,0.1,attack_train,0.13411
plain,0.1,attack_train,1.34106
plain,0.1,attack_train,1.41087
plain,0.1,attack_train,0.63921
plain,0.1,attack_train,0.958
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.8534
plain,0.1,attack_train,0.6407
plain,0.1,attack_train,0.9292
plain,0.1,attack_train,0.85099
plain,0.1,attack_train,0.62679
plain,0.1,attack_train,0.54341
plain,0.1,attack_train,1.01078
plain,0.1,attack_train,1.17911
plain,0.1,attack_train,0.99648
plain,0.1,attack_train,0.28109
plain,0.1,attack_train,0.56619
plain,0.1,attack_train,0.02753
plain,0.1,attack_train,0.76529
plain,0.1,attack_train,0.87021
plain,0.1,attack_train,0.67179
plain,0.1,attack_train,1.01685
plain,0.1,attack_train,0.36732
plain,0.1,attack_train,0.18734
plain,0.1,attack_train,0.0
plain,0.1,attack_train,1.12498
plain,0.1,attack_train,0.69159
plain,0.1,attack_train,0.71952
plain,0.1,attack_train,0.51099
plain,0.1,attack_train,0.75258
plain,0.1,attack_train,0.38053
plain,0.1,attack_train,0.78707
plain,0.1,attack_train,0.81617
plain,0.1,attack_train,0.60187
plain,0.1,attack_train,0.3822
plain,0.1,attack_train,0.59438
plain,0.1,attack_train,1.0125
plain,0.1,attack_train,0.70977
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.03682
plain,0.1,attack_train,1.10705
plain,0.1,attack_train,0.67731
plain,0.1,attack_train,0.90418
plain,0.1,attack_train,0.81346
plain,0.1,attack_train,0.2453
plain,0.1,attack_train,1.37217
plain,0.1,attack_train,0.58021
plain,0.1,attack_train,0.56407
plain,0.1,attack_train,0.60819
plain,0.1,attack_train,0.257
plain,0.1,attack_train,0.22317
plain,0.1,attack_train,1.05497
plain,0.1,attack_train,1.00662
plain,0.1,attack_train,0.95729
plain,0.1,attack_train,0.72116
plain,0.1,attack_train,0.92257
plain,0.1,attack_train,0.73539
plain,0.1,attack_train,0.61529
plain,0.1,attack_train,0.57237
plain,0.1,attack_train,0.22659
plain,0.1,attack_train,0.57062
plain,0.1,attack_train,1.0452
plain,0.1,attack_train,0.98314
plain,0.1,attack_train,0.7132
plain,0.1,attack_train,0.95757
plain,0.1,attack_train,0.21584
plain,0.1,attack_train,0.364
plain,0.1,attack_train,0.7829
plain,0.1,attack_train,1.16995
plain,0.1,attack_train,0.90437
plain,0.1,attack_train,0.62694
plain,0.1,attack_train,0.61011
plain,0.1,attack_train,0.80056
plain,0.1,attack_train,0.65911
plain,0.1,attack_train,0.75926
plain,0.1,attack_train,0.48795
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,1.15273
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,1.05384
plain,0.1,attack_train,0.51468
plain,0.1,attack_train,0.71048
plain,0.1,attack_train,0.92852
plain,0.1,attack_train,1.10755
plain,0.1,attack_train,0.38789
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.37628
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,1.22751
plain,0.1,attack_train,0.64045
plain,0.1,attack_train,0.81002
plain,0.1,attack_train,0.54865
plain,0.1,attack_train,0.41262
plain,0.1,attack_train,0.37902
plain,0.1,attack_train,0.50982
plain,0.1,attack_train,-0.07018
plain,0.1,attack_train,-0.0
plain,0.1,attack_train,0.0
plain,0.1,attack_train,0.83405
plain,0.1,attack_train,0.82506
plain,0.1,attack_train,0.56596
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.73051
plain,0.15,attack_train,0.50967
plain,0.15,attack_train,0.88214
plain,0.15,attack_train,0.69182
plain,0.15,attack_train,0.75587
plain,0.15,attack_train,0.59472
plain,0.15,attack_train,0.84171
plain,0.15,attack_train,1.11966
plain,0.15,attack_train,0.19139
plain,0.15,attack_train,1.03379
plain,0.15,attack_train,0.66739
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.77645
plain,0.15,attack_train,1.04971
plain,0.15,attack_train,0.59732
plain,0.15,attack_train,0.76211
plain,0.15,attack_train,0.69078
plain,0.15,attack_train,0.99924
plain,0.15,attack_train,0.68465
plain,0.15,attack_train,0.75748
plain,0.15,attack_train,0.35455
plain,0.15,attack_train,0.61677
plain,0.15,attack_train,0.79416
plain,0.15,attack_train,0.51833
plain,0.15,attack_train,0.79315
plain,0.15,attack_train,0.80266
plain,0.15,attack_train,0.84207
plain,0.15,attack_train,0.96687
plain,0.15,attack_train,0.48001
plain,0.15,attack_train,1.27433
plain,0.15,attack_train,0.53838
plain,0.15,attack_train,1.23112
plain,0.15,attack_train,0.85443
plain,0.15,attack_train,0.74654
plain,0.15,attack_train,0.68531
plain,0.15,attack_train,0.26919
plain,0.15,attack_train,1.37531
plain,0.15,attack_train,0.8824
plain,0.15,attack_train,0.62949
plain,0.15,attack_train,0.46065
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.77741
plain,0.15,attack_train,0.43998
plain,0.15,attack_train,0.95878
plain,0.15,attack_train,0.62015
plain,0.15,attack_train,0.86897
plain,0.15,attack_train,0.26892
plain,0.15,attack_train,0.79619
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.0
plain,0.15,attack_train,1.20803
plain,0.15,attack_train,0.898
plain,0.15,attack_train,0.65392
plain,0.15,attack_train,0.17473
plain,0.15,attack_train,0.81769
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.47529
plain,0.15,attack_train,0.5893
plain,0.15,attack_train,1.11853
plain,0.15,attack_train,0.42226
plain,0.15,attack_train,1.02807
plain,0.15,attack_train,0.68146
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.8793
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.73345
plain,0.15,attack_train,1.06859
plain,0.15,attack_train,0.91526
plain,0.15,attack_train,0.55736
plain,0.15,attack_train,0.63103
plain,0.15,attack_train,0.93422
plain,0.15,attack_train,0.96033
plain,0.15,attack_train,0.90055
plain,0.15,attack_train,0.79032
plain,0.15,attack_train,0.72993
plain,0.15,attack_train,0.90303
plain,0.15,attack_train,1.21429
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.61603
plain,0.15,attack_train,0.99265
plain,0.15,attack_train,0.47715
plain,0.15,attack_train,0.47211
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.72057
plain,0.15,attack_train,0.83096
plain,0.15,attack_train,0.95401
plain,0.15,attack_train,0.67227
plain,0.15,attack_train,0.65795
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.82998
plain,0.15,attack_train,0.44633
plain,0.15,attack_train,0.80976
plain,0.15,attack_train,0.88252
plain,0.15,attack_train,0.45837
plain,0.15,attack_train,1.04573
plain,0.15,attack_train,0.9
plain,0.15,attack_train,0.70996
plain,0.15,attack_train,0.8498
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.76109
plain,0.15,attack_train,1.12437
plain,0.15,attack_train,0.93613
plain,0.15,attack_train,0.86687
plain,0.15,attack_train,0.89633
plain,0.15,attack_train,0.66147
plain,0.15,attack_train,0.51407
plain,0.15,attack_train,1.20786
plain,0.15,attack_train,1.20185
plain,0.15,attack_train,0.94412
plain,0.15,attack_train,0.51914
plain,0.15,attack_train,1.1175
plain,0.15,attack_train,0.595
plain,0.15,attack_train,0.37899
plain,0.15,attack_train,0.79146
plain,0.15,attack_train,1.01217
plain,0.15,attack_train,0.62707
plain,0.15,attack_train,1.54411
plain,0.15,attack_train,0.41398
plain,0.15,attack_train,0.44548
plain,0.15,attack_train,0.76481
plain,0.15,attack_train,0.96743
plain,0.15,attack_train,0.46345
plain,0.15,attack_train,0.85606
plain,0.15,attack_train,0.9369
plain,0.15,attack_train,0.13986
plain,0.15,attack_train,1.1944
plain,0.15,attack_train,0.5713
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.59171
plain,0.15,attack_train,0.51368
plain,0.15,attack_train,0.58259
plain,0.15,attack_train,0.95233
plain,0.15,attack_train,0.68403
plain,0.15,attack_train,0.62704
plain,0.15,attack_train,1.09741
plain,0.15,attack_train,1.03526
plain,0.15,attack_train,0.35149
plain,0.15,attack_train,0.99742
plain,0.15,attack_train,0.11574
plain,0.15,attack_train,0.55892
plain,0.15,attack_train,0.90235
plain,0.15,attack_train,0.92419
plain,0.15,attack_train,0.78294
plain,0.15,attack_train,0.38726
plain,0.15,attack_train,0.71806
plain,0.15,attack_train,1.07215
plain,0.15,attack_train,0.0
plain,0.15,attack_train,1.00987
plain,0.15,attack_train,1.21161
plain,0.15,attack_train,0.81403
plain,0.15,attack_train,1.10841
plain,0.15,attack_train,0.39189
plain,0.15,attack_train,0.92564
plain,0.15,attack_train,0.92091
plain,0.15,attack_train,0.87213
plain,0.15,attack_train,1.09258
plain,0.15,attack_train,0.8773
plain,0.15,attack_train,1.014
plain,0.15,attack_train,0.53439
plain,0.15,attack_train,0.56949
plain,0.15,attack_train,0.63832
plain,0.15,attack_train,0.92505
plain,0.15,attack_train,0.06118
plain,0.15,attack_train,1.03182
plain,0.15,attack_train,0.99948
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.95737
plain,0.15,attack_train,0.77672
plain,0.15,attack_train,0.57808
plain,0.15,attack_train,0.96505
plain,0.15,attack_train,0.5789
plain,0.15,attack_train,1.01502
plain,0.15,attack_train,0.62889
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.46703
plain,0.15,attack_train,0.69147
plain,0.15,attack_train,0.64291
plain,0.15,attack_train,1.20044
plain,0.15,attack_train,1.22469
plain,0.15,attack_train,0.58326
plain,0.15,attack_train,0.60449
plain,0.15,attack_train,0.79692
plain,0.15,attack_train,0.77426
plain,0.15,attack_train,0.59195
plain,0.15,attack_train,0.75482
plain,0.15,attack_train,0.44716
plain,0.15,attack_train,0.96344
plain,0.15,attack_train,0.83049
plain,0.15,attack_train,0.79194
plain,0.15,attack_train,0.64844
plain,0.15,attack_train,0.48585
plain,0.15,attack_train,0.78246
plain,0.15,attack_train,0.80122
plain,0.15,attack_train,0.54167
plain,0.15,attack_train,0.90246
plain,0.15,attack_train,0.16874
plain,0.15,attack_train,0.47265
plain,0.15,attack_train,0.70686
plain,0.15,attack_train,0.75154
plain,0.15,attack_train,1.36556
plain,0.15,attack_train,0.85275
plain,0.15,attack_train,0.48034
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.82717
plain,0.15,attack_train,0.52138
plain,0.15,attack_train,0.69368
plain,0.15,attack_train,0.53025
plain,0.15,attack_train,1.00821
plain,0.15,attack_train,0.76519
plain,0.15,attack_train,0.68932
plain,0.15,attack_train,1.43407
plain,0.15,attack_train,1.03668
plain,0.15,attack_train,0.34886
plain,0.15,attack_train,0.99418
plain,0.15,attack_train,0.70129
plain,0.15,attack_train,0.69724
plain,0.15,attack_train,1.01426
plain,0.15,attack_train,1.23248
plain,0.15,attack_train,0.57757
plain,0.15,attack_train,1.02971
plain,0.15,attack_train,0.92434
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.8491
plain,0.15,attack_train,0.94188
plain,0.15,attack_train,0.73072
plain,0.15,attack_train,0.76348
plain,0.15,attack_train,0.77242
plain,0.15,attack_train,0.84879
plain,0.15,attack_train,0.77621
plain,0.15,attack_train,1.00806
plain,0.15,attack_train,0.86673
plain,0.15,attack_train,0.68492
plain,0.15,attack_train,0.75123
plain,0.15,attack_train,0.63291
plain,0.15,attack_train,0.60864
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.32995
plain,0.15,attack_train,0.65855
plain,0.15,attack_train,1.1622
plain,0.15,attack_train,0.66968
plain,0.15,attack_train,0.70797
plain,0.15,attack_train,0.99142
plain,0.15,attack_train,0.74327
plain,0.15,attack_train,1.03784
plain,0.15,attack_train,0.86295
plain,0.15,attack_train,0.7613
plain,0.15,attack_train,0.68505
plain,0.15,attack_train,0.37428
plain,0.15,attack_train,1.06747
plain,0.15,attack_train,0.32031
plain,0.15,attack_train,0.69525
plain,0.15,attack_train,0.62315
plain,0.15,attack_train,0.95782
plain,0.15,attack_train,0.98322
plain,0.15,attack_train,0.65482
plain,0.15,attack_train,0.96054
plain,0.15,attack_train,0.99642
plain,0.15,attack_train,0.90741
plain,0.15,attack_train,0.48601
plain,0.15,attack_train,0.87791
plain,0.15,attack_train,0.56086
plain,0.15,attack_train,1.01367
plain,0.15,attack_train,0.87143
plain,0.15,attack_train,0.22195
plain,0.15,attack_train,0.56008
plain,0.15,attack_train,0.71761
plain,0.15,attack_train,0.49398
plain,0.15,attack_train,0.77089
plain,0.15,attack_train,0.52448
plain,0.15,attack_train,1.11392
plain,0.15,attack_train,1.02168
plain,0.15,attack_train,0.84719
plain,0.15,attack_train,0.4993
plain,0.15,attack_train,0.89091
plain,0.15,attack_train,0.95403
plain,0.15,attack_train,1.01211
plain,0.15,attack_train,0.65347
plain,0.15,attack_train,0.71953
plain,0.15,attack_train,0.72564
plain,0.15,attack_train,0.43882
plain,0.15,attack_train,1.40398
plain,0.15,attack_train,0.74468
plain,0.15,attack_train,-0.0
plain,0.15,attack_train,0.58981
plain,0.15,attack_train,0.92145
plain,0.15,attack_train,0.95022
plain,0.15,attack_train,0.79072
plain,0.15,attack_train,0.91569
plain,0.15,attack_train,0.48896
plain,0.15,attack_train,0.93515
plain,0.15,attack_train,0.35328
plain,0.15,attack_train,0.26983
plain,0.15,attack_train,0.95656
plain,0.15,attack_train,0.93478
plain,0.15,attack_train,0.0
plain,0.15,attack_train,0.78469
plain,0.15,attack_train,0.59044
plain,0.15,attack_train,0.79977
plain,0.25,attack_train,-0.0
plain,0.25,attack_train,1.24351
plain,0.25,attack_train,0.91208
plain,0.25,attack_train,0.87796
plain,0.25,attack_train,0.70946
plain,0.25,attack_train,0.94376
plain,0.25,attack_train,0.78691
plain,0.25,attack_train,0.88828
plain,0.25,attack_train,1.07569
