pair,prompt_id,s_safe,s_risky,requirement,ratio
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.46.002,2.5256438290564787,0.5108697030460392,2.0147741260104395,0.797726941079856
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.47.000,4.51326670327132,0.6775946123188428,3.8356720909524773,0.8498660378683789
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.47.001,2.8628815369125693,0.4180700964057109,2.444811440506858,0.853968775509806
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.47.002,4.799167839388053,0.515261939554217,4.283905899833836,0.8926351490928647
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.48.000,3.528009296835146,0.43556845913328845,3.092440837701858,0.8765398777367107
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.48.001,2.6405576337128878,0.5850797758691468,2.0554778578437407,0.7784256747895837
Pleias-1.2B + mem. Pleias-1.2B (BookMIA),bookmia100.48.002,3.4615699184230633,0.3603402279011239,3.101229690521939,0.8959026579288976
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.00.000,2.2931233331530505,0.0016154325743781039,2.2915079005786723,0.9992955317531235
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.00.001,2.2945786383900586,0.027661436708697574,2.2669172016813612,0.9879448730821857
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.00.002,2.304467010319952,0.0030118045747537523,2.301455205745198,0.9986930580645043
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.00.003,2.5568370931425535,0.007045651808895292,2.549791441333658,0.9972443876742121
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.06.000,3.6699898756456184,0.009149487206982545,3.660840388438636,0.9975069448371781
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.06.001,2.7982810659566892,0.0017897018881583905,2.796491364068531,0.999360428117843
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.06.002,2.9471490007042345,0.08050337992894444,2.86664562077529,0.9726843196900775
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.06.003,2.9098338583346712,0.0017916910500307313,2.9080421672846404,0.9993842634537712
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.07.000,2.371572096542232,0.010155132594754208,2.3614169639474776,0.9957179743303776
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.07.001,2.8201726315882434,0.009383986540110257,2.810788645048133,0.9966725488947017
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.07.002,2.323396685880594,0.00637547398227274,2.317021211898321,0.9972559683755181
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.07.003,3.127726883923432,0.03296940588228141,3.09475747804115,0.9894589882346363
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.12.000,2.6893575401601395,0.0011874278850596421,2.68817011227508,0.9995584715429883
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.12.001,2.993919392044728,0.0029497789078706004,2.990969613136857,0.9990147433776244
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.12.002,3.0449160051560313,0.005937268147049676,3.0389787370089816,0.9980501044570701
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.12.003,2.6780997600443306,0.004577964559553648,2.6735217954847768,0.9982905922221964
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.13.000,2.5586798572441927,0.008663620907571628,2.5500162363366212,0.9966140270018373
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.13.001,2.9080144102747485,0.002282869236883774,2.9057315410378646,0.9992149732034278
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.13.002,2.408470180391137,0.045239941887566075,2.363230238503571,0.9812163163754766
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.13.003,2.133915072727656,0.0008646621279868477,2.1330504105996693,0.9995948001215992
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.14.000,1.8483690966805222,0.005051862241473495,1.8433172344390487,0.9972668541956549
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.14.001,2.06681728370696,0.04011960845794822,2.026697675249012,0.9805887009102269
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.14.002,2.244937503885012,0.005843068466894419,2.2390944354181177,0.9973972244408663
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.14.003,2.3547305006803994,0.005936887724314828,2.3487936129560847,0.9974787400415465
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.15.000,2.7574672458747824,0.028593217310839542,2.728874028563943,0.9896306230459798
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.15.001,2.8846325271415636,0.006326859544611397,2.878305667596952,0.9978067017254081
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.15.002,2.745179477293277,0.006109807942590048,2.739069669350687,0.9977743502772306
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.15.003,3.0166692368657095,0.010563115429364675,3.006106121436345,0.9964984177581432
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.16.000,2.5090222941429317,0.016339772351527247,2.4926825217914046,0.9934875937971254
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.16.001,2.378115764409813,0.0067328773404795135,2.3713828870693336,0.9971688185069701
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.16.002,1.830101255176777,0.058872004124623345,1.7712292510521537,0.967831285860226
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.17.000,2.7897859130861846,0.005821567034678855,2.783964346051506,0.9979132567099965
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.17.001,2.343744684439578,0.025494859890031082,2.318249824549547,0.9891221684429645
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.17.002,1.9888120124832958,0.06645937252736354,1.9223526399559323,0.9665833813803346
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.19.000,2.5161489503578713,0.17037989656245145,2.34576905379542,0.9322854489444202
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.19.001,2.570028027642126,0.007537473033882709,2.5624905546082433,0.9970671630998523
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.19.002,2.412350500371934,0.0808022279408893,2.331548272431045,0.9665047728642951
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.20.000,1.2816019538809982,0.021409439762349814,1.2601925141186483,0.9832947822079102
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.20.001,1.0701311201398425,0.04733000618935209,1.0228011139504904,0.9557717691798673
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.20.002,1.0702826032416548,0.017130404200416633,1.0531521990412382,0.9839945037427196
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.21.000,2.905108673244037,0.0024474857466994094,2.902661187497338,0.9991575235139254
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.21.001,3.209416191475254,0.030788725378827486,3.1786274660964264,0.9904067520253037
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.21.002,3.043906032347069,0.012024070370492449,3.0318819619765764,0.9960497892370149
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.22.000,2.1845710699179968,0.006320254475458984,2.1782508154425377,0.9971068670813734
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.22.001,2.500181808705799,0.050303131026331424,2.4498786776794677,0.9798802107706037
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.22.002,2.7362351505411167,0.0057381938606438,2.7304969566804727,0.9979028871624908
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.23.000,2.7789617902687374,0.1395774667563615,2.6393843235123757,0.9497735207280904
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.23.001,2.3493844720810557,0.014879384275404917,2.334505087805651,0.9936666882529342
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.23.002,2.967206399168982,0.005609032002661522,2.9615973671663203,0.998109658969382
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.28.000,2.478120574403451,0.013547714964096522,2.464572859439355,0.994533068687605
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.28.001,2.9625882985597176,0.04148287664612175,2.921105421913596,0.9859977585592001
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.28.002,3.256084767824632,0.004299528056405402,3.2517852397682265,0.9986795405024796
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.29.000,2.079655479892817,0.14947287070275858,1.9301826091900582,0.928126138128195
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.29.001,2.0116128335632095,0.20758312164690132,1.8040297119163082,0.8968076171600052
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.29.002,2.0047803379238442,0.0013411625198607169,2.0034391754039835,0.9993310177207496
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.30.000,2.5364921898681407,0.017824458154322972,2.5186677317138177,0.9929727920213901
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.30.001,3.1615439504441323,0.07447124437204086,3.0870727060720915,0.9764446594640637
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.30.002,3.3689780777143636,0.15876375605542822,3.2102143216589356,0.9528748028651053
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.32.000,2.294556786489516,0.00936413703055984,2.2851926494589563,0.9959189778672306
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.32.001,2.2931321266878513,0.0857180288577343,2.207414097830117,0.9626196729529303
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.32.002,2.8961029640884557,0.0027391855634036955,2.893363778525052,0.9990541822589288
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.33.000,1.7677962095260613,0.013204381007064652,1.7545918285189968,0.9925305977375046
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.33.001,2.8146357717870423,0.06104487106851535,2.753590900718527,0.9783116267900775
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.33.002,2.3751763832800257,0.14763189101884347,2.227544492261182,0.9378438199124524
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.34.000,2.711366379087849,0.0019255881152391296,2.70944079097261,0.999289808957546
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.34.001,3.4887497968360375,0.00374993048944083,3.484999866346597,0.9989251363073266
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.34.002,2.5813266386986773,0.030999603718015342,2.550327034980662,0.9879908248521221
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.35.000,2.1971742935573753,0.001994089957148561,2.1951802036002266,0.9990924297799243
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.35.003,2.5832659909697653,0.0012448371035409236,2.5820211538662243,0.9995181150110394
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.35.004,1.5966239139580325,0.0034917188848412376,1.5931321950731911,0.9978130611383709
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.36.000,2.6138000520520785,0.059135640659534035,2.5546644113925443,0.9773756065950389
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.36.001,2.784277431399625,0.02072599788750145,2.763551433512123,0.9925560586550161
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.36.002,3.0943641028986844,0.010076477998523072,3.084287624900161,0.9967436029945268
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.37.000,2.7243433811991418,0.0052988799584900905,2.719044501240652,0.9980549882239302
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.37.001,2.765579716344023,0.17650983642695475,2.5890698799170684,0.9361761892510938
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.37.002,2.7949618769437827,0.0006353206064689416,2.794326556337314,0.9997726907791803
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.38.000,1.9774954478447153,0.01158009204491945,1.965915355799796,0.9941440613390333
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.38.001,3.0099300964440254,0.07167210760852305,2.9382579888355025,0.9761881155668042
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.38.002,2.7612440354357,0.005456584300986833,2.7557874511347134,0.998023867419554
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.39.000,2.3294527384911334,0.009849637006627991,2.3196031014845055,0.9957716948518097
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.39.001,1.9919828850391346,0.0012009885077722189,1.9907818965313624,0.9993970889424842
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.39.002,2.642720357171045,0.2824535380421453,2.3602668191288996,0.8931201565554581
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.41.000,1.958501587739995,0.002694970911617849,1.9558066168283772,0.9986239628660564
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.41.001,2.211778772283519,0.041277858982045036,2.170500913301474,0.9813372569176851
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.41.002,2.4427159768228606,0.0008886409457837807,2.441827335877077,0.9996362078300485
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.43.000,3.152359439938313,0.0036179617324032364,3.1487414782059098,0.9988523003796566
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.43.001,3.166189827245513,0.07026274166805467,3.0959270855774585,0.9778084241622427
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.43.002,3.393322156976609,0.03875957858469581,3.354562578391913,0.9885776897118339
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.44.000,2.679287550636832,0.004326148242521084,2.674961402394311,0.9983853363400682
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.44.001,3.0769747912520815,0.004400612452295651,3.072574178799786,0.9985698249901798
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.44.002,2.7973106845466345,0.006483593280989434,2.790827091265645,0.9976822047987708
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.46.000,2.8689847593050217,0.007884183796205146,2.8611005755088166,0.9972519255215162
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.46.001,2.6475486194695503,0.006270064346861659,2.6412785551226885,0.9976317472318533
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.46.002,2.2057520210797,0.00990425348028623,2.195847767599414,0.9955098064580088
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.47.000,4.097469312184478,0.07188514289840098,4.025584169286077,0.9824562095719328
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.47.001,2.1833607088588347,0.09491036377133505,2.0884503450875,0.9565301494222906
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.47.002,4.3588222784533945,0.008622096753916201,4.350200181699479,0.9980219205548854
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.48.000,3.376812061278185,0.021448579300142052,3.355363481978043,0.9936482756780893
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.48.001,2.4058738388611296,0.00783593180553429,2.3980379070555955,0.9967429997039065
Phi-3.5-mini + mem. Phi-3.5-mini (BookMIA),bookmia100.48.002,3.3886968195057388,0.006784458776981239,3.3819123607287573,0.9979979150870243
