prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.46,tokenswap,a_game_of_thrones,49,0.0,2,0.1078
bookmia.01.49,tokenswap,a_game_of_thrones,47,0.0,2,0.1337
bookmia.01.51,tokenswap,a_game_of_thrones,51,0.0,4,0.1425
bookmia.01.52,tokenswap,a_game_of_thrones,32,0.0,14,0.1871
bookmia.01.58,tokenswap,a_game_of_thrones,50,0.0,2,0.1127
bookmia.01.59,tokenswap,a_game_of_thrones,50,0.0,3,0.1547
bookmia.01.60,tokenswap,a_game_of_thrones,52,0.0,3,0.1311
bookmia.01.62,tokenswap,a_game_of_thrones,48,0.0,5,0.1591
bookmia.01.69,tokenswap,a_game_of_thrones,50,0.0,2,0.1348
bookmia.01.71,tokenswap,a_game_of_thrones,47,0.0,2,0.1551
bookmia.01.73,tokenswap,a_game_of_thrones,39,0.0,3,0.1394
bookmia.01.74,tokenswap,a_game_of_thrones,43,0.0,3,0.1061
bookmia.01.75,tokenswap,a_game_of_thrones,40,0.0,4,0.1721
bookmia.01.76,tokenswap,a_game_of_thrones,49,0.0,2,0.1351
bookmia.01.77,tokenswap,a_game_of_thrones,45,0.0,3,0.1351
bookmia.01.78,tokenswap,a_game_of_thrones,41,0.0,10,0.2047
bookmia.01.79,tokenswap,a_game_of_thrones,47,0.0,4,0.168
bookmia.01.81,tokenswap,a_game_of_thrones,53,0.0,2,0.162
bookmia.01.82,tokenswap,a_game_of_thrones,38,0.0,2,0.1144
bookmia.01.83,tokenswap,a_game_of_thrones,43,0.0,9,0.1727
bookmia.01.87,tokenswap,a_game_of_thrones,40,0.0,2,0.1253
bookmia.01.88,tokenswap,a_game_of_thrones,51,0.0,3,0.1281
bookmia.01.89,tokenswap,a_game_of_thrones,43,0.0,4,0.1341
bookmia.01.90,tokenswap,a_game_of_thrones,41,0.0,2,0.1043
bookmia.01.97,tokenswap,a_game_of_thrones,43,0.0,3,0.1299
bookmia.07.02,tokenswap,casino_royale,58,0.0,3,0.1452
bookmia.07.03,tokenswap,casino_royale,39,0.0,2,0.1398
bookmia.07.04,tokenswap,casino_royale,26,0.0,3,0.1492
bookmia.07.05,tokenswap,casino_royale,68,0.0,2,0.1337
bookmia.07.06,tokenswap,casino_royale,29,0.0,2,0.1394
bookmia.07.07,tokenswap,casino_royale,46,0.0,3,0.1481
bookmia.07.08,tokenswap,casino_royale,36,0.0,4,0.1803
bookmia.07.09,tokenswap,casino_royale,43,0.0,2,0.1425
bookmia.07.15,tokenswap,casino_royale,49,0.0,2,0.123
bookmia.07.16,tokenswap,casino_royale,40,0.0,3,0.1209
bookmia.07.17,tokenswap,casino_royale,38,0.0,5,0.1146
bookmia.07.20,tokenswap,casino_royale,37,0.0,2,0.1478
bookmia.07.24,tokenswap,casino_royale,44,0.0,8,0.1891
bookmia.07.25,tokenswap,casino_royale,26,0.0,2,0.1285
bookmia.07.26,tokenswap,casino_royale,38,0.0,2,0.1383
bookmia.07.28,tokenswap,casino_royale,46,0.0,3,0.1403
bookmia.07.29,tokenswap,casino_royale,37,0.0,8,0.1657
bookmia.07.30,tokenswap,casino_royale,35,0.0,6,0.1492
bookmia.07.31,tokenswap,casino_royale,47,0.0,2,0.1505
bookmia.07.32,tokenswap,casino_royale,49,0.0,6,0.1707
bookmia.07.37,tokenswap,casino_royale,49,0.0,2,0.1287
bookmia.07.40,tokenswap,casino_royale,31,0.0,2,0.1377
bookmia.07.41,tokenswap,casino_royale,52,0.0,3,0.1653
bookmia.07.43,tokenswap,casino_royale,45,0.0,4,0.1134
bookmia.07.44,tokenswap,casino_royale,42,0.0,7,0.2031
bookmia.07.47,tokenswap,casino_royale,49,0.0,2,0.133
bookmia.07.49,tokenswap,casino_royale,40,0.0,7,0.1496
bookmia.07.53,tokenswap,casino_royale,55,0.0,3,0.188
bookmia.07.54,tokenswap,casino_royale,52,0.0,3,0.147
bookmia.07.55,tokenswap,casino_royale,33,0.0,2,0.137
bookmia.07.56,tokenswap,casino_royale,49,0.0,6,0.1868
bookmia.07.57,tokenswap,casino_royale,46,0.0,7,0.1604
bookmia.07.59,tokenswap,casino_royale,39,0.0,6,0.1923
bookmia.07.61,tokenswap,casino_royale,47,0.0,5,0.1838
bookmia.07.62,tokenswap,casino_royale,40,0.0,4,0.1813
bookmia.07.63,tokenswap,casino_royale,56,0.0,3,0.1703
bookmia.07.66,tokenswap,casino_royale,34,0.0,4,0.1572
bookmia.07.70,tokenswap,casino_royale,52,0.0,2,0.1416
bookmia.07.72,tokenswap,casino_royale,39,0.0,3,0.1314
bookmia.07.73,tokenswap,casino_royale,43,0.0,2,0.1383
bookmia.07.77,tokenswap,casino_royale,30,0.0,4,0.1274
bookmia.07.80,tokenswap,casino_royale,29,0.0,2,0.12
