prompt_id,split,novel_source,S_safe,n_ref_tokens,S_safe_per_tok,S_safe_first_tok,S_risky,S_risky_per_tok,S_risky_first_tok,cap_k0.1,cap_k0.15,cap_k0.25,cap_k0.5,cap_k1,cap_k3,cap_k5
bookmia.42.45,attack_train,the_silmarillion,209.974,69,3.0431,10.046,13.156,0.1907,12.95,0.096764,0.144845,0.240753,0.479547,0.953396,1.0,1.0
bookmia.42.46,attack_train,the_silmarillion,218.866,62,3.5301,13.435,15.461,0.2494,12.501,0.092792,0.138911,0.230919,0.460053,0.915128,1.0,1.0
bookmia.42.47,attack_train,the_silmarillion,265.325,74,3.5855,16.796,11.821,0.1597,11.563,0.076396,0.114409,0.190282,0.379398,0.755887,1.0,1.0
bookmia.42.48,attack_train,the_silmarillion,183.121,70,2.616,0.494,0.356,0.0051,0.0,0.111122,0.166283,0.276262,0.549845,1.0,1.0,1.0
bookmia.42.50,attack_train,the_silmarillion,178.907,70,2.5558,13.502,10.644,0.1521,9.318,0.11377,0.170235,0.282804,0.56278,1.0,1.0,1.0
bookmia.42.54,attack_train,the_silmarillion,231.887,68,3.4101,14.154,18.174,0.2673,14.25,0.087529,0.131048,0.217883,0.434196,0.864202,1.0,1.0
bookmia.42.55,attack_train,the_silmarillion,202.742,62,3.27,11.828,14.351,0.2315,13.04,0.100254,0.150057,0.249389,0.496656,0.986821,1.0,1.0
bookmia.42.58,attack_train,the_silmarillion,212.655,67,3.174,11.307,11.459,0.171,11.194,0.095531,0.143003,0.237702,0.473498,0.941538,1.0,1.0
bookmia.42.61,attack_train,the_silmarillion,328.329,79,4.1561,12.839,10.389,0.1315,10.003,0.061619,0.092309,0.153593,0.306449,0.61118,1.0,1.0
bookmia.42.62,attack_train,the_silmarillion,190.944,61,3.1302,11.272,13.716,0.2249,12.627,0.106519,0.159412,0.264884,0.527336,1.0,1.0,1.0
bookmia.42.63,attack_train,the_silmarillion,209.736,79,2.6549,15.47,12.614,0.1597,12.194,0.096875,0.145011,0.241028,0.480091,0.954463,1.0,1.0
bookmia.42.64,attack_train,the_silmarillion,233.752,69,3.3877,13.645,13.157,0.1907,12.127,0.086823,0.129994,0.216135,0.430728,0.85736,1.0,1.0
bookmia.42.65,attack_train,the_silmarillion,209.171,56,3.7352,16.475,19.676,0.3514,17.375,0.097139,0.145406,0.241683,0.481388,0.957003,1.0,1.0
bookmia.42.68,attack_train,the_silmarillion,190.254,60,3.1709,13.651,13.147,0.2191,13.001,0.10691,0.159995,0.26585,0.529247,1.0,1.0,1.0
bookmia.42.69,attack_train,the_silmarillion,199.978,62,3.2255,11.179,14.586,0.2353,9.626,0.101655,0.152149,0.252855,0.503521,1.0,1.0,1.0
bookmia.42.70,attack_train,the_silmarillion,178.199,62,2.8742,12.601,12.613,0.2034,12.279,0.114228,0.170918,0.283933,0.565013,1.0,1.0,1.0
bookmia.42.72,attack_train,the_silmarillion,165.363,60,2.756,15.904,11.607,0.1934,11.45,0.123203,0.184309,0.30609,0.608778,1.0,1.0,1.0
bookmia.42.74,attack_train,the_silmarillion,144.831,65,2.2282,14.415,9.732,0.1497,8.146,0.140899,0.210693,0.349699,0.694708,1.0,1.0,1.0
bookmia.42.78,attack_train,the_silmarillion,180.432,57,3.1655,14.614,15.665,0.2748,14.102,0.112798,0.168784,0.280401,0.55803,1.0,1.0,1.0
bookmia.42.79,attack_train,the_silmarillion,246.215,62,3.9712,13.353,18.601,0.3,12.511,0.082386,0.123362,0.205136,0.408897,0.814248,1.0,1.0
bookmia.42.80,attack_train,the_silmarillion,227.415,71,3.203,17.59,20.065,0.2826,14.077,0.089268,0.133647,0.222191,0.442744,0.881054,1.0,1.0
bookmia.42.86,attack_train,the_silmarillion,202.464,63,3.2137,17.406,15.153,0.2405,14.069,0.100393,0.150265,0.249733,0.497338,0.988148,1.0,1.0
bookmia.42.87,attack_train,the_silmarillion,176.198,63,2.7968,14.988,9.962,0.1581,9.753,0.11554,0.172876,0.287175,0.571419,1.0,1.0,1.0
bookmia.42.89,attack_train,the_silmarillion,214.952,66,3.2568,4.019,8.909,0.135,7.383,0.094499,0.141462,0.235147,0.468436,0.931601,1.0,1.0
bookmia.42.90,attack_train,the_silmarillion,194.092,64,3.0327,15.439,13.155,0.2055,10.862,0.104772,0.156804,0.260565,0.518787,1.0,1.0,1.0
bookmia.42.91,attack_train,the_silmarillion,220.06,60,3.6677,11.899,11.081,0.1847,10.784,0.092283,0.138151,0.229659,0.457555,0.910216,1.0,1.0
bookmia.42.98,attack_train,the_silmarillion,176.291,64,2.7546,14.023,10.658,0.1665,8.697,0.115478,0.172784,0.287022,0.571118,1.0,1.0,1.0
bookmia.42.99,attack_train,the_silmarillion,194.765,61,3.1929,11.77,16.008,0.2624,9.949,0.104406,0.156257,0.25966,0.516995,1.0,1.0,1.0
bookmia.44.00,attack_train,their_eyes_were_watching_god,259.314,59,4.3952,13.795,14.75,0.25,14.473,0.078184,0.117082,0.194718,0.388209,0.77333,1.0,1.0
bookmia.44.01,attack_train,their_eyes_were_watching_god,247.947,71,3.4922,13.72,11.705,0.1649,11.401,0.081804,0.122493,0.203695,0.406036,0.808593,1.0,1.0
bookmia.44.02,attack_train,their_eyes_were_watching_god,200.209,59,3.3934,12.909,15.863,0.2689,10.873,0.101536,0.151972,0.252562,0.50294,0.998996,1.0,1.0
bookmia.44.03,attack_train,their_eyes_were_watching_god,285.197,61,4.6754,15.882,10.648,0.1746,9.376,0.071026,0.106379,0.176954,0.352911,0.703401,1.0,1.0
bookmia.44.04,attack_train,their_eyes_were_watching_god,239.145,60,3.9857,15.025,15.462,0.2577,13.414,0.084846,0.127039,0.211234,0.421002,0.838164,1.0,1.0
bookmia.44.05,attack_train,their_eyes_were_watching_god,185.291,66,2.8074,9.124,12.592,0.1908,12.438,0.109806,0.164319,0.27301,0.543412,1.0,1.0,1.0
bookmia.44.08,attack_train,their_eyes_were_watching_god,197.055,64,3.079,7.755,8.973,0.1402,8.15,0.103179,0.154425,0.256626,0.510989,1.0,1.0,1.0
bookmia.44.10,attack_train,their_eyes_were_watching_god,236.706,57,4.1527,15.305,13.642,0.2393,12.565,0.085729,0.128359,0.213423,0.425346,0.84674,1.0,1.0
bookmia.44.16,attack_train,their_eyes_were_watching_god,248.546,72,3.452,11.958,14.15,0.1965,9.832,0.081605,0.122196,0.203201,0.405056,0.806656,1.0,1.0
bookmia.44.19,attack_train,their_eyes_were_watching_god,255.007,73,3.4932,11.146,18.237,0.2498,11.196,0.079518,0.119075,0.198025,0.394777,0.786327,1.0,1.0
bookmia.44.22,attack_train,their_eyes_were_watching_god,161.569,63,2.5646,10.76,15.288,0.2427,9.632,0.126132,0.188677,0.313313,0.623031,1.0,1.0,1.0
bookmia.44.23,attack_train,their_eyes_were_watching_god,221.804,56,3.9608,14.068,17.487,0.3123,8.821,0.09155,0.137056,0.227844,0.453954,0.903131,1.0,1.0
bookmia.44.25,attack_train,their_eyes_were_watching_god,202.115,63,3.2082,16.021,9.112,0.1446,8.133,0.100568,0.150526,0.250167,0.498197,0.989817,1.0,1.0
bookmia.44.27,attack_train,their_eyes_were_watching_god,191.82,63,3.0448,0.706,6.16,0.0978,5.273,0.106027,0.158677,0.263668,0.524929,1.0,1.0,1.0
bookmia.44.30,attack_train,their_eyes_were_watching_god,220.499,59,3.7373,1.736,0.721,0.0122,0.041,0.092097,0.137874,0.2292,0.456643,0.908422,1.0,1.0
bookmia.44.32,attack_train,their_eyes_were_watching_god,251.488,71,3.5421,14.985,11.717,0.165,10.131,0.080641,0.120755,0.200811,0.40031,0.797271,1.0,1.0
bookmia.44.33,attack_train,their_eyes_were_watching_god,233.538,62,3.7667,11.497,8.185,0.132,7.891,0.086904,0.130114,0.216334,0.431123,0.85814,1.0,1.0
bookmia.44.34,attack_train,their_eyes_were_watching_god,194.466,57,3.4117,16.495,12.727,0.2233,12.39,0.104568,0.156499,0.260062,0.51779,1.0,1.0,1.0
bookmia.44.36,attack_train,their_eyes_were_watching_god,187.643,61,3.0761,11.393,16.616,0.2724,8.317,0.108414,0.162241,0.26957,0.536607,1.0,1.0,1.0
bookmia.44.40,attack_train,their_eyes_were_watching_god,275.034,69,3.986,12.183,13.176,0.191,11.313,0.073675,0.11034,0.183529,0.365979,0.729306,1.0,1.0
bookmia.44.45,attack_train,their_eyes_were_watching_god,233.181,64,3.6435,0.258,0.169,0.0026,0.007,0.087038,0.130315,0.216667,0.431784,0.859444,1.0,1.0
bookmia.44.46,attack_train,their_eyes_were_watching_god,220.447,64,3.4445,11.848,15.582,0.2435,15.222,0.092119,0.137907,0.229254,0.456751,0.908634,1.0,1.0
bookmia.44.47,attack_train,their_eyes_were_watching_god,270.159,67,4.0322,11.239,13.693,0.2044,13.218,0.075017,0.112346,0.186859,0.372597,0.742417,1.0,1.0
bookmia.44.49,attack_train,their_eyes_were_watching_god,231.182,61,3.7899,17.111,15.197,0.2491,12.566,0.087798,0.131451,0.218551,0.435522,0.866817,1.0,1.0
bookmia.44.50,attack_train,their_eyes_were_watching_god,246.237,66,3.7309,7.145,9.987,0.1513,9.313,0.082378,0.123351,0.205117,0.40886,0.814175,1.0,1.0
bookmia.44.51,attack_train,their_eyes_were_watching_god,224.616,77,2.9171,12.199,16.42,0.2132,12.468,0.090392,0.135326,0.224976,0.448266,0.891933,1.0,1.0
bookmia.44.52,attack_train,their_eyes_were_watching_god,235.19,57,4.1261,6.958,14.407,0.2528,12.69,0.086287,0.129193,0.214806,0.428091,0.852158,1.0,1.0
bookmia.44.53,attack_train,their_eyes_were_watching_god,218.913,60,3.6485,12.526,10.619,0.177,10.32,0.092772,0.138881,0.230869,0.459954,0.914934,1.0,1.0
bookmia.44.54,attack_train,their_eyes_were_watching_god,197.685,75,2.6358,0.2,1.54,0.0205,0.002,0.102847,0.153929,0.255804,0.509361,1.0,1.0,1.0
bookmia.44.58,attack_train,their_eyes_were_watching_god,161.238,58,2.78,18.565,7.162,0.1235,6.335,0.126394,0.189068,0.31396,0.624306,1.0,1.0,1.0
bookmia.44.61,attack_train,their_eyes_were_watching_god,261.785,61,4.2916,6.252,18.557,0.3042,10.503,0.077439,0.115969,0.19287,0.384538,0.766064,1.0,1.0
bookmia.44.62,attack_train,their_eyes_were_watching_god,210.476,59,3.5674,11.851,26.393,0.4473,12.94,0.096531,0.144496,0.240176,0.478402,0.951154,1.0,1.0
bookmia.44.67,attack_train,their_eyes_were_watching_god,209.247,59,3.5466,14.128,12.949,0.2195,12.564,0.097104,0.145352,0.241594,0.481213,0.956661,1.0,1.0
bookmia.44.68,attack_train,their_eyes_were_watching_god,208.038,67,3.105,11.733,11.128,0.1661,10.449,0.097674,0.146204,0.243006,0.484011,0.962137,1.0,1.0
bookmia.44.72,attack_train,their_eyes_were_watching_god,198.506,65,3.0539,12.576,26.235,0.4036,21.646,0.102417,0.153287,0.25474,0.507254,1.0,1.0,1.0
bookmia.44.73,attack_train,their_eyes_were_watching_god,248.318,57,4.3565,11.738,12.203,0.2141,11.001,0.081681,0.122309,0.203389,0.405428,0.807392,1.0,1.0
bookmia.44.74,attack_train,their_eyes_were_watching_god,255.595,69,3.7043,14.229,14.231,0.2063,13.438,0.079333,0.118799,0.197567,0.393867,0.784527,1.0,1.0
bookmia.44.75,attack_train,their_eyes_were_watching_god,210.521,64,3.2894,13.331,14.429,0.2254,13.063,0.09651,0.144465,0.240124,0.4783,0.950954,1.0,1.0
bookmia.44.76,attack_train,their_eyes_were_watching_god,217.416,75,2.8989,13.194,20.635,0.2751,19.118,0.093417,0.139846,0.232468,0.463123,0.921165,1.0,1.0
bookmia.44.81,attack_train,their_eyes_were_watching_god,269.657,68,3.9655,15.196,12.515,0.184,11.876,0.075158,0.112557,0.187209,0.373292,0.743793,1.0,1.0
bookmia.44.82,attack_train,their_eyes_were_watching_god,314.213,73,4.3043,11.533,19.042,0.2609,13.269,0.064412,0.096486,0.16053,0.320251,0.638593,1.0,1.0
bookmia.44.85,attack_train,their_eyes_were_watching_god,223.236,60,3.7206,13.401,14.601,0.2434,13.381,0.090956,0.13617,0.226374,0.45104,0.897395,1.0,1.0
bookmia.44.87,attack_train,their_eyes_were_watching_god,267.001,67,3.9851,11.282,13.446,0.2007,13.007,0.075912,0.113686,0.189081,0.377012,0.751162,1.0,1.0
bookmia.44.88,attack_train,their_eyes_were_watching_god,199.764,66,3.0267,1.77,0.444,0.0067,0.144,0.101765,0.152313,0.253127,0.50406,1.0,1.0,1.0
bookmia.44.89,attack_train,their_eyes_were_watching_god,252.286,67,3.7655,12.674,12.201,0.1821,11.625,0.080384,0.12037,0.200172,0.399042,0.794763,1.0,1.0
bookmia.44.92,attack_train,their_eyes_were_watching_god,214.082,64,3.345,9.17,14.579,0.2278,14.188,0.094887,0.142042,0.236108,0.47034,0.935341,1.0,1.0
bookmia.44.93,attack_train,their_eyes_were_watching_god,295.602,66,4.4788,12.863,14.506,0.2198,13.755,0.068503,0.102607,0.170692,0.340462,0.678709,1.0,1.0
bookmia.44.94,attack_train,their_eyes_were_watching_god,243.618,64,3.8065,10.786,17.444,0.2726,15.856,0.083273,0.124688,0.207334,0.413262,0.822874,1.0,1.0
bookmia.44.95,attack_train,their_eyes_were_watching_god,221.436,72,3.0755,7.249,43.623,0.6059,6.697,0.091704,0.137286,0.228225,0.454709,0.904617,1.0,1.0
bookmia.44.98,attack_train,their_eyes_were_watching_god,217.753,65,3.35,11.839,13.775,0.2119,9.944,0.093271,0.139627,0.232106,0.462406,0.919755,1.0,1.0
bookmia.46.01,attack_train,to_kill_a_mockingbird,210.387,62,3.3933,14.597,26.323,0.4246,9.566,0.096572,0.144558,0.240278,0.478605,0.951551,1.0,1.0
bookmia.46.02,attack_train,to_kill_a_mockingbird,209.639,68,3.0829,12.469,15.264,0.2245,14.661,0.09692,0.145078,0.24114,0.480313,0.954898,1.0,1.0
bookmia.46.04,attack_train,to_kill_a_mockingbird,233.149,64,3.643,14.645,10.283,0.1607,9.824,0.08705,0.130333,0.216697,0.431843,0.859561,1.0,1.0
bookmia.46.05,attack_train,to_kill_a_mockingbird,215.269,70,3.0753,11.737,14.227,0.2032,14.125,0.094359,0.141252,0.234799,0.467745,0.930245,1.0,1.0
bookmia.46.07,attack_train,to_kill_a_mockingbird,202.516,71,2.8523,14.746,15.89,0.2238,8.961,0.100367,0.150226,0.249669,0.497211,0.987899,1.0,1.0
bookmia.46.08,attack_train,to_kill_a_mockingbird,229.069,73,3.1379,1.928,8.881,0.1217,0.012,0.088617,0.132674,0.220578,0.439544,0.874746,1.0,1.0
bookmia.46.09,attack_train,to_kill_a_mockingbird,184.051,64,2.8758,10.939,9.579,0.1497,8.265,0.110555,0.165436,0.274859,0.54707,1.0,1.0,1.0
bookmia.46.10,attack_train,to_kill_a_mockingbird,248.707,57,4.3633,15.333,11.37,0.1995,11.254,0.081552,0.122116,0.203069,0.404793,0.806136,1.0,1.0
bookmia.46.13,attack_train,to_kill_a_mockingbird,204.444,67,3.0514,5.862,7.997,0.1194,7.762,0.09941,0.148797,0.247302,0.492521,0.978766,1.0,1.0
bookmia.46.15,attack_train,to_kill_a_mockingbird,188.368,59,3.1927,12.188,16.926,0.2869,12.002,0.107992,0.161611,0.268526,0.534543,1.0,1.0,1.0
bookmia.46.16,attack_train,to_kill_a_mockingbird,165.481,59,2.8048,9.332,15.666,0.2655,12.501,0.123114,0.184176,0.305871,0.608345,1.0,1.0,1.0
bookmia.46.19,attack_train,to_kill_a_mockingbird,204.15,61,3.3467,5.166,5.249,0.0861,5.197,0.099555,0.149013,0.24766,0.493231,0.980149,1.0,1.0
bookmia.46.20,attack_train,to_kill_a_mockingbird,188.978,60,3.1496,10.39,12.25,0.2042,12.003,0.10764,0.161085,0.267655,0.532819,1.0,1.0,1.0
bookmia.46.21,attack_train,to_kill_a_mockingbird,180.649,70,2.5807,14.546,9.082,0.1297,7.362,0.112661,0.168579,0.280063,0.55736,1.0,1.0,1.0
bookmia.46.22,attack_train,to_kill_a_mockingbird,234.153,60,3.9025,15.169,16.846,0.2808,9.14,0.086673,0.12977,0.215763,0.429989,0.855903,1.0,1.0
bookmia.46.24,attack_train,to_kill_a_mockingbird,177.464,62,2.8623,11.652,11.328,0.1827,11.071,0.114706,0.171632,0.285115,0.567349,1.0,1.0,1.0
bookmia.46.25,attack_train,to_kill_a_mockingbird,215.243,62,3.4717,1.849,2.009,0.0324,0.016,0.09437,0.141269,0.234828,0.467802,0.930356,1.0,1.0
bookmia.46.27,attack_train,to_kill_a_mockingbird,179.593,58,3.0964,11.859,8.588,0.1481,8.38,0.113331,0.169579,0.281718,0.560633,1.0,1.0,1.0
bookmia.46.30,attack_train,to_kill_a_mockingbird,261.167,77,3.3918,8.709,10.945,0.1421,10.815,0.077624,0.116245,0.193328,0.385449,0.767868,1.0,1.0
bookmia.46.31,attack_train,to_kill_a_mockingbird,199.649,66,3.025,12.307,10.671,0.1617,10.515,0.101824,0.152402,0.253274,0.504351,1.0,1.0,1.0
bookmia.46.32,attack_train,to_kill_a_mockingbird,187.634,68,2.7593,8.355,11.106,0.1633,10.688,0.10842,0.162249,0.269583,0.536632,1.0,1.0,1.0
bookmia.46.33,attack_train,to_kill_a_mockingbird,208.957,61,3.4255,12.289,10.79,0.1769,10.143,0.09724,0.145556,0.241932,0.481881,0.957969,1.0,1.0
bookmia.46.34,attack_train,to_kill_a_mockingbird,201.482,68,2.963,2.447,0.6,0.0088,0.006,0.100888,0.151003,0.250957,0.499762,0.992855,1.0,1.0
bookmia.46.35,attack_train,to_kill_a_mockingbird,210.926,60,3.5154,16.296,15.519,0.2587,15.002,0.096323,0.144186,0.239661,0.477381,0.949153,1.0,1.0
bookmia.46.36,attack_train,to_kill_a_mockingbird,180.381,68,2.6527,10.602,12.931,0.1902,9.48,0.11283,0.168832,0.280481,0.558187,1.0,1.0,1.0
bookmia.46.39,attack_train,to_kill_a_mockingbird,200.66,62,3.2365,14.333,12.747,0.2056,12.501,0.101305,0.151627,0.251991,0.50181,0.996818,1.0,1.0
bookmia.46.40,attack_train,to_kill_a_mockingbird,234.626,66,3.5549,0.819,0.644,0.0098,0.024,0.086497,0.129506,0.215325,0.429122,0.854191,1.0,1.0
bookmia.46.41,attack_train,to_kill_a_mockingbird,237.291,63,3.7665,13.726,17.939,0.2847,17.094,0.085515,0.12804,0.212894,0.424296,0.844667,1.0,1.0
bookmia.46.42,attack_train,to_kill_a_mockingbird,205.48,68,3.0218,13.313,15.51,0.2281,15.313,0.098903,0.14804,0.246048,0.490038,0.973919,1.0,1.0
bookmia.46.46,attack_train,to_kill_a_mockingbird,180.038,59,3.0515,16.532,14.399,0.2441,13.133,0.113047,0.169156,0.281018,0.559249,1.0,1.0,1.0
bookmia.46.50,attack_train,to_kill_a_mockingbird,166.539,65,2.5621,12.796,11.975,0.1842,11.136,0.122323,0.182996,0.303918,0.60449,1.0,1.0,1.0
bookmia.46.52,attack_train,to_kill_a_mockingbird,202.141,67,3.017,16.451,22.515,0.336,21.064,0.100555,0.150507,0.250135,0.498133,0.989692,1.0,1.0
bookmia.46.53,attack_train,to_kill_a_mockingbird,229.905,68,3.3809,17.811,15.996,0.2352,14.127,0.088291,0.132187,0.219772,0.437944,0.871592,1.0,1.0
bookmia.46.59,attack_train,to_kill_a_mockingbird,153.76,68,2.2612,4.499,6.926,0.1018,5.257,0.132618,0.198349,0.329303,0.654556,1.0,1.0,1.0
bookmia.46.61,attack_train,to_kill_a_mockingbird,234.101,67,3.4941,1.242,0.81,0.0121,0.001,0.086693,0.129799,0.215811,0.430085,0.856092,1.0,1.0
bookmia.46.62,attack_train,to_kill_a_mockingbird,211.098,66,3.1985,12.868,13.84,0.2097,13.688,0.096243,0.144067,0.239464,0.476992,0.94839,1.0,1.0
bookmia.46.65,attack_train,to_kill_a_mockingbird,260.074,64,4.0636,3.272,0.208,0.0033,0.051,0.077954,0.116737,0.194145,0.387072,0.77108,1.0,1.0
bookmia.46.66,attack_train,to_kill_a_mockingbird,192.759,61,3.16,10.934,12.306,0.2017,12.042,0.105505,0.157898,0.262377,0.522373,1.0,1.0,1.0
bookmia.46.67,attack_train,to_kill_a_mockingbird,182.26,56,3.2546,14.604,9.292,0.1659,9.188,0.111653,0.167076,0.277574,0.55244,1.0,1.0,1.0
bookmia.46.70,attack_train,to_kill_a_mockingbird,289.385,67,4.3192,4.225,20.705,0.309,9.138,0.069988,0.104828,0.174379,0.347793,0.693251,1.0,1.0
bookmia.46.72,attack_train,to_kill_a_mockingbird,198.353,63,3.1485,12.33,16.052,0.2548,8.57,0.102497,0.153406,0.254938,0.507646,1.0,1.0,1.0
bookmia.46.76,attack_train,to_kill_a_mockingbird,193.489,66,2.9317,14.608,13.65,0.2068,13.126,0.105102,0.157297,0.261382,0.520403,1.0,1.0,1.0
bookmia.46.77,attack_train,to_kill_a_mockingbird,212.948,72,2.9576,11.964,12.947,0.1798,12.742,0.095398,0.142805,0.237373,0.472846,0.940259,1.0,1.0
bookmia.46.79,attack_train,to_kill_a_mockingbird,243.373,61,3.9897,13.192,10.811,0.1772,10.378,0.083357,0.124814,0.207544,0.413678,0.823698,1.0,1.0
bookmia.46.80,attack_train,to_kill_a_mockingbird,218.586,64,3.4154,11.126,11.658,0.1822,10.442,0.092912,0.139091,0.231217,0.460643,0.916288,1.0,1.0
bookmia.46.82,attack_train,to_kill_a_mockingbird,205.769,66,3.1177,3.016,0.209,0.0032,0.08,0.098763,0.14783,0.245701,0.489349,0.972574,1.0,1.0
bookmia.46.87,attack_train,to_kill_a_mockingbird,179.621,69,2.6032,4.941,9.488,0.1375,9.32,0.113313,0.169552,0.281674,0.560546,1.0,1.0,1.0
bookmia.46.90,attack_train,to_kill_a_mockingbird,241.228,68,3.5475,15.236,12.174,0.179,11.714,0.084106,0.125933,0.2094,0.417362,0.830975,1.0,1.0
bookmia.46.93,attack_train,to_kill_a_mockingbird,177.268,62,2.8592,14.551,9.328,0.1505,9.131,0.114835,0.171823,0.285432,0.567975,1.0,1.0,1.0
bookmia.46.99,attack_train,to_kill_a_mockingbird,217.293,64,3.3952,17.083,16.684,0.2607,13.439,0.093471,0.139925,0.2326,0.463386,0.92168,1.0,1.0
bookmia.13.01,test,fifty_shades_of_grey,185.549,56,3.3134,11.165,215.659,3.851,10.983,0.109652,0.164088,0.272628,0.542657,1.0,1.0,1.0
bookmia.13.03,test,fifty_shades_of_grey,242.186,78,3.105,13.26,257.527,3.3016,8.607,0.08377,0.125431,0.208567,0.415709,0.827709,1.0,1.0
bookmia.13.04,test,fifty_shades_of_grey,278.299,76,3.6618,15.08,331.699,4.3645,9.715,0.072802,0.109036,0.181364,0.361677,0.72078,1.0,1.0
bookmia.13.05,test,fifty_shades_of_grey,241.346,67,3.6022,12.589,304.267,4.5413,13.993,0.084064,0.125871,0.209297,0.417158,0.830571,1.0,1.0
bookmia.13.08,test,fifty_shades_of_grey,212.657,63,3.3755,13.579,276.264,4.3851,16.943,0.09553,0.143002,0.237699,0.473494,0.941529,1.0,1.0
bookmia.13.09,test,fifty_shades_of_grey,220.263,60,3.6711,12.613,325.906,5.4318,12.493,0.092197,0.138023,0.229447,0.457133,0.909385,1.0,1.0
bookmia.13.10,test,fifty_shades_of_grey,205.507,64,3.211,9.914,257.925,4.0301,14.257,0.09889,0.148021,0.246016,0.489973,0.973793,1.0,1.0
bookmia.13.12,test,fifty_shades_of_grey,223.427,64,3.4911,20.842,252.875,3.9512,16.645,0.090878,0.136052,0.22618,0.450654,0.896635,1.0,1.0
bookmia.13.13,test,fifty_shades_of_grey,277.234,76,3.6478,11.722,337.495,4.4407,9.768,0.073085,0.109458,0.182065,0.363069,0.723539,1.0,1.0
bookmia.13.16,test,fifty_shades_of_grey,217.284,75,2.8971,14.468,298.468,3.9796,10.56,0.093474,0.139931,0.23261,0.463405,0.921718,1.0,1.0
bookmia.13.18,test,fifty_shades_of_grey,203.758,73,2.7912,2.429,258.315,3.5386,1.233,0.099748,0.149302,0.248139,0.49418,0.981999,1.0,1.0
bookmia.13.22,test,fifty_shades_of_grey,275.961,71,3.8868,4.16,276.667,3.8967,7.276,0.073425,0.109966,0.182909,0.364748,0.726865,1.0,1.0
bookmia.13.23,test,fifty_shades_of_grey,214.364,62,3.4575,15.63,301.651,4.8653,13.565,0.094761,0.141854,0.235796,0.469721,0.934125,1.0,1.0
bookmia.13.25,test,fifty_shades_of_grey,212.667,60,3.5444,0.378,296.249,4.9375,0.006,0.095526,0.142995,0.237688,0.473471,0.941485,1.0,1.0
bookmia.13.27,test,fifty_shades_of_grey,233.895,72,3.2485,18.513,260.334,3.6157,16.832,0.08677,0.129914,0.216002,0.430464,0.85684,1.0,1.0
bookmia.13.29,test,fifty_shades_of_grey,166.005,68,2.4413,0.29,249.248,3.6654,0.024,0.122721,0.18359,0.3049,0.606429,1.0,1.0,1.0
bookmia.13.31,test,fifty_shades_of_grey,158.767,66,2.4056,7.313,200.583,3.0391,8.563,0.128385,0.192037,0.31887,0.633991,1.0,1.0,1.0
bookmia.13.32,test,fifty_shades_of_grey,166.159,61,2.7239,11.996,231.532,3.7956,12.112,0.122606,0.183418,0.304616,0.605869,1.0,1.0,1.0
bookmia.13.34,test,fifty_shades_of_grey,229.699,70,3.2814,18.822,244.289,3.4898,20.255,0.088371,0.132307,0.21997,0.438337,0.872367,1.0,1.0
bookmia.13.35,test,fifty_shades_of_grey,204.867,63,3.2519,19.623,291.696,4.6301,24.137,0.099203,0.148487,0.246788,0.491504,0.976782,1.0,1.0
bookmia.13.37,test,fifty_shades_of_grey,183.345,58,3.1611,11.461,223.043,3.8456,15.458,0.110985,0.166078,0.275923,0.549174,1.0,1.0,1.0
bookmia.13.41,test,fifty_shades_of_grey,227.845,67,3.4007,11.179,219.022,3.269,15.552,0.089098,0.133392,0.22177,0.441907,0.879405,1.0,1.0
bookmia.13.42,test,fifty_shades_of_grey,173.676,61,2.8472,13.905,239.881,3.9325,14.675,0.117238,0.175409,0.291367,0.579702,1.0,1.0,1.0
bookmia.13.43,test,fifty_shades_of_grey,222.556,66,3.3721,11.19,272.364,4.1267,14.993,0.091237,0.136589,0.22707,0.452419,0.90011,1.0,1.0
bookmia.13.44,test,fifty_shades_of_grey,223.692,64,3.4952,11.56,299.556,4.6806,11.52,0.090769,0.13589,0.22591,0.45012,0.895583,1.0,1.0
bookmia.13.45,test,fifty_shades_of_grey,214.272,65,3.2965,8.62,202.924,3.1219,9.637,0.094802,0.141915,0.235898,0.469923,0.934521,1.0,1.0
bookmia.13.46,test,fifty_shades_of_grey,203.504,64,3.1798,12.419,250.591,3.9155,15.068,0.099874,0.14949,0.24845,0.494797,0.983201,1.0,1.0
bookmia.13.47,test,fifty_shades_of_grey,228.811,60,3.8135,17.213,271.3,4.5217,12.924,0.088718,0.132825,0.220828,0.44004,0.875724,1.0,1.0
bookmia.13.51,test,fifty_shades_of_grey,183.594,57,3.2209,10.769,251.732,4.4163,12.751,0.110833,0.165851,0.275547,0.54843,1.0,1.0,1.0
bookmia.13.52,test,fifty_shades_of_grey,227.802,64,3.5594,14.217,297.62,4.6503,15.127,0.089115,0.133418,0.221812,0.441991,0.87957,1.0,1.0
bookmia.13.53,test,fifty_shades_of_grey,255.759,67,3.8173,15.038,291.755,4.3545,15.739,0.079282,0.118723,0.197439,0.393614,0.784026,1.0,1.0
bookmia.13.54,test,fifty_shades_of_grey,216.783,68,3.188,4.27,265.585,3.9057,8.357,0.093693,0.140257,0.23315,0.464477,0.923824,1.0,1.0
bookmia.13.58,test,fifty_shades_of_grey,205.837,65,3.1667,10.365,262.607,4.0401,14.234,0.09873,0.147781,0.245619,0.489188,0.972259,1.0,1.0
