prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.23,a_game_of_thrones,0.2663,0.3853,0.1479,0.6685,0.7523,0,135,0.163,30,0.3625,0.163,0.3625,0.3207,29,0.4754,0.3696,0.4925,0.3207,29,0.4754,0.4728,0.6018,0.0,16,0.2058,0.6685,0.7523
bookmia.01.26,a_game_of_thrones,0.285,0.4478,0.0816,0.705,0.827,0,66,0.0,8,0.1381,0.0,0.1381,0.0,8,0.1425,0.1,0.2197,0.705,88,0.8152,0.705,0.8152,0.705,141,0.827,0.705,0.827
bookmia.01.27,a_game_of_thrones,0.6649,0.7439,0.1715,0.7459,0.8328,0,252,0.1459,27,0.2477,0.1459,0.2477,0.1459,27,0.2698,0.2486,0.3647,0.3027,25,0.5046,0.4378,0.5415,0.7459,61,0.8328,0.7459,0.8328
bookmia.01.31,a_game_of_thrones,0.2359,0.3561,0.0881,0.7538,0.8596,0,34,0.0,7,0.1486,0.0,0.1486,0.0,16,0.1791,0.0,0.1972,0.7538,147,0.8596,0.7538,0.8596,0.7538,147,0.8596,0.7538,0.8596
bookmia.01.32,a_game_of_thrones,0.0,0.1808,0.108,0.5882,0.6646,0,112,0.0,5,0.1633,0.0,0.1633,0.4011,66,0.4881,0.4011,0.4881,0.4439,44,0.5583,0.4439,0.5583,0.0,5,0.1242,0.5882,0.6646
bookmia.01.33,a_game_of_thrones,0.7158,0.8257,0.573,0.7211,0.8379,0,245,0.7211,137,0.8379,0.7211,0.8379,0.7211,137,0.8379,0.7211,0.8379,0.7211,137,0.8379,0.7211,0.8379,0.7211,137,0.8379,0.7211,0.8379
bookmia.01.36,a_game_of_thrones,0.6946,0.7933,0.5457,0.7586,0.8627,0,236,0.4384,74,0.5301,0.4384,0.5301,0.7586,154,0.8627,0.7586,0.8627,0.7586,154,0.8627,0.7586,0.8627,0.7586,154,0.8627,0.7586,0.8627
bookmia.01.37,a_game_of_thrones,0.6649,0.7602,0.3029,0.7979,0.8724,0,138,0.7606,96,0.8402,0.7606,0.8402,0.7979,103,0.8724,0.7979,0.8724,0.7979,103,0.8724,0.7979,0.8724,0.7926,102,0.8724,0.7979,0.8724
bookmia.01.39,a_game_of_thrones,0.24,0.3429,0.3022,0.635,0.7242,0,231,0.405,50,0.5084,0.405,0.5084,0.465,93,0.5983,0.465,0.5983,0.51,49,0.6496,0.63,0.7242,0.635,88,0.7182,0.635,0.7242
bookmia.01.41,a_game_of_thrones,0.0,0.1453,0.5415,0.7913,0.8804,0,233,0.1359,28,0.2745,0.1359,0.2745,0.7864,162,0.8804,0.7864,0.8804,0.7864,162,0.8804,0.7913,0.8804,0.7864,162,0.8804,0.7913,0.8804
