prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.07.05,tokenswap,casino_royale,52,0.0,2,0.1447
bookmia.07.06,tokenswap,casino_royale,58,0.0,2,0.0986
bookmia.07.07,tokenswap,casino_royale,42,0.0,3,0.1579
bookmia.07.08,tokenswap,casino_royale,47,0.0,3,0.137
bookmia.07.09,tokenswap,casino_royale,30,0.0,2,0.1504
bookmia.07.15,tokenswap,casino_royale,55,0.0,2,0.1337
bookmia.07.16,tokenswap,casino_royale,50,0.0,4,0.1645
bookmia.07.17,tokenswap,casino_royale,61,0.0,2,0.112
bookmia.07.20,tokenswap,casino_royale,58,0.0,3,0.141
bookmia.07.24,tokenswap,casino_royale,58,0.0,8,0.1564
bookmia.07.25,tokenswap,casino_royale,48,0.0,2,0.1526
bookmia.07.26,tokenswap,casino_royale,51,0.0,2,0.1555
bookmia.07.28,tokenswap,casino_royale,48,0.0,2,0.1409
bookmia.07.29,tokenswap,casino_royale,46,0.0,2,0.1173
bookmia.07.30,tokenswap,casino_royale,48,0.0,6,0.1463
bookmia.07.31,tokenswap,casino_royale,54,0.0,3,0.1421
bookmia.07.32,tokenswap,casino_royale,61,0.0,2,0.1337
bookmia.07.37,tokenswap,casino_royale,49,0.0,2,0.155
bookmia.07.40,tokenswap,casino_royale,49,0.0,3,0.1285
bookmia.07.41,tokenswap,casino_royale,49,0.0,2,0.1695
bookmia.07.43,tokenswap,casino_royale,54,0.0,4,0.1197
bookmia.07.44,tokenswap,casino_royale,54,0.0,7,0.1865
bookmia.07.47,tokenswap,casino_royale,55,0.0,2,0.1264
bookmia.07.49,tokenswap,casino_royale,47,0.0,4,0.1675
bookmia.07.53,tokenswap,casino_royale,57,0.0,4,0.2016
bookmia.07.54,tokenswap,casino_royale,48,0.0,3,0.1818
bookmia.07.55,tokenswap,casino_royale,53,0.0,5,0.1644
bookmia.07.56,tokenswap,casino_royale,38,0.0,6,0.1844
bookmia.07.57,tokenswap,casino_royale,50,0.0,1,0.1053
bookmia.07.59,tokenswap,casino_royale,56,0.0,3,0.1632
bookmia.07.61,tokenswap,casino_royale,56,0.0,5,0.1828
bookmia.07.62,tokenswap,casino_royale,42,0.0,4,0.1585
bookmia.07.63,tokenswap,casino_royale,49,0.0,3,0.1703
bookmia.07.66,tokenswap,casino_royale,46,0.0,4,0.161
bookmia.07.70,tokenswap,casino_royale,52,0.0,2,0.1301
bookmia.07.72,tokenswap,casino_royale,44,0.0,2,0.1374
bookmia.07.73,tokenswap,casino_royale,43,0.0,3,0.1408
bookmia.07.77,tokenswap,casino_royale,45,0.0,4,0.1089
bookmia.07.80,tokenswap,casino_royale,41,0.0,2,0.1183
