row,author,status,n_words,target_words,T_target,S_anchor,S_risky,S_whole_anchor,S_whole_risky,anchor_exact,anchor_near,sel_worst_n1,sel_worst_n8,sel_worst_n64,risky_exact,risky_near,meter_0.0649836_exact,meter_0.0649836_near,meter_0.5_exact,meter_0.5_near,meter_1_exact,meter_1_near,meter_3_exact,meter_3_near,meter_10_exact,meter_10_near
1827,Lemony Snicket,protected,35,17,20,58.5702,3.7886,138.126,27.3293,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1835,Paulo Coelho,protected,8,4,5,13.8535,4.4922,47.0902,26.2056,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.875,0.875
1839,Dr. Seuss,protected,10,5,6,23.0167,5.5333,67.0938,26.7257,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1841,Jane Austen,public_domain,12,6,7,22.0231,5.0794,53.481,28.2622,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,0.875
1845,Carl Sagan,protected,34,17,20,75.1611,4.0157,145.0309,26.8636,0.0,0.0,0.0,0.0,0.0,0.625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.875
1852,Maya Angelou,protected,50,25,48,161.4497,4.9029,324.546,35.3404,0.0,0.0,0.0,0.0,0.0,0.25,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1853,Chuck Palahniuk,protected,17,8,11,19.974,5.016,66.7676,29.3302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
1854,Cassandra Clare,protected,60,30,35,89.3507,10.1285,244.9256,79.1865,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
1856,Cassandra Clare,protected,10,5,6,33.6075,4.3539,90.5867,41.6096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1857,Robert Frost,protected,9,4,5,14.3646,4.2797,52.9809,28.1872,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1858,Roy T. Bennett,protected,15,7,8,20.0083,4.5511,59.2513,27.7297,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.125,0.0,0.125,0.375,0.375,1.0,1.0
1860,Charlotte BrontÃ«,public_domain,23,11,13,13.5668,5.0534,72.2257,28.3277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.875,0.875
1862,Jack Kerouac,protected,40,20,24,89.9253,4.8475,196.2036,29.3949,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5
1863,Stephanie Perkins,protected,13,6,7,19.0434,4.4251,53.3035,35.2286,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.25
1865,Mitch Albom,protected,54,27,35,125.8717,2.3229,257.6561,28.3743,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1869,Robert Louis Stevenson,public_domain,20,10,13,39.317,6.9361,93.1262,25.6877,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,1.0
1871,Sarah Dessen,protected,9,4,5,10.2207,3.4981,48.6109,33.0366,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1872,Oscar Wilde,public_domain,17,8,10,32.1601,4.1933,81.0699,25.5227,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,1.0,1.0
1875,Charles Dickens,public_domain,22,11,12,49.3496,1.6461,111.3305,25.3912,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1879,Ray Bradbury,protected,54,27,34,119.3476,3.5918,261.4045,27.5449,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,Mark Twain,public_domain,19,9,11,8.7156,4.2429,55.7316,26.303,0.0,0.0,0.0,0.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.375,1.0,0.75,1.0
1884,Bill Watterson,protected,13,6,9,58.7655,7.5551,109.882,30.4673,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1885,Rick Riordan,protected,13,6,8,21.9275,4.9467,78.6134,46.3017,0.0,0.0,0.0,0.0,0.0,0.75,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.375
1888,Bob Marley,protected,26,13,14,38.3726,3.9345,89.6982,23.9279,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,1.0
1889,Edgar Allan Poe,public_domain,36,18,22,88.0043,2.3197,177.6669,28.1209,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875
1892,John Muir,public_domain,19,9,10,22.1506,4.6749,79.0639,22.7273,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1893,J.K. Rowling,protected,33,16,18,61.5421,2.0451,166.4575,35.6686,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1895,J.D. Salinger,protected,30,15,19,52.7954,3.5854,145.1228,29.2283,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0
1896,James Baldwin,protected,19,9,12,24.7476,3.6673,70.4705,22.4879,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.875
1902,Stephen Chbosky,protected,57,28,32,125.0221,7.3383,226.0605,33.597,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5
1903,E.E. Cummings,protected,16,8,9,44.5939,4.1751,105.0406,26.2958,0.0,0.0,0.0,0.0,0.0,0.5,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,1.0
1907,Robert Louis Stevenson,public_domain,16,8,10,32.2883,4.8402,73.4915,25.6272,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1908,Cassandra Clare,protected,32,16,19,81.6807,2.993,194.0155,44.032,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1909,Audrey Hepburn,protected,19,9,12,42.3105,3.5865,100.571,34.4104,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1910,Jodi Picoult,protected,31,15,17,43.554,3.8191,114.9816,26.8892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1913,Neil Gaiman,protected,33,16,19,52.9992,3.5787,136.3449,28.0604,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1916,J.K. Rowling,protected,21,10,13,57.6802,4.2369,124.2951,35.8541,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1918,Sarah J. Maas,protected,29,14,20,64.4774,4.3005,163.0506,34.5989,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1921,Stephen Chbosky,protected,27,13,15,40.863,4.9845,113.4047,36.6554,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1922,Maya Angelou,protected,20,10,11,39.6803,4.5748,97.8872,27.8299,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1925,Rick Riordan,protected,13,6,7,23.2732,4.1664,67.3029,29.3616,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1926,Mark Twain,public_domain,14,7,9,19.8831,3.5159,57.5685,27.2309,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1929,Roy T. Bennett,protected,16,8,9,20.4742,4.2198,70.479,32.8755,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
1930,Nicholas Sparks,protected,23,11,12,24.3611,2.1769,73.4236,28.5796,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1931,Richelle Mead,protected,22,11,13,33.6106,6.6514,103.0072,44.3108,0.0,0.0,0.0,0.0,0.0,0.0625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0
1932,Suzanne Collins,protected,27,13,19,59.6114,4.7881,130.1353,33.6547,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1935,Stephenie Meyer,protected,13,6,7,21.8515,3.8772,78.8931,32.1608,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1938,Nicholas Sparks,protected,15,7,8,29.3719,1.9651,69.6625,22.6974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
1939,Sarah Dessen,protected,15,7,10,18.662,6.506,78.2352,29.3097,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0
1940,Paulo Coelho,protected,18,9,11,21.0106,3.3051,62.0261,28.0919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,1.0,1.0
1942,Roy T. Bennett,protected,10,5,6,15.113,4.0064,48.3838,27.1211,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.875,0.875
1944,Roy T. Bennett,protected,22,11,13,32.0455,4.6758,81.1264,25.8081,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,0.875,1.0
1947,Chuck Palahniuk,protected,10,5,7,15.0237,4.5599,46.3946,28.5259,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.875
1951,Anais Nin,protected,19,9,10,44.5044,4.7121,112.1914,25.7569,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1952,Oscar Wilde,public_domain,20,10,11,15.4606,2.1724,67.0091,22.7624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375,1.0,1.0
1953,Harper Lee,protected,56,28,32,100.0233,5.6174,217.7203,29.7766,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
1954,Roy T. Bennett,protected,32,16,18,37.6336,4.0635,96.3189,28.3558,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1956,Dr. Seuss,protected,15,7,8,20.1166,4.1362,74.4092,31.8516,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.875,0.875
1958,Richelle Mead,protected,53,26,39,108.3118,37.3796,270.1083,144.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Chuck Palahniuk,protected,37,18,24,70.9614,4.5142,167.6157,29.3584,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.5
1961,Robert Louis Stevenson,public_domain,15,7,9,13.5889,3.5332,59.863,27.0409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.75,1.0,1.0
1964,J.R.R. Tolkien,protected,16,8,10,29.7106,4.4726,67.0338,24.5113,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0
1969,Neil Gaiman,protected,26,13,18,71.8415,5.0849,137.1992,27.3246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75
1973,Martin Luther King Jr.,protected,27,13,15,32.7197,2.7775,80.6246,20.0769,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1974,Mother Teresa,protected,37,18,20,59.2346,4.3385,133.9062,26.1958,0.0,0.0,0.0,0.0,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
1980,J.K. Rowling,protected,25,12,18,41.7037,3.8083,109.7105,28.7737,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
1981,Cassandra Clare,protected,51,25,30,76.6217,4.0381,202.6132,26.5837,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0
1984,Bob Marley,protected,16,8,9,19.196,4.3806,63.999,27.2998,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
1986,Lauren Oliver,protected,8,4,5,13.3752,2.2943,44.7053,27.3401,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1987,Maya Angelou,protected,8,4,6,32.2505,6.4939,55.9903,25.3573,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
1991,Ayn Rand,protected,13,6,11,30.2915,6.1807,65.1496,32.3122,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.625
1992,Anais Nin,protected,41,20,23,89.526,6.4254,205.1497,32.8701,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
1993,John Green,protected,27,13,25,85.3356,4.9498,254.912,84.3206,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.375
1996,Terry Pratchett,protected,13,6,8,17.622,6.7351,60.7575,31.6563,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1997,Rainbow Rowell,protected,18,9,12,48.8165,2.1697,112.7205,32.8133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1998,Mark Twain,public_domain,9,4,5,25.7347,4.606,75.5211,27.6237,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2002,J.R.R. Tolkien,protected,11,5,6,29.8907,4.7323,74.3648,27.4604,0.0,0.0,0.0,0.0,0.0,0.6875,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.625
2004,Rainbow Rowell,protected,29,14,18,47.2455,3.1953,125.5145,34.9521,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
2006,Eleanor Roosevelt,protected,56,28,32,105.1102,3.4636,238.424,26.4363,0.0,0.0,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2007,Groucho Marx,protected,17,8,9,24.6915,3.7632,66.261,25.22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2010,John Lennon,protected,12,6,9,25.8804,0.8058,65.0249,24.7975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2012,Lauren Oliver,protected,22,11,13,34.9391,3.41,105.7486,39.002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2013,Dr. Seuss,protected,17,8,9,40.6761,3.2826,94.2953,27.0369,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2023,Toni Morrison,protected,13,6,7,19.8994,4.3259,81.0826,26.7188,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2024,Mae West,protected,12,6,7,22.6967,4.1312,63.3764,24.4415,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.875,1.0
2025,George R.R. Martin,protected,17,8,9,35.6034,3.6873,81.1674,24.299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026,J.K. Rowling,protected,37,18,38,99.6985,3.3569,271.2337,71.3985,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2030,Charles Dickens,public_domain,31,15,17,26.927,4.6436,87.5876,25.2957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875,1.0,1.0
2031,Charles Dickens,public_domain,42,21,29,97.025,5.5591,207.6887,25.9952,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
2032,Nelson Mandela,protected,32,16,19,27.717,3.6015,86.4148,21.9202,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2033,Harper Lee,protected,13,6,8,34.762,3.5221,108.6505,33.6401,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.625
2035,Cassandra Clare,protected,35,17,22,71.6096,5.1877,186.8812,39.9222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,Jane Austen,public_domain,12,6,11,27.338,4.444,71.5539,42.3349,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875,1.0,1.0
2037,J.K. Rowling,protected,9,4,5,7.2706,4.13,40.3253,25.1998,0.046875,0.046875,0.0,1.0,1.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2041,C.S. Lewis,protected,11,5,6,34.3861,1.435,61.0196,20.1943,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
2044,Ralph Waldo Emerson,public_domain,16,8,9,28.3856,4.2148,69.0754,24.0747,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2045,Elizabeth Gilbert,protected,22,11,12,56.5348,6.4874,133.9175,27.2552,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.875
2047,George R.R. Martin,protected,49,24,27,55.1501,1.7285,161.7131,26.4234,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
2048,Marilyn Monroe,protected,14,7,8,29.0708,4.798,71.4263,28.6845,0.0,0.0,0.0,0.0,0.0,0.8125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.75
2050,Roy T. Bennett,protected,17,8,9,14.7709,4.7082,73.374,28.6212,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.625,1.0,1.0
2054,J.K. Rowling,protected,59,29,40,132.1818,12.9512,269.9142,53.1856,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,Cassandra Clare,protected,26,13,15,52.192,2.1109,168.7227,65.6349,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.75
2057,Nicole Krauss,protected,11,5,7,20.8469,6.5828,56.8721,30.2589,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2058,Cassandra Clare,protected,29,14,24,97.5286,12.5847,170.5869,55.9308,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,J.K. Rowling,protected,20,10,19,93.3941,12.0346,166.2925,51.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,Tahereh Mafi,protected,60,30,34,128.3305,4.39,274.9757,30.0714,0.0,0.0,0.0,0.0,0.0,0.8125,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
2064,Albert Camus,protected,12,6,8,25.4515,3.5999,59.857,24.6176,0.0,0.0,0.0,0.0,0.0,0.875,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2065,Cassandra Clare,protected,50,25,43,170.484,17.2654,332.296,77.681,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,Bill Watterson,protected,15,7,8,25.1057,4.4388,69.928,31.1367,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
2068,Mark Twain,public_domain,14,7,8,14.4244,4.6505,49.6109,26.5193,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75
2075,John Green,protected,17,8,9,33.0781,4.1909,104.8067,34.1533,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
2076,Paulo Coelho,protected,28,14,15,33.1588,4.3566,105.749,27.0233,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
2079,Abraham Lincoln,public_domain,17,8,10,32.8975,6.1963,97.8488,26.6138,0.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2080,Cassandra Clare,protected,22,11,12,58.4766,4.5992,124.7092,52.3136,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2081,Rick Riordan,protected,18,9,10,27.242,5.4703,70.4239,30.3667,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,1.0,1.0
2083,Rick Riordan,protected,28,14,20,91.3902,4.5596,217.3824,73.981,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2084,Neil Gaiman,protected,28,14,18,58.7334,5.8,110.917,27.5097,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2085,Harper Lee,protected,42,21,26,70.1682,3.6506,169.3777,30.9388,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.625,0.75
2088,Carlos Ruiz ZafÃ³n,protected,14,7,9,25.2717,6.5943,69.4799,33.6503,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2092,Oscar Wilde,public_domain,27,13,16,32.8628,4.3369,95.1002,27.55,0.0,0.0,0.0,0.0,0.0,0.8125,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.875
2094,J.K. Rowling,protected,20,10,11,35.5063,3.61,79.4972,23.3438,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375
2102,Mitch Albom,protected,32,16,23,63.0857,3.907,174.939,31.8206,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.875
2103,Oscar Wilde,public_domain,8,4,5,22.4576,9.7431,43.7832,27.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,Mitch Albom,protected,20,10,12,35.4084,4.5862,90.0165,29.0975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2107,Haruki Murakami,protected,29,14,18,56.8854,4.2622,136.9883,29.6415,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625
