k,mode,L,constraint,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,R_total,max_query_R_over_K,invariant_violations,delta_init_mean,tokens_generated,attempts_total,windows_total,windows_matched,nv_recall,lcs_word
1.0,oracle,50,pathwise,bookmia.01.89,a_game_of_thrones,272,6,188.856,38.477,50.0,0.7695,176.35,0.6891,2,12.814,300,6,6,0,0.0,2
1.0,oracle,50,pathwise,bookmia.01.90,a_game_of_thrones,247,5,118.135,33.119,50.0,0.6624,126.832,0.6794,0,13.655,250,5,5,0,0.0,17
1.0,oracle,50,pathwise,bookmia.01.97,a_game_of_thrones,263,6,174.266,38.019,50.0,0.7604,185.413,0.6976,0,12.316,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.02,casino_royale,243,5,145.544,34.471,50.0,0.6894,148.968,0.7576,0,11.971,250,5,5,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.03,casino_royale,261,6,195.389,36.284,50.0,0.7257,194.307,0.7387,1,12.803,300,6,6,0,0.0,5
1.0,oracle,50,pathwise,bookmia.07.04,casino_royale,262,6,208.238,43.694,50.0,0.8739,182.976,0.6672,3,12.615,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.05,casino_royale,263,6,143.57,32.29,50.0,0.6458,151.071,0.6468,0,13.587,256,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.06,casino_royale,243,5,126.731,36.564,50.0,0.7313,116.57,0.6934,0,11.512,201,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.07,casino_royale,256,6,145.976,31.018,50.0,0.6204,162.371,0.6711,0,12.985,276,6,6,0,0.0,7
1.0,oracle,50,pathwise,bookmia.07.08,casino_royale,270,6,175.67,38.295,50.0,0.7659,179.493,0.699,1,13.194,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.09,casino_royale,261,6,188.73,40.896,50.0,0.8179,190.105,0.7572,1,12.743,300,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.15,casino_royale,261,6,140.806,32.879,50.0,0.6576,158.16,0.7126,0,12.941,259,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.16,casino_royale,244,5,140.01,40.452,50.0,0.809,129.325,0.7015,1,11.657,250,5,5,0,0.093,20
1.0,oracle,50,pathwise,bookmia.07.17,casino_royale,250,5,166.686,44.245,50.0,0.8849,160.242,0.6528,1,12.361,250,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.20,casino_royale,261,6,179.618,44.005,50.0,0.8801,182.367,0.7504,1,13.509,300,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.24,casino_royale,245,5,141.777,29.884,50.0,0.5977,148.482,0.6378,0,12.049,250,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.25,casino_royale,264,6,175.543,38.485,50.0,0.7697,175.679,0.6493,1,13.761,300,6,6,0,0.0,6
1.0,oracle,50,pathwise,bookmia.07.26,casino_royale,257,6,138.443,29.43,50.0,0.5886,172.597,0.6353,0,14.048,300,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.28,casino_royale,255,6,168.656,35.006,50.0,0.7001,154.336,0.617,0,13.677,284,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.29,casino_royale,259,6,156.761,38.486,50.0,0.7697,155.802,0.724,0,12.622,251,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.30,casino_royale,244,5,159.227,44.14,50.0,0.8828,162.336,0.6895,1,12.672,250,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.31,casino_royale,271,6,143.593,32.82,50.0,0.6564,144.959,0.6488,0,13.581,264,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.32,casino_royale,265,6,198.447,41.518,50.0,0.8304,187.404,0.7348,2,12.94,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.37,casino_royale,264,6,192.34,45.248,50.0,0.905,186.076,0.6748,2,13.367,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.40,casino_royale,252,6,199.673,42.361,50.0,0.8472,196.432,0.7833,2,11.952,300,6,6,0,0.0,5
1.0,oracle,50,pathwise,bookmia.07.41,casino_royale,255,6,133.036,37.123,50.0,0.7425,115.556,0.6627,1,13.349,216,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.43,casino_royale,243,5,142.616,36.929,50.0,0.7386,157.941,0.6854,0,12.126,250,5,5,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.44,casino_royale,258,6,163.816,38.696,50.0,0.7739,186.386,0.6883,1,12.876,300,6,6,0,0.0,5
1.0,oracle,50,pathwise,bookmia.07.47,casino_royale,259,6,132.872,36.547,50.0,0.7309,156.904,0.7256,0,12.928,300,6,6,0,0.1117,22
1.0,oracle,50,pathwise,bookmia.07.49,casino_royale,249,5,22.214,21.925,50.0,0.4385,27.804,0.5794,0,13.322,84,5,5,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.53,casino_royale,269,6,162.989,31.998,50.0,0.64,181.674,0.6571,0,12.426,300,6,6,0,0.0,8
1.0,oracle,50,pathwise,bookmia.07.54,casino_royale,258,6,186.196,41.614,50.0,0.8323,177.521,0.626,2,12.993,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.55,casino_royale,243,5,186.611,47.486,50.0,0.9497,164.681,0.7343,2,10.905,250,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.56,casino_royale,247,5,173.965,41.406,50.0,0.8281,143.22,0.6571,1,12.644,250,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.57,casino_royale,258,6,189.339,40.855,50.0,0.8171,184.05,0.6731,1,13.407,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.59,casino_royale,252,6,212.121,55.264,50.0,1.1053,172.559,0.6239,1,13.401,300,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.61,casino_royale,253,6,169.36,34.934,50.0,0.6987,179.467,0.675,0,12.984,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.62,casino_royale,265,6,130.373,29.499,50.0,0.59,165.646,0.6519,0,12.968,281,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.63,casino_royale,247,5,98.48,27.567,50.0,0.5513,118.632,0.6188,0,13.38,206,5,5,0,0.0,2
1.0,oracle,50,pathwise,bookmia.07.66,casino_royale,260,6,177.775,39.217,50.0,0.7843,183.017,0.7175,1,12.43,300,6,6,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.70,casino_royale,251,6,178.146,39.964,50.0,0.7993,178.736,0.6498,1,12.201,300,6,6,0,0.0,12
1.0,oracle,50,pathwise,bookmia.07.72,casino_royale,253,6,175.146,35.989,50.0,0.7198,182.397,0.6766,0,11.317,300,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.73,casino_royale,247,5,114.875,31.692,50.0,0.6338,120.037,0.6543,0,11.047,207,5,5,0,0.0,3
1.0,oracle,50,pathwise,bookmia.07.77,casino_royale,252,6,176.447,44.139,50.0,0.8828,155.075,0.667,2,11.984,257,6,6,0,0.0,4
1.0,oracle,50,pathwise,bookmia.07.80,casino_royale,263,6,182.394,41.814,50.0,0.8363,170.554,0.6882,1,13.03,300,6,6,0,0.0,5
1.0,chained,20,pathwise,bookmia.00.11,1984,248,13,11.501,3.977,20.0,0.1988,11.955,0.2464,0,11.671,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.00.26,1984,243,13,31.243,7.836,20.0,0.3918,22.891,0.2164,0,8.929,244,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.00.31,1984,241,13,9.806,3.67,20.0,0.1835,8.34,0.1505,0,9.752,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.00.40,1984,260,13,11.957,5.46,20.0,0.273,17.024,0.2965,0,10.902,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.00.46,1984,253,13,19.086,5.834,20.0,0.2917,16.652,0.3419,0,10.261,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.00.48,1984,257,13,7.992,5.276,20.0,0.2638,4.467,0.2531,0,10.137,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.00.64,1984,256,13,1.144,0.666,20.0,0.0333,0.387,0.0067,0,9.946,265,13,13,0,0.0,4
1.0,chained,20,pathwise,bookmia.00.71,1984,266,14,18.671,6.983,20.0,0.3492,5.715,0.278,0,10.665,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.00,a_game_of_thrones,270,14,10.292,4.679,20.0,0.2339,13.996,0.3772,0,10.311,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.01,a_game_of_thrones,282,15,2.131,1.094,20.0,0.0547,2.797,0.0417,0,12.858,301,15,15,0,0.0,3
1.0,chained,20,pathwise,bookmia.01.02,a_game_of_thrones,266,14,1.876,1.789,20.0,0.0895,0.344,0.0165,0,11.827,291,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.03,a_game_of_thrones,254,13,4.232,2.785,20.0,0.1393,5.17,0.1691,0,9.833,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.04,a_game_of_thrones,257,13,3.557,3.041,20.0,0.1521,2.452,0.1091,0,9.909,265,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.07,a_game_of_thrones,258,13,6.453,5.917,20.0,0.2959,6.09,0.2925,0,8.54,268,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.10,a_game_of_thrones,263,14,16.757,6.973,20.0,0.3487,18.392,0.322,0,11.194,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.11,a_game_of_thrones,259,13,8.26,7.801,20.0,0.39,0.37,0.0136,0,9.649,262,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.12,a_game_of_thrones,287,15,20.66,5.821,20.0,0.2911,19.83,0.3489,0,9.743,301,15,15,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.14,a_game_of_thrones,262,14,6.275,3.503,20.0,0.1751,9.293,0.2502,0,11.612,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.20,a_game_of_thrones,264,14,5.788,3.86,20.0,0.193,4.682,0.1245,0,11.147,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.22,a_game_of_thrones,271,14,7.672,3.094,20.0,0.1547,13.178,0.2466,0,11.574,291,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.23,a_game_of_thrones,253,13,31.6,5.811,20.0,0.2905,24.716,0.3099,0,9.69,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.26,a_game_of_thrones,275,14,35.303,8.274,20.0,0.4137,32.317,0.3953,0,9.843,285,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.27,a_game_of_thrones,261,14,27.098,6.926,20.0,0.3463,20.493,0.2565,0,9.56,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.31,a_game_of_thrones,258,13,6.897,4.777,20.0,0.2389,4.571,0.2802,0,9.164,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.32,a_game_of_thrones,260,13,10.978,4.143,20.0,0.2071,10.308,0.2108,0,9.496,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.33,a_game_of_thrones,271,14,16.634,3.591,20.0,0.1795,7.917,0.1482,0,11.94,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.36,a_game_of_thrones,262,14,12.427,6.384,20.0,0.3192,8.867,0.1989,0,10.737,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.37,a_game_of_thrones,260,13,4.818,4.74,20.0,0.237,5.241,0.2565,0,12.664,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.39,a_game_of_thrones,259,13,6.656,5.363,20.0,0.2681,8.19,0.3329,0,9.75,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.41,a_game_of_thrones,258,13,15.645,7.621,20.0,0.3811,13.778,0.2878,0,9.75,260,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.42,a_game_of_thrones,251,13,16.942,6.144,20.0,0.3072,9.706,0.2128,0,12.292,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.43,a_game_of_thrones,296,15,47.077,7.381,20.0,0.369,45.862,0.4474,0,9.6,301,15,15,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.44,a_game_of_thrones,274,14,4.865,4.818,20.0,0.2409,3.347,0.1637,0,9.915,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.46,a_game_of_thrones,266,14,7.902,3.455,20.0,0.1728,6.904,0.141,0,12.713,283,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.49,a_game_of_thrones,282,15,9.705,3.606,20.0,0.1803,15.746,0.249,0,12.454,303,15,15,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.51,a_game_of_thrones,265,14,11.138,3.426,20.0,0.1713,2.3,0.1611,0,11.153,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.52,a_game_of_thrones,288,15,5.937,2.075,20.0,0.1038,-0.168,0.0263,0,11.559,306,15,15,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.58,a_game_of_thrones,255,13,5.374,2.612,20.0,0.1306,6.188,0.2097,0,11.831,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.59,a_game_of_thrones,275,14,23.174,3.042,20.0,0.1521,31.902,0.3099,0,10.403,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.60,a_game_of_thrones,273,14,7.734,5.91,20.0,0.2955,6.954,0.2813,0,10.53,290,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.62,a_game_of_thrones,261,14,2.078,1.92,20.0,0.096,3.049,0.14,0,11.403,287,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.69,a_game_of_thrones,262,14,39.167,5.463,20.0,0.2731,45.523,0.3212,0,10.18,284,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.71,a_game_of_thrones,269,14,13.541,4.875,20.0,0.2437,15.453,0.2686,0,10.792,278,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.73,a_game_of_thrones,258,13,4.642,2.737,20.0,0.1369,2.957,0.0617,0,11.937,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.74,a_game_of_thrones,262,14,21.584,4.599,20.0,0.23,19.503,0.3876,0,9.338,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.75,a_game_of_thrones,259,13,35.324,6.421,20.0,0.3211,23.392,0.4216,0,8.903,260,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.76,a_game_of_thrones,261,14,1.093,0.568,20.0,0.0284,1.262,0.0301,0,9.771,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.77,a_game_of_thrones,269,14,16.362,5.498,20.0,0.2749,14.622,0.2669,0,9.702,290,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.78,a_game_of_thrones,257,13,9.637,4.1,20.0,0.205,10.04,0.2271,0,11.185,261,13,13,0,0.0,3
1.0,chained,20,pathwise,bookmia.01.79,a_game_of_thrones,286,15,26.771,5.444,20.0,0.2722,33.294,0.3154,0,10.948,308,15,15,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.81,a_game_of_thrones,256,13,6.966,3.221,20.0,0.1611,5.547,0.1526,0,10.889,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.82,a_game_of_thrones,259,13,9.599,3.782,20.0,0.1891,4.558,0.3528,0,10.618,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.83,a_game_of_thrones,270,14,22.112,4.123,20.0,0.2062,22.041,0.2776,0,10.41,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.87,a_game_of_thrones,281,15,8.742,3.819,20.0,0.191,10.44,0.313,0,10.01,301,15,15,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.88,a_game_of_thrones,258,13,20.002,5.521,20.0,0.2761,27.724,0.3021,0,10.709,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.89,a_game_of_thrones,272,14,30.027,10.606,20.0,0.5303,23.544,0.3139,1,9.568,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.01.90,a_game_of_thrones,247,13,2.733,1.294,20.0,0.0647,5.692,0.1598,0,13.66,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.01.97,a_game_of_thrones,263,14,15.418,4.533,20.0,0.2267,12.687,0.2877,0,10.979,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.02,casino_royale,243,13,50.968,7.664,20.0,0.3832,64.222,0.4806,0,7.939,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.03,casino_royale,261,14,16.332,9.066,20.0,0.4533,1.664,0.2345,0,8.272,276,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.04,casino_royale,262,14,20.336,7.177,20.0,0.3589,21.701,0.3973,0,10.533,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.05,casino_royale,263,14,3.598,3.411,20.0,0.1706,3.562,0.1675,0,12.174,273,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.06,casino_royale,243,13,6.432,1.776,20.0,0.0888,0.335,0.0555,0,11.041,278,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.07,casino_royale,256,13,28.461,5.069,20.0,0.2535,43.56,0.4028,0,9.799,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.08,casino_royale,270,14,12.398,2.927,20.0,0.1463,13.138,0.2668,0,11.121,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.09,casino_royale,261,14,17.82,7.433,20.0,0.3717,1.128,0.1332,0,9.451,281,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.15,casino_royale,261,14,17.641,6.136,20.0,0.3068,11.657,0.1827,0,9.969,282,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.16,casino_royale,244,13,14.836,7.732,20.0,0.3866,5.945,0.206,0,10.398,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.17,casino_royale,250,13,15.997,4.908,20.0,0.2454,13.385,0.3636,0,9.0,262,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.20,casino_royale,261,14,7.784,5.97,20.0,0.2985,7.456,0.2815,0,10.011,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.24,casino_royale,245,13,47.56,8.03,20.0,0.4015,41.581,0.3342,0,9.293,262,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.25,casino_royale,264,14,7.582,2.121,20.0,0.1061,11.018,0.158,0,11.386,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.26,casino_royale,257,13,5.644,3.622,20.0,0.1811,4.869,0.2443,0,12.021,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.28,casino_royale,255,13,0.45,0.246,20.0,0.0123,0.545,0.0164,0,12.481,279,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.29,casino_royale,259,13,7.953,6.876,20.0,0.3438,3.36,0.1338,0,10.027,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.30,casino_royale,244,13,49.511,8.184,20.0,0.4092,28.253,0.324,0,10.333,244,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.31,casino_royale,271,14,4.721,3.819,20.0,0.191,4.038,0.1663,0,11.661,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.32,casino_royale,265,14,19.714,5.537,20.0,0.2768,17.199,0.2744,0,10.291,282,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.37,casino_royale,264,14,15.514,6.035,20.0,0.3018,16.328,0.2472,0,12.032,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.40,casino_royale,252,13,19.156,4.558,20.0,0.2279,23.765,0.368,0,9.493,261,13,13,0,0.0,3
1.0,chained,20,pathwise,bookmia.07.41,casino_royale,255,13,3.178,1.566,20.0,0.0783,1.383,0.0499,0,11.682,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.43,casino_royale,243,13,28.441,5.19,20.0,0.2595,25.944,0.2734,0,10.066,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.44,casino_royale,258,13,15.339,3.237,20.0,0.1619,26.297,0.3969,0,11.615,245,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.47,casino_royale,259,13,26.145,4.423,20.0,0.2211,28.979,0.2682,0,10.188,262,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.49,casino_royale,249,13,2.453,1.568,20.0,0.0784,2.657,0.16,0,10.47,267,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.53,casino_royale,269,14,27.6,4.638,20.0,0.2319,27.39,0.2661,0,9.779,281,14,14,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.54,casino_royale,258,13,12.669,2.62,20.0,0.131,17.479,0.1687,0,11.435,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.55,casino_royale,243,13,8.556,6.201,20.0,0.3101,8.809,0.3278,0,8.252,261,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.56,casino_royale,247,13,13.671,4.597,20.0,0.2299,16.254,0.3282,0,11.4,262,13,13,0,0.0,1
1.0,chained,20,pathwise,bookmia.07.57,casino_royale,258,13,10.287,5.096,20.0,0.2548,15.063,0.3951,0,9.912,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.59,casino_royale,252,13,12.026,4.825,20.0,0.2413,8.387,0.1385,0,11.459,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.61,casino_royale,253,13,6.423,4.282,20.0,0.2141,8.98,0.3218,0,11.026,266,13,13,0,0.0,3
1.0,chained,20,pathwise,bookmia.07.62,casino_royale,265,14,7.264,2.755,20.0,0.1378,7.457,0.2557,0,11.212,284,14,14,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.63,casino_royale,247,13,0.812,0.296,20.0,0.0148,1.154,0.0172,0,12.09,265,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.66,casino_royale,260,13,17.743,6.852,20.0,0.3426,10.624,0.3699,0,10.275,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.70,casino_royale,251,13,16.006,7.867,20.0,0.3934,12.373,0.2121,0,9.547,261,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.72,casino_royale,253,13,19.109,6.725,20.0,0.3362,21.77,0.3824,0,10.692,249,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.73,casino_royale,247,13,51.854,9.654,20.0,0.4827,53.5,0.3463,0,8.559,262,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.77,casino_royale,252,13,17.515,8.454,20.0,0.4227,16.381,0.3178,0,9.419,262,13,13,0,0.0,2
1.0,chained,20,pathwise,bookmia.07.80,casino_royale,263,14,33.49,6.708,20.0,0.3354,28.54,0.37,0,9.365,283,14,14,0,0.0,3
1.0,chained,50,pathwise,bookmia.00.11,1984,248,5,151.686,36.124,50.0,0.7225,148.649,0.6657,0,11.671,250,5,5,0,0.0,2
1.0,chained,50,pathwise,bookmia.00.26,1984,243,5,173.444,46.193,50.0,0.9239,156.64,0.7075,2,9.096,250,5,5,0,0.0,2
1.0,chained,50,pathwise,bookmia.00.31,1984,241,5,176.08,42.112,50.0,0.8422,168.139,0.7357,1,9.781,250,5,5,0,0.0,2
1.0,chained,50,pathwise,bookmia.00.40,1984,260,6,183.892,32.233,50.0,0.6447,186.779,0.709,0,10.902,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.00.46,1984,253,6,78.931,35.623,50.0,0.7125,74.611,0.727,0,10.428,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.00.48,1984,257,6,57.385,31.636,50.0,0.6327,48.974,0.6614,0,10.137,300,6,6,0,0.0,1
1.0,chained,50,pathwise,bookmia.00.64,1984,256,6,38.985,38.362,50.0,0.7672,35.682,0.7276,0,11.745,260,6,6,0,0.0,4
1.0,chained,50,pathwise,bookmia.00.71,1984,266,6,179.176,47.489,50.0,0.9498,154.074,0.7375,1,10.663,260,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.00,a_game_of_thrones,270,6,182.918,36.343,50.0,0.7269,197.944,0.7131,0,10.59,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.01,a_game_of_thrones,282,6,94.707,35.652,50.0,0.713,92.1,0.6286,0,12.857,300,6,6,0,0.0,3
1.0,chained,50,pathwise,bookmia.01.02,a_game_of_thrones,266,6,98.947,35.175,50.0,0.7035,98.938,0.6951,0,11.815,300,6,6,0,0.0,1
1.0,chained,50,pathwise,bookmia.01.03,a_game_of_thrones,254,6,97.735,26.492,50.0,0.5298,92.056,0.6804,0,10.213,300,6,6,0,0.0,1
1.0,chained,50,pathwise,bookmia.01.04,a_game_of_thrones,257,6,75.964,39.07,50.0,0.7814,70.18,0.655,0,10.553,300,6,6,0,0.0,1
1.0,chained,50,pathwise,bookmia.01.07,a_game_of_thrones,258,6,44.389,35.711,50.0,0.7142,37.489,0.7441,0,9.084,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.10,a_game_of_thrones,263,6,166.001,37.796,50.0,0.7559,148.999,0.7045,0,11.191,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.11,a_game_of_thrones,259,6,224.228,45.729,50.0,0.9146,200.695,0.691,1,9.725,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.12,a_game_of_thrones,287,6,189.846,38.224,50.0,0.7645,190.074,0.7783,0,9.89,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.14,a_game_of_thrones,262,6,28.551,22.795,50.0,0.4559,37.634,0.674,0,11.611,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.20,a_game_of_thrones,264,6,110.651,38.865,50.0,0.7773,99.411,0.6781,1,11.194,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.22,a_game_of_thrones,271,6,33.682,33.271,50.0,0.6654,34.346,0.6869,0,11.288,305,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.23,a_game_of_thrones,253,6,110.173,43.98,50.0,0.8796,86.181,0.6482,1,9.914,254,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.26,a_game_of_thrones,275,6,88.434,35.097,50.0,0.7019,68.369,0.7114,0,9.764,300,6,6,0,0.0,1
1.0,chained,50,pathwise,bookmia.01.27,a_game_of_thrones,261,6,194.028,46.312,50.0,0.9262,190.883,0.721,1,9.559,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.31,a_game_of_thrones,258,6,82.173,39.586,50.0,0.7917,90.653,0.743,0,9.468,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.32,a_game_of_thrones,260,6,48.217,43.562,50.0,0.8712,34.694,0.6236,1,9.7,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.33,a_game_of_thrones,271,6,196.727,51.504,50.0,1.0301,171.167,0.7238,1,12.023,300,6,6,0,0.0,2
1.0,chained,50,pathwise,bookmia.01.36,a_game_of_thrones,262,6,38.64,36.574,50.0,0.7315,36.52,0.692,0,10.736,300,6,6,0,0.0,2
