prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,s_first,k_crit,k_crit_eta,k_crit_argmax,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.07.30,casino_royale,545,0.0,1999.89,3.6695,6.0876,31.094,11.977,4.181,4.4215,3.2862,36,0,0,0.0,0.5046,1,,0,0,0.0,0.5963,1,,0,0,0.0,0.6495,1,,0,0,0.4239,0.8716,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.31,casino_royale,592,0.0,2321.16,3.9209,6.0438,35.274,12.5,0.003,4.887,3.7052,38,0,0,0.0,0.4899,0,,0,0,0.0,0.5405,0,,0,0,0.0,0.5878,0,,0,0,0.1655,0.8581,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.32,casino_royale,594,0.0,2566.01,4.3199,6.1416,34.977,13.709,3.87,12.8491,10.871,2,0,0,0.0,0.4798,4,,0,0,0.0,0.5354,4,,0,0,0.0,0.5741,4,,0,0,0.2121,0.7946,4,,0,0,0.9933,0.9949,0,,0,0,0.9933,0.9966,0,,1,1,1.0,1.0,0,
bookmia.07.37,casino_royale,599,0.0,2240.73,3.7408,5.653,32.823,12.312,0.0,4.3742,3.2437,17,0,0,0.0,0.5008,0,,0,0,0.0,0.5593,0,,0,0,0.0,0.616,0,,0,0,0.3489,0.8681,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.40,casino_royale,547,0.0,1958.62,3.5807,5.6005,30.438,11.868,0.01,4.6879,3.526,38,0,0,0.0,0.4991,0,,0,0,0.0,0.5558,0,,0,0,0.0,0.6216,0,,0,0,0.5174,0.9013,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.41,casino_royale,573,0.0,2285.92,3.9894,5.7692,39.84,12.725,0.738,7.5077,6.0638,2,0,0,0.0,0.4695,1,,0,0,0.0,0.5236,1,,0,0,0.0,0.5637,0,,0,0,0.4136,0.8394,0,,0,0,0.9738,0.993,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.43,casino_royale,523,0.0,2149.0,4.109,5.9895,29.718,13.296,0.002,4.7095,3.5454,55,0,0,0.0,0.4818,0,,0,0,0.0,0.5545,0,,0,0,0.0,0.5985,0,,0,0,0.2811,0.8203,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.44,casino_royale,581,0.0,2188.13,3.7661,6.016,31.797,13.192,0.28,4.308,3.184,39,0,0,0.0,0.5232,2,,0,0,0.0,0.5869,0,,0,0,0.0,0.6334,0,,0,0,0.5215,0.8778,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.47,casino_royale,578,0.0,2471.85,4.2766,6.0144,33.059,14.072,0.144,5.7576,4.4887,142,0,0,0.0,0.4775,0,,0,0,0.0,0.5294,0,,0,0,0.0,0.5744,0,,0,0,0.2578,0.7837,0,,0,1,0.9308,0.9723,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.49,casino_royale,582,0.0,2137.31,3.6724,5.7555,37.501,12.417,0.002,7.0833,5.6818,1,0,0,0.0,0.5034,0,,0,0,0.0,0.5601,0,,0,0,0.0,0.6117,0,,0,0,0.6564,0.8883,0,,0,0,0.9674,0.9914,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.53,casino_royale,621,0.0,2336.47,3.7624,5.7865,29.046,12.362,14.656,14.6565,12.4977,0,0,0,0.0,0.5169,2,,0,0,0.0,0.5636,2,,0,0,0.0,0.6119,2,,0,0,0.4493,0.876,2,,0,0,0.9614,0.9936,2,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,
bookmia.07.54,casino_royale,603,0.0,1989.07,3.2986,5.6002,35.781,11.704,0.022,5.8974,4.6145,8,0,0,0.0,0.5473,0,,0,0,0.0,0.6186,0,,0,0,0.0,0.6633,0,,0,0,0.6783,0.9303,0,,0,1,0.9851,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.55,casino_royale,546,0.0,1855.9,3.3991,5.4022,38.497,11.07,0.0,5.0812,3.8799,3,0,0,0.0,0.5147,0,,0,0,0.0,0.5806,0,,0,0,0.0,0.6355,0,,0,0,0.7527,0.9194,0,,0,1,0.9927,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.56,casino_royale,579,0.0,2024.24,3.4961,5.6091,34.375,11.598,0.0,5.0537,3.8552,28,0,0,0.0,0.5009,0,,0,0,0.0,0.5596,0,,0,0,0.0,0.6304,0,,0,0,0.7029,0.9257,0,,0,1,0.9983,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.57,casino_royale,579,0.0,2450.44,4.2322,6.4589,32.891,14.725,0.001,4.5194,3.3743,424,0,0,0.0,0.4888,0,,0,0,0.0,0.5544,0,,0,0,0.0,0.5959,0,,0,0,0.1917,0.8256,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.59,casino_royale,632,0.0,2093.26,3.3121,5.3606,31.063,11.356,17.109,17.1094,14.7053,0,0,0,0.0,0.5443,1,,0,0,0.0,0.6044,1,,0,0,0.0,0.6472,1,,0,0,0.7057,0.9256,1,,0,0,0.9858,0.9968,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,
bookmia.07.61,casino_royale,586,0.0,2462.07,4.2015,6.3045,32.539,14.033,5.36,5.3598,4.1307,0,0,0,0.0,0.4915,3,,0,0,0.0,0.5375,3,,0,0,0.0,0.5939,1,,0,0,0.2372,0.8072,1,,0,1,0.9949,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.62,casino_royale,602,0.0,2288.1,3.8008,5.7579,27.345,12.084,17.008,17.0075,14.6136,0,0,0,0.0,0.4784,5,,0,0,0.0,0.5415,5,,0,0,0.0,0.588,5,,0,0,0.5548,0.8887,1,,0,0,0.985,0.9917,1,,0,0,0.9917,0.995,1,,1,1,1.0,1.0,0,
bookmia.07.63,casino_royale,540,0.0,1876.19,3.4744,5.2386,30.625,11.403,0.003,3.9953,2.9026,17,0,0,0.0,0.4889,0,,0,0,0.0,0.5426,0,,0,0,0.0,0.5963,0,,0,1,0.5722,0.887,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.66,casino_royale,609,0.0,2224.65,3.653,5.7844,29.624,12.502,0.0,4.5302,3.384,48,0,0,0.0,0.5074,0,,0,0,0.0,0.5616,0,,0,0,0.0,0.6174,0,,0,0,0.5813,0.9064,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.70,casino_royale,543,0.0,2030.69,3.7398,5.4221,34.595,11.728,2.072,7.0665,5.6667,11,0,0,0.0,0.477,1,,0,0,0.0,0.5322,1,,0,0,0.0,0.582,1,,0,0,0.4715,0.8692,0,,0,0,0.9724,0.989,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.72,casino_royale,569,0.0,2253.55,3.9606,5.985,31.406,12.969,12.029,12.029,10.1329,0,0,0,0.0,0.4763,1,,0,0,0.0,0.5308,1,,0,0,0.0,0.5905,1,,0,0,0.2988,0.8559,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.07.73,casino_royale,580,0.0,2015.5,3.475,5.3423,27.381,12.058,0.444,5.029,3.8329,18,0,0,0.0,0.5276,2,,0,0,0.0,0.5862,0,,0,0,0.0,0.6328,0,,0,0,0.5138,0.8966,0,,0,1,0.9672,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.77,casino_royale,563,0.0,1980.93,3.5185,5.335,25.469,11.507,10.997,10.9975,9.2046,0,0,0,0.0,0.4938,2,,0,0,0.0,0.5577,2,,0,0,0.0,0.6075,2,,0,0,0.4565,0.8899,2,,0,0,0.9964,0.9964,2,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.07.80,casino_royale,589,0.0,2461.58,4.1793,6.015,34.472,13.52,0.0,6.2935,4.971,2,0,0,0.0,0.4822,0,,0,0,0.0,0.5365,0,,0,0,0.0,0.5874,0,,0,0,0.2564,0.8048,0,,0,1,0.9898,0.9949,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
