alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
2.0,2.5,data/gutenberg/excerpts.jsonl,25,25,4720.093,0.8907,-4872.53,-0.7302,6673,-463.097,-20044.557
2.0,3.0,data/gutenberg/excerpts.jsonl,25,25,4870.649,0.9191,-4091.785,-0.6132,6673,-463.097,-20044.557
2.0,4.0,data/gutenberg/excerpts.jsonl,25,25,5062.391,0.9553,-2889.527,-0.433,6673,-463.097,-20044.557
2.0,5.5,data/gutenberg/excerpts.jsonl,25,25,5202.158,0.9816,-1712.134,-0.2566,6673,-463.097,-20044.557
2.0,7.5,data/gutenberg/excerpts.jsonl,25,25,5274.405,0.9953,-898.076,-0.1346,6673,-463.097,-20044.557
2.0,10.0,data/gutenberg/excerpts.jsonl,25,25,5296.047,0.9993,-524.135,-0.0785,6673,-463.097,-20044.557
2.0,14.0,data/gutenberg/excerpts.jsonl,25,25,5299.521,1.0,-458.707,-0.0687,6673,-463.097,-20044.557
4.0,0.5,data/gutenberg/excerpts.jsonl,25,25,2272.199,0.4288,-13452.794,-2.016,6673,-463.097,-20044.557
4.0,0.75,data/gutenberg/excerpts.jsonl,25,25,2712.251,0.5118,-12271.591,-1.839,6673,-463.097,-20044.557
4.0,1.0,data/gutenberg/excerpts.jsonl,25,25,3057.707,0.577,-11274.532,-1.6896,6673,-463.097,-20044.557
4.0,1.5,data/gutenberg/excerpts.jsonl,25,25,3580.063,0.6755,-9567.836,-1.4338,6673,-463.097,-20044.557
4.0,2.0,data/gutenberg/excerpts.jsonl,25,25,3963.539,0.7479,-8131.523,-1.2186,6673,-463.097,-20044.557
4.0,2.5,data/gutenberg/excerpts.jsonl,25,25,4253.945,0.8027,-6907.607,-1.0352,6673,-463.097,-20044.557
4.0,3.0,data/gutenberg/excerpts.jsonl,25,25,4479.564,0.8453,-5842.165,-0.8755,6673,-463.097,-20044.557
4.0,4.0,data/gutenberg/excerpts.jsonl,25,25,4801.241,0.906,-4128.323,-0.6187,6673,-463.097,-20044.557
4.0,5.5,data/gutenberg/excerpts.jsonl,25,25,5074.43,0.9575,-2387.016,-0.3577,6673,-463.097,-20044.557
4.0,7.5,data/gutenberg/excerpts.jsonl,25,25,5233.84,0.9876,-1161.82,-0.1741,6673,-463.097,-20044.557
4.0,10.0,data/gutenberg/excerpts.jsonl,25,25,5288.582,0.9979,-589.718,-0.0884,6673,-463.097,-20044.557
4.0,14.0,data/gutenberg/excerpts.jsonl,25,25,5299.338,1.0,-461.924,-0.0692,6673,-463.097,-20044.557
8.0,0.5,data/gutenberg/excerpts.jsonl,25,25,1798.957,0.3395,-15163.824,-2.2724,6673,-463.097,-20044.557
8.0,0.75,data/gutenberg/excerpts.jsonl,25,25,2211.201,0.4172,-14018.423,-2.1008,6673,-463.097,-20044.557
8.0,1.0,data/gutenberg/excerpts.jsonl,25,25,2551.723,0.4815,-12973.63,-1.9442,6673,-463.097,-20044.557
8.0,1.5,data/gutenberg/excerpts.jsonl,25,25,3096.149,0.5842,-11086.26,-1.6614,6673,-463.097,-20044.557
8.0,2.0,data/gutenberg/excerpts.jsonl,25,25,3517.873,0.6638,-9446.218,-1.4156,6673,-463.097,-20044.557
8.0,2.5,data/gutenberg/excerpts.jsonl,25,25,3851.596,0.7268,-8027.555,-1.203,6673,-463.097,-20044.557
8.0,3.0,data/gutenberg/excerpts.jsonl,25,25,4122.858,0.778,-6790.715,-1.0176,6673,-463.097,-20044.557
8.0,4.0,data/gutenberg/excerpts.jsonl,25,25,4533.237,0.8554,-4790.338,-0.7179,6673,-463.097,-20044.557
8.0,5.5,data/gutenberg/excerpts.jsonl,25,25,4916.003,0.9276,-2744.281,-0.4113,6673,-463.097,-20044.557
8.0,7.5,data/gutenberg/excerpts.jsonl,25,25,5171.745,0.9759,-1301.006,-0.195,6673,-463.097,-20044.557
8.0,10.0,data/gutenberg/excerpts.jsonl,25,25,5275.428,0.9955,-625.306,-0.0937,6673,-463.097,-20044.557
8.0,14.0,data/gutenberg/excerpts.jsonl,25,25,5297.98,0.9997,-460.903,-0.0691,6673,-463.097,-20044.557
